-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2021 through 12/31/2022 
Location: Latitude  54.5   Longitude -7.5 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 126.0 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M     MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,HR,T2M
2021,6,23,8,13.94
2021,6,23,9,15.14
2021,6,23,10,16.52
2021,6,23,11,17.7
2021,6,23,12,18.52
2021,6,23,13,18.76
2021,6,23,14,18.81
2021,6,23,15,18.74
2021,6,23,16,18.48
2021,6,23,17,17.99
2021,6,23,18,17.32
2021,6,23,19,16.4
2021,6,23,20,14.74
2021,6,23,21,13.12
2021,6,23,22,12.2
2021,6,23,23,11.3
2021,6,24,0,10.49
2021,6,24,1,9.87
2021,6,24,2,9.48
2021,6,24,3,9.17
2021,6,24,4,9.65
2021,6,24,5,11.23
2021,6,24,6,12.4
2021,6,24,7,13.81
2021,6,24,8,15.15
2021,6,24,9,15.91
2021,6,24,10,16.0
2021,6,24,11,15.66
2021,6,24,12,15.23
2021,6,24,13,14.9
2021,6,24,14,14.56
2021,6,24,15,14.18
2021,6,24,16,13.8
2021,6,24,17,13.55
2021,6,24,18,13.09
2021,6,24,19,12.23
2021,6,24,20,11.19
2021,6,24,21,10.41
2021,6,24,22,9.98
2021,6,24,23,9.62
2021,6,25,0,9.4
2021,6,25,1,9.15
2021,6,25,2,8.73
2021,6,25,3,8.35
2021,6,25,4,8.32
2021,6,25,5,8.81
2021,6,25,6,9.69
2021,6,25,7,10.71
2021,6,25,8,11.73
2021,6,25,9,12.49
2021,6,25,10,13.05
2021,6,25,11,13.43
2021,6,25,12,13.86
2021,6,25,13,13.87
2021,6,25,14,13.63
2021,6,25,15,13.18
2021,6,25,16,12.62
2021,6,25,17,11.98
2021,6,25,18,11.1
2021,6,25,19,10.26
2021,6,25,20,9.53
2021,6,25,21,9.05
2021,6,25,22,8.87
2021,6,25,23,8.75
2021,6,26,0,8.71
2021,6,26,1,8.61
2021,6,26,2,8.33
2021,6,26,3,7.59
2021,6,26,4,7.66
2021,6,26,5,9.14
2021,6,26,6,10.6
2021,6,26,7,12.15
2021,6,26,8,13.41
2021,6,26,9,14.4
2021,6,26,10,15.09
2021,6,26,11,15.55
2021,6,26,12,15.76
2021,6,26,13,15.71
2021,6,26,14,15.56
2021,6,26,15,15.44
2021,6,26,16,15.24
2021,6,26,17,14.76
2021,6,26,18,14.08
2021,6,26,19,13.06
2021,6,26,20,11.69
2021,6,26,21,10.39
2021,6,26,22,9.51
2021,6,26,23,8.88
2021,6,27,0,8.33
2021,6,27,1,7.94
2021,6,27,2,7.79
2021,6,27,3,7.75
2021,6,27,4,8.09
2021,6,27,5,9.26
2021,6,27,6,10.38
2021,6,27,7,11.61
2021,6,27,8,13.11
2021,6,27,9,14.66
2021,6,27,10,15.99
2021,6,27,11,17.01
2021,6,27,12,17.69
2021,6,27,13,18.08
2021,6,27,14,18.12
2021,6,27,15,17.76
2021,6,27,16,16.98
2021,6,27,17,15.76
2021,6,27,18,14.18
2021,6,27,19,12.73
2021,6,27,20,11.55
2021,6,27,21,10.55
2021,6,27,22,9.92
2021,6,27,23,9.15
2021,6,28,0,8.68
2021,6,28,1,8.23
2021,6,28,2,8.13
2021,6,28,3,8.18
2021,6,28,4,8.85
2021,6,28,5,10.15
2021,6,28,6,11.2
2021,6,28,7,12.5
2021,6,28,8,14.05
2021,6,28,9,15.44
2021,6,28,10,16.62
2021,6,28,11,17.58
2021,6,28,12,18.21
2021,6,28,13,18.43
2021,6,28,14,18.2
2021,6,28,15,17.75
2021,6,28,16,17.24
2021,6,28,17,16.53
2021,6,28,18,15.41
2021,6,28,19,13.95
2021,6,28,20,12.32
2021,6,28,21,10.66
2021,6,28,22,9.8
2021,6,28,23,9.47
2021,6,29,0,9.39
2021,6,29,1,9.23
2021,6,29,2,9.01
2021,6,29,3,8.8
2021,6,29,4,9.16
2021,6,29,5,10.44
2021,6,29,6,11.44
2021,6,29,7,12.43
2021,6,29,8,13.47
2021,6,29,9,14.55
2021,6,29,10,15.47
2021,6,29,11,16.29
2021,6,29,12,17.15
2021,6,29,13,17.82
2021,6,29,14,18.11
2021,6,29,15,17.97
2021,6,29,16,17.36
2021,6,29,17,16.4
2021,6,29,18,15.14
2021,6,29,19,13.58
2021,6,29,20,11.87
2021,6,29,21,10.7
2021,6,29,22,10.35
2021,6,29,23,10.18
2021,6,30,0,10.0
2021,6,30,1,9.81
2021,6,30,2,9.71
2021,6,30,3,9.61
2021,6,30,4,9.62
2021,6,30,5,9.97
2021,6,30,6,10.36
2021,6,30,7,11.15
2021,6,30,8,12.46
2021,6,30,9,13.87
2021,6,30,10,15.28
2021,6,30,11,16.45
2021,6,30,12,17.27
2021,6,30,13,17.8
2021,6,30,14,18.01
2021,6,30,15,17.96
2021,6,30,16,17.65
2021,6,30,17,17.05
2021,6,30,18,16.05
2021,6,30,19,14.6
2021,6,30,20,12.98
2021,6,30,21,11.81
2021,6,30,22,11.11
2021,6,30,23,10.54
2021,7,1,0,9.81
2021,7,1,1,9.22
2021,7,1,2,8.79
2021,7,1,3,8.48
2021,7,1,4,8.8
2021,7,1,5,10.18
2021,7,1,6,11.53
2021,7,1,7,13.44
2021,7,1,8,15.33
2021,7,1,9,16.71
2021,7,1,10,17.94
2021,7,1,11,18.7
2021,7,1,12,19.1
2021,7,1,13,19.27
2021,7,1,14,19.3
2021,7,1,15,19.23
2021,7,1,16,19.04
2021,7,1,17,18.67
2021,7,1,18,18.03
2021,7,1,19,16.92
2021,7,1,20,15.11
2021,7,1,21,13.48
2021,7,1,22,12.35
2021,7,1,23,11.63
2021,7,2,0,11.02
2021,7,2,1,10.56
2021,7,2,2,10.3
2021,7,2,3,10.19
2021,7,2,4,10.47
2021,7,2,5,11.22
2021,7,2,6,11.94
2021,7,2,7,12.96
2021,7,2,8,14.17
2021,7,2,9,15.41
2021,7,2,10,16.56
2021,7,2,11,17.23
2021,7,2,12,17.67
2021,7,2,13,17.95
2021,7,2,14,18.27
2021,7,2,15,18.36
2021,7,2,16,18.25
2021,7,2,17,17.85
2021,7,2,18,17.33
2021,7,2,19,16.61
2021,7,2,20,15.65
2021,7,2,21,14.83
2021,7,2,22,14.55
2021,7,2,23,14.23
2021,7,3,0,13.9
2021,7,3,1,13.62
2021,7,3,2,13.33
2021,7,3,3,12.91
2021,7,3,4,12.67
2021,7,3,5,13.27
2021,7,3,6,13.75
2021,7,3,7,14.51
2021,7,3,8,15.65
2021,7,3,9,16.58
2021,7,3,10,17.24
2021,7,3,11,17.7
2021,7,3,12,18.31
2021,7,3,13,18.49
2021,7,3,14,18.26
2021,7,3,15,18.4
2021,7,3,16,18.52
2021,7,3,17,18.4
2021,7,3,18,18.02
2021,7,3,19,17.33
2021,7,3,20,16.31
2021,7,3,21,15.7
2021,7,3,22,15.47
2021,7,3,23,15.35
2021,7,4,0,15.15
2021,7,4,1,14.9
2021,7,4,2,14.62
2021,7,4,3,14.22
2021,7,4,4,13.87
2021,7,4,5,14.26
2021,7,4,6,14.96
2021,7,4,7,15.86
2021,7,4,8,16.72
2021,7,4,9,17.56
2021,7,4,10,18.26
2021,7,4,11,19.08
2021,7,4,12,19.44
2021,7,4,13,19.12
2021,7,4,14,18.39
2021,7,4,15,17.42
2021,7,4,16,16.65
2021,7,4,17,16.05
2021,7,4,18,15.55
2021,7,4,19,14.9
2021,7,4,20,13.85
2021,7,4,21,13.18
2021,7,4,22,12.91
2021,7,4,23,12.62
2021,7,5,0,12.33
2021,7,5,1,12.03
2021,7,5,2,11.76
2021,7,5,3,11.54
2021,7,5,4,11.49
2021,7,5,5,11.72
2021,7,5,6,12.02
2021,7,5,7,12.56
2021,7,5,8,13.65
2021,7,5,9,14.73
2021,7,5,10,15.87
2021,7,5,11,16.69
2021,7,5,12,17.26
2021,7,5,13,17.66
2021,7,5,14,17.7
2021,7,5,15,17.6
2021,7,5,16,17.08
2021,7,5,17,16.49
2021,7,5,18,15.73
2021,7,5,19,14.87
2021,7,5,20,13.4
2021,7,5,21,12.1
2021,7,5,22,11.28
2021,7,5,23,10.66
2021,7,6,0,10.26
2021,7,6,1,10.13
2021,7,6,2,10.01
2021,7,6,3,9.84
2021,7,6,4,9.83
2021,7,6,5,11.03
2021,7,6,6,12.21
2021,7,6,7,13.55
2021,7,6,8,14.9
2021,7,6,9,16.02
2021,7,6,10,16.67
2021,7,6,11,16.93
2021,7,6,12,16.91
2021,7,6,13,16.96
2021,7,6,14,16.77
2021,7,6,15,16.62
2021,7,6,16,16.19
2021,7,6,17,15.65
2021,7,6,18,15.06
2021,7,6,19,14.51
2021,7,6,20,13.27
2021,7,6,21,12.44
2021,7,6,22,12.3
2021,7,6,23,11.85
2021,7,7,0,11.37
2021,7,7,1,10.81
2021,7,7,2,10.02
2021,7,7,3,9.72
2021,7,7,4,10.07
2021,7,7,5,11.65
2021,7,7,6,12.74
2021,7,7,7,13.83
2021,7,7,8,14.96
2021,7,7,9,16.01
2021,7,7,10,16.67
2021,7,7,11,16.78
2021,7,7,12,16.87
2021,7,7,13,16.96
2021,7,7,14,16.93
2021,7,7,15,16.86
2021,7,7,16,16.7
2021,7,7,17,16.22
2021,7,7,18,15.39
2021,7,7,19,14.51
2021,7,7,20,13.73
2021,7,7,21,13.23
2021,7,7,22,12.94
2021,7,7,23,12.62
2021,7,8,0,12.27
2021,7,8,1,11.98
2021,7,8,2,11.78
2021,7,8,3,11.7
2021,7,8,4,12.02
2021,7,8,5,12.8
2021,7,8,6,13.48
2021,7,8,7,14.3
2021,7,8,8,15.26
2021,7,8,9,15.89
2021,7,8,10,16.44
2021,7,8,11,16.87
2021,7,8,12,17.43
2021,7,8,13,18.15
2021,7,8,14,18.4
2021,7,8,15,18.21
2021,7,8,16,17.99
2021,7,8,17,17.67
2021,7,8,18,17.23
2021,7,8,19,16.62
2021,7,8,20,15.79
2021,7,8,21,15.26
2021,7,8,22,14.94
2021,7,8,23,14.69
2021,7,9,0,14.49
2021,7,9,1,14.33
2021,7,9,2,14.0
2021,7,9,3,13.9
2021,7,9,4,13.8
2021,7,9,5,14.29
2021,7,9,6,15.25
2021,7,9,7,16.27
2021,7,9,8,16.94
2021,7,9,9,17.5
2021,7,9,10,17.82
2021,7,9,11,18.12
2021,7,9,12,18.4
2021,7,9,13,18.42
2021,7,9,14,18.51
2021,7,9,15,18.34
2021,7,9,16,18.36
2021,7,9,17,18.01
2021,7,9,18,17.46
2021,7,9,19,16.67
2021,7,9,20,15.64
2021,7,9,21,14.95
2021,7,9,22,14.56
2021,7,9,23,14.14
2021,7,10,0,13.58
2021,7,10,1,13.1
2021,7,10,2,12.86
2021,7,10,3,12.61
2021,7,10,4,12.53
2021,7,10,5,13.19
2021,7,10,6,13.88
2021,7,10,7,14.89
2021,7,10,8,16.05
2021,7,10,9,17.49
2021,7,10,10,18.67
2021,7,10,11,18.83
2021,7,10,12,19.03
2021,7,10,13,19.26
2021,7,10,14,19.44
2021,7,10,15,19.61
2021,7,10,16,19.32
2021,7,10,17,18.71
2021,7,10,18,18.1
2021,7,10,19,17.19
2021,7,10,20,15.76
2021,7,10,21,14.99
2021,7,10,22,14.67
2021,7,10,23,14.35
2021,7,11,0,14.16
2021,7,11,1,13.98
2021,7,11,2,13.88
2021,7,11,3,13.81
2021,7,11,4,13.68
2021,7,11,5,13.94
2021,7,11,6,14.8
2021,7,11,7,15.98
2021,7,11,8,17.11
2021,7,11,9,17.97
2021,7,11,10,18.57
2021,7,11,11,18.9
2021,7,11,12,19.08
2021,7,11,13,19.28
2021,7,11,14,19.19
2021,7,11,15,19.01
2021,7,11,16,18.62
2021,7,11,17,17.71
2021,7,11,18,16.58
2021,7,11,19,15.55
2021,7,11,20,14.58
2021,7,11,21,13.7
2021,7,11,22,13.1
2021,7,11,23,12.57
2021,7,12,0,11.94
2021,7,12,1,11.57
2021,7,12,2,11.31
2021,7,12,3,11.12
2021,7,12,4,11.17
2021,7,12,5,12.76
2021,7,12,6,14.16
2021,7,12,7,15.48
2021,7,12,8,16.54
2021,7,12,9,17.44
2021,7,12,10,18.1
2021,7,12,11,18.96
2021,7,12,12,19.46
2021,7,12,13,19.57
2021,7,12,14,19.52
2021,7,12,15,19.44
2021,7,12,16,19.44
2021,7,12,17,18.99
2021,7,12,18,18.33
2021,7,12,19,17.3
2021,7,12,20,15.09
2021,7,12,21,13.7
2021,7,12,22,13.02
2021,7,12,23,12.35
2021,7,13,0,11.8
2021,7,13,1,11.34
2021,7,13,2,11.04
2021,7,13,3,10.67
2021,7,13,4,10.69
2021,7,13,5,12.8
2021,7,13,6,14.28
2021,7,13,7,15.51
2021,7,13,8,16.65
2021,7,13,9,17.65
2021,7,13,10,18.5
2021,7,13,11,19.18
2021,7,13,12,19.66
2021,7,13,13,19.86
2021,7,13,14,19.95
2021,7,13,15,19.83
2021,7,13,16,19.21
2021,7,13,17,18.37
2021,7,13,18,17.45
2021,7,13,19,16.36
2021,7,13,20,14.72
2021,7,13,21,13.44
2021,7,13,22,12.61
2021,7,13,23,12.3
2021,7,14,0,12.26
2021,7,14,1,12.05
2021,7,14,2,11.74
2021,7,14,3,11.12
2021,7,14,4,11.08
2021,7,14,5,12.73
2021,7,14,6,13.96
2021,7,14,7,14.91
2021,7,14,8,15.85
2021,7,14,9,16.81
2021,7,14,10,17.83
2021,7,14,11,18.88
2021,7,14,12,19.93
2021,7,14,13,20.45
2021,7,14,14,20.64
2021,7,14,15,20.54
2021,7,14,16,20.01
2021,7,14,17,18.95
2021,7,14,18,17.48
2021,7,14,19,16.11
2021,7,14,20,14.85
2021,7,14,21,13.96
2021,7,14,22,13.43
2021,7,14,23,13.0
2021,7,15,0,12.68
2021,7,15,1,12.43
2021,7,15,2,12.14
2021,7,15,3,11.8
2021,7,15,4,11.73
2021,7,15,5,13.36
2021,7,15,6,14.55
2021,7,15,7,15.8
2021,7,15,8,17.31
2021,7,15,9,18.71
2021,7,15,10,19.91
2021,7,15,11,20.51
2021,7,15,12,20.94
2021,7,15,13,21.62
2021,7,15,14,21.73
2021,7,15,15,21.51
2021,7,15,16,20.82
2021,7,15,17,19.77
2021,7,15,18,18.61
2021,7,15,19,17.29
2021,7,15,20,15.21
2021,7,15,21,13.87
2021,7,15,22,13.18
2021,7,15,23,12.58
2021,7,16,0,12.11
2021,7,16,1,11.79
2021,7,16,2,11.57
2021,7,16,3,11.44
2021,7,16,4,11.55
2021,7,16,5,13.51
2021,7,16,6,15.23
2021,7,16,7,17.04
2021,7,16,8,18.85
2021,7,16,9,20.15
2021,7,16,10,21.15
2021,7,16,11,21.94
2021,7,16,12,22.6
2021,7,16,13,22.98
2021,7,16,14,23.11
2021,7,16,15,22.99
2021,7,16,16,22.63
2021,7,16,17,22.02
2021,7,16,18,21.07
2021,7,16,19,19.49
2021,7,16,20,17.09
2021,7,16,21,15.77
2021,7,16,22,15.08
2021,7,16,23,14.51
2021,7,17,0,14.08
2021,7,17,1,13.75
2021,7,17,2,13.48
2021,7,17,3,13.2
2021,7,17,4,13.14
2021,7,17,5,14.66
2021,7,17,6,16.29
2021,7,17,7,18.03
2021,7,17,8,19.51
2021,7,17,9,21.01
2021,7,17,10,22.09
2021,7,17,11,22.97
2021,7,17,12,23.55
2021,7,17,13,23.87
2021,7,17,14,23.95
2021,7,17,15,23.8
2021,7,17,16,23.41
2021,7,17,17,22.65
2021,7,17,18,21.43
2021,7,17,19,19.56
2021,7,17,20,17.23
2021,7,17,21,15.84
2021,7,17,22,14.98
2021,7,17,23,14.23
2021,7,18,0,13.62
2021,7,18,1,13.13
2021,7,18,2,12.73
2021,7,18,3,12.31
2021,7,18,4,12.02
2021,7,18,5,13.55
2021,7,18,6,14.96
2021,7,18,7,16.69
2021,7,18,8,18.19
2021,7,18,9,19.64
2021,7,18,10,21.29
2021,7,18,11,22.52
2021,7,18,12,23.25
2021,7,18,13,23.69
2021,7,18,14,23.78
2021,7,18,15,23.61
2021,7,18,16,23.06
2021,7,18,17,22.18
2021,7,18,18,20.92
2021,7,18,19,19.09
2021,7,18,20,16.83
2021,7,18,21,15.36
2021,7,18,22,14.36
2021,7,18,23,13.5
2021,7,19,0,12.85
2021,7,19,1,12.37
2021,7,19,2,11.99
2021,7,19,3,11.69
2021,7,19,4,11.6
2021,7,19,5,13.25
2021,7,19,6,14.63
2021,7,19,7,16.29
2021,7,19,8,18.04
2021,7,19,9,19.79
2021,7,19,10,21.25
2021,7,19,11,22.52
2021,7,19,12,23.51
2021,7,19,13,24.16
2021,7,19,14,24.51
2021,7,19,15,24.59
2021,7,19,16,24.41
2021,7,19,17,23.89
2021,7,19,18,22.9
2021,7,19,19,21.15
2021,7,19,20,19.08
2021,7,19,21,17.79
2021,7,19,22,16.8
2021,7,19,23,15.91
2021,7,20,0,15.21
2021,7,20,1,14.7
2021,7,20,2,14.23
2021,7,20,3,13.8
2021,7,20,4,13.37
2021,7,20,5,14.23
2021,7,20,6,15.18
2021,7,20,7,16.97
2021,7,20,8,18.57
2021,7,20,9,20.12
2021,7,20,10,21.65
2021,7,20,11,23.13
2021,7,20,12,24.09
2021,7,20,13,24.65
2021,7,20,14,24.76
2021,7,20,15,24.98
2021,7,20,16,24.96
2021,7,20,17,24.76
2021,7,20,18,24.23
2021,7,20,19,22.58
2021,7,20,20,20.26
2021,7,20,21,18.95
2021,7,20,22,18.08
2021,7,20,23,17.38
2021,7,21,0,16.83
2021,7,21,1,16.38
2021,7,21,2,15.94
2021,7,21,3,15.59
2021,7,21,4,15.16
2021,7,21,5,16.1
2021,7,21,6,17.14
2021,7,21,7,18.85
2021,7,21,8,20.99
2021,7,21,9,22.73
2021,7,21,10,24.37
2021,7,21,11,25.67
2021,7,21,12,26.37
2021,7,21,13,26.72
2021,7,21,14,26.9
2021,7,21,15,26.81
2021,7,21,16,26.62
2021,7,21,17,26.63
2021,7,21,18,25.83
2021,7,21,19,24.01
2021,7,21,20,21.71
2021,7,21,21,20.4
2021,7,21,22,19.58
2021,7,21,23,18.87
2021,7,22,0,18.34
2021,7,22,1,17.86
2021,7,22,2,17.41
2021,7,22,3,17.05
2021,7,22,4,16.71
2021,7,22,5,17.12
2021,7,22,6,17.83
2021,7,22,7,18.36
2021,7,22,8,19.31
2021,7,22,9,20.49
2021,7,22,10,21.49
2021,7,22,11,22.05
2021,7,22,12,22.55
2021,7,22,13,23.02
2021,7,22,14,23.24
2021,7,22,15,23.4
2021,7,22,16,23.35
2021,7,22,17,22.88
2021,7,22,18,21.96
2021,7,22,19,20.32
2021,7,22,20,18.65
2021,7,22,21,17.83
2021,7,22,22,17.25
2021,7,22,23,16.81
2021,7,23,0,16.38
2021,7,23,1,15.94
2021,7,23,2,15.54
2021,7,23,3,15.15
2021,7,23,4,14.77
2021,7,23,5,16.0
2021,7,23,6,17.53
2021,7,23,7,18.69
2021,7,23,8,20.41
2021,7,23,9,21.9
2021,7,23,10,23.19
2021,7,23,11,23.91
2021,7,23,12,24.28
2021,7,23,13,24.26
2021,7,23,14,24.16
2021,7,23,15,24.13
2021,7,23,16,24.08
2021,7,23,17,23.85
2021,7,23,18,23.14
2021,7,23,19,21.44
2021,7,23,20,19.15
2021,7,23,21,18.21
2021,7,23,22,17.7
2021,7,23,23,17.05
2021,7,24,0,16.53
2021,7,24,1,16.3
2021,7,24,2,16.1
2021,7,24,3,15.77
2021,7,24,4,15.48
2021,7,24,5,16.35
2021,7,24,6,17.27
2021,7,24,7,18.48
2021,7,24,8,19.73
2021,7,24,9,20.76
2021,7,24,10,21.74
2021,7,24,11,22.55
2021,7,24,12,22.99
2021,7,24,13,23.37
2021,7,24,14,23.65
2021,7,24,15,23.73
2021,7,24,16,23.58
2021,7,24,17,23.14
2021,7,24,18,22.44
2021,7,24,19,20.44
2021,7,24,20,18.05
2021,7,24,21,16.98
2021,7,24,22,16.33
2021,7,24,23,16.05
2021,7,25,0,15.99
2021,7,25,1,15.58
2021,7,25,2,14.9
2021,7,25,3,13.9
2021,7,25,4,13.39
2021,7,25,5,13.87
2021,7,25,6,15.5
2021,7,25,7,17.12
2021,7,25,8,19.41
2021,7,25,9,20.87
2021,7,25,10,22.1
2021,7,25,11,23.03
2021,7,25,12,23.59
2021,7,25,13,23.8
2021,7,25,14,23.68
2021,7,25,15,23.2
2021,7,25,16,22.45
2021,7,25,17,21.44
2021,7,25,18,20.01
2021,7,25,19,17.98
2021,7,25,20,15.54
2021,7,25,21,14.22
2021,7,25,22,13.3
2021,7,25,23,12.63
2021,7,26,0,12.3
2021,7,26,1,12.01
2021,7,26,2,11.84
2021,7,26,3,11.76
2021,7,26,4,11.75
2021,7,26,5,13.38
2021,7,26,6,14.94
2021,7,26,7,15.87
2021,7,26,8,16.92
2021,7,26,9,18.29
2021,7,26,10,19.41
2021,7,26,11,19.99
2021,7,26,12,19.83
2021,7,26,13,19.4
2021,7,26,14,18.92
2021,7,26,15,18.51
2021,7,26,16,18.11
2021,7,26,17,17.62
2021,7,26,18,17.17
2021,7,26,19,16.73
2021,7,26,20,16.29
2021,7,26,21,15.82
2021,7,26,22,15.33
2021,7,26,23,14.86
2021,7,27,0,14.44
2021,7,27,1,14.08
2021,7,27,2,13.87
2021,7,27,3,13.83
2021,7,27,4,13.88
2021,7,27,5,14.32
2021,7,27,6,14.8
2021,7,27,7,15.3
2021,7,27,8,15.79
2021,7,27,9,16.39
2021,7,27,10,16.99
2021,7,27,11,17.36
2021,7,27,12,17.5
2021,7,27,13,17.51
2021,7,27,14,17.3
2021,7,27,15,16.93
2021,7,27,16,16.48
2021,7,27,17,16.0
2021,7,27,18,15.4
2021,7,27,19,14.44
2021,7,27,20,12.8
2021,7,27,21,12.14
2021,7,27,22,11.71
2021,7,27,23,11.58
2021,7,28,0,11.4
2021,7,28,1,11.16
2021,7,28,2,10.9
2021,7,28,3,10.44
2021,7,28,4,10.17
2021,7,28,5,11.27
2021,7,28,6,12.17
2021,7,28,7,12.67
2021,7,28,8,13.08
2021,7,28,9,13.57
2021,7,28,10,13.83
2021,7,28,11,13.95
2021,7,28,12,14.0
2021,7,28,13,13.9
2021,7,28,14,13.8
2021,7,28,15,13.74
2021,7,28,16,13.84
2021,7,28,17,13.75
2021,7,28,18,13.46
2021,7,28,19,12.73
2021,7,28,20,11.76
2021,7,28,21,11.35
2021,7,28,22,11.17
2021,7,28,23,11.33
2021,7,29,0,11.41
2021,7,29,1,11.56
2021,7,29,2,11.55
2021,7,29,3,11.46
2021,7,29,4,11.4
2021,7,29,5,11.75
2021,7,29,6,12.53
2021,7,29,7,13.41
2021,7,29,8,14.23
2021,7,29,9,14.94
2021,7,29,10,15.11
2021,7,29,11,15.18
2021,7,29,12,15.31
2021,7,29,13,15.53
2021,7,29,14,15.62
2021,7,29,15,15.63
2021,7,29,16,15.38
2021,7,29,17,15.19
2021,7,29,18,14.9
2021,7,29,19,14.16
2021,7,29,20,13.04
2021,7,29,21,12.67
2021,7,29,22,12.49
2021,7,29,23,12.38
2021,7,30,0,12.26
2021,7,30,1,12.08
2021,7,30,2,11.89
2021,7,30,3,11.77
2021,7,30,4,11.73
2021,7,30,5,12.44
2021,7,30,6,13.24
2021,7,30,7,14.03
2021,7,30,8,14.89
2021,7,30,9,15.74
2021,7,30,10,16.65
2021,7,30,11,17.41
2021,7,30,12,17.82
2021,7,30,13,17.72
2021,7,30,14,17.33
2021,7,30,15,16.88
2021,7,30,16,16.53
2021,7,30,17,16.05
2021,7,30,18,15.37
2021,7,30,19,14.48
2021,7,30,20,13.4
2021,7,30,21,13.02
2021,7,30,22,13.0
2021,7,30,23,12.91
2021,7,31,0,12.73
2021,7,31,1,12.51
2021,7,31,2,12.34
2021,7,31,3,12.19
2021,7,31,4,12.2
2021,7,31,5,12.88
2021,7,31,6,13.84
2021,7,31,7,14.64
2021,7,31,8,15.42
2021,7,31,9,16.06
2021,7,31,10,16.38
2021,7,31,11,16.69
2021,7,31,12,16.74
2021,7,31,13,16.64
2021,7,31,14,16.48
2021,7,31,15,16.19
2021,7,31,16,15.64
2021,7,31,17,14.92
2021,7,31,18,14.05
2021,7,31,19,13.05
2021,7,31,20,11.99
2021,7,31,21,11.32
2021,7,31,22,11.28
2021,7,31,23,11.1
2021,8,1,0,10.76
2021,8,1,1,10.52
2021,8,1,2,10.33
2021,8,1,3,10.18
2021,8,1,4,10.05
2021,8,1,5,10.43
2021,8,1,6,11.26
2021,8,1,7,12.29
2021,8,1,8,13.37
2021,8,1,9,14.48
2021,8,1,10,15.46
2021,8,1,11,16.19
2021,8,1,12,16.8
2021,8,1,13,17.2
2021,8,1,14,17.26
2021,8,1,15,16.87
2021,8,1,16,16.07
2021,8,1,17,15.29
2021,8,1,18,14.44
2021,8,1,19,12.98
2021,8,1,20,11.06
2021,8,1,21,10.3
2021,8,1,22,9.83
2021,8,1,23,9.55
2021,8,2,0,9.59
2021,8,2,1,9.87
2021,8,2,2,10.06
2021,8,2,3,10.12
2021,8,2,4,10.15
2021,8,2,5,10.71
2021,8,2,6,11.81
2021,8,2,7,12.61
2021,8,2,8,13.35
2021,8,2,9,13.87
2021,8,2,10,14.15
2021,8,2,11,14.43
2021,8,2,12,14.83
2021,8,2,13,15.83
2021,8,2,14,16.67
2021,8,2,15,16.72
2021,8,2,16,16.6
2021,8,2,17,16.17
2021,8,2,18,15.57
2021,8,2,19,14.48
2021,8,2,20,13.25
2021,8,2,21,12.78
2021,8,2,22,12.4
2021,8,2,23,12.02
2021,8,3,0,11.83
2021,8,3,1,11.65
2021,8,3,2,11.4
2021,8,3,3,11.12
2021,8,3,4,10.94
2021,8,3,5,11.42
2021,8,3,6,12.87
2021,8,3,7,13.99
2021,8,3,8,14.99
2021,8,3,9,15.8
2021,8,3,10,16.58
2021,8,3,11,17.45
2021,8,3,12,18.01
2021,8,3,13,18.08
2021,8,3,14,18.18
2021,8,3,15,18.13
2021,8,3,16,17.91
2021,8,3,17,17.5
2021,8,3,18,16.94
2021,8,3,19,15.69
2021,8,3,20,14.39
2021,8,3,21,13.9
2021,8,3,22,13.54
2021,8,3,23,13.05
2021,8,4,0,12.58
2021,8,4,1,12.05
2021,8,4,2,11.51
2021,8,4,3,11.12
2021,8,4,4,10.76
2021,8,4,5,11.5
2021,8,4,6,13.59
2021,8,4,7,14.95
2021,8,4,8,16.23
2021,8,4,9,17.37
2021,8,4,10,18.33
2021,8,4,11,19.08
2021,8,4,12,19.45
2021,8,4,13,19.45
2021,8,4,14,19.13
2021,8,4,15,18.73
2021,8,4,16,18.22
2021,8,4,17,17.55
2021,8,4,18,16.75
2021,8,4,19,15.96
2021,8,4,20,14.89
2021,8,4,21,14.03
2021,8,4,22,13.82
2021,8,4,23,13.61
2021,8,5,0,13.37
2021,8,5,1,13.14
2021,8,5,2,12.86
2021,8,5,3,12.65
2021,8,5,4,12.49
2021,8,5,5,12.67
2021,8,5,6,13.26
2021,8,5,7,13.98
2021,8,5,8,14.47
2021,8,5,9,14.99
2021,8,5,10,15.8
2021,8,5,11,16.8
2021,8,5,12,17.62
2021,8,5,13,18.01
2021,8,5,14,17.96
2021,8,5,15,17.72
2021,8,5,16,17.46
2021,8,5,17,17.2
2021,8,5,18,16.62
2021,8,5,19,15.71
2021,8,5,20,14.87
2021,8,5,21,14.44
2021,8,5,22,14.12
2021,8,5,23,13.78
2021,8,6,0,13.46
2021,8,6,1,13.23
2021,8,6,2,12.96
2021,8,6,3,12.73
2021,8,6,4,12.66
2021,8,6,5,13.26
2021,8,6,6,14.42
2021,8,6,7,15.32
2021,8,6,8,16.18
2021,8,6,9,16.92
2021,8,6,10,17.65
