-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2021 through 12/31/2022 
Location: Latitude  52.5   Longitude -1.5 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 101.77 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M     MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,HR,T2M
2021,7,10,20,15.03
2021,7,10,21,13.92
2021,7,10,22,13.12
2021,7,10,23,12.49
2021,7,11,0,11.91
2021,7,11,1,11.37
2021,7,11,2,11.0
2021,7,11,3,10.73
2021,7,11,4,11.3
2021,7,11,5,13.6
2021,7,11,6,15.41
2021,7,11,7,17.29
2021,7,11,8,18.47
2021,7,11,9,19.14
2021,7,11,10,19.4
2021,7,11,11,19.79
2021,7,11,12,20.26
2021,7,11,13,20.21
2021,7,11,14,19.5
2021,7,11,15,19.08
2021,7,11,16,18.9
2021,7,11,17,18.28
2021,7,11,18,17.3
2021,7,11,19,16.16
2021,7,11,20,15.33
2021,7,11,21,14.83
2021,7,11,22,14.42
2021,7,11,23,13.94
2021,7,12,0,13.62
2021,7,12,1,13.37
2021,7,12,2,13.12
2021,7,12,3,12.9
2021,7,12,4,12.91
2021,7,12,5,13.51
2021,7,12,6,14.26
2021,7,12,7,15.37
2021,7,12,8,16.78
2021,7,12,9,18.32
2021,7,12,10,19.22
2021,7,12,11,19.97
2021,7,12,12,20.41
2021,7,12,13,20.84
2021,7,12,14,20.93
2021,7,12,15,20.61
2021,7,12,16,20.14
2021,7,12,17,19.45
2021,7,12,18,18.66
2021,7,12,19,17.17
2021,7,12,20,15.53
2021,7,12,21,14.73
2021,7,12,22,14.08
2021,7,12,23,13.44
2021,7,13,0,12.9
2021,7,13,1,12.5
2021,7,13,2,12.27
2021,7,13,3,12.14
2021,7,13,4,12.73
2021,7,13,5,14.4
2021,7,13,6,15.66
2021,7,13,7,17.02
2021,7,13,8,18.4
2021,7,13,9,19.56
2021,7,13,10,20.4
2021,7,13,11,21.13
2021,7,13,12,21.6
2021,7,13,13,21.93
2021,7,13,14,21.91
2021,7,13,15,21.78
2021,7,13,16,21.33
2021,7,13,17,20.76
2021,7,13,18,19.83
2021,7,13,19,18.19
2021,7,13,20,16.8
2021,7,13,21,16.12
2021,7,13,22,15.62
2021,7,13,23,14.92
2021,7,14,0,14.34
2021,7,14,1,13.87
2021,7,14,2,13.53
2021,7,14,3,13.16
2021,7,14,4,13.02
2021,7,14,5,13.8
2021,7,14,6,15.35
2021,7,14,7,17.2
2021,7,14,8,18.82
2021,7,14,9,20.12
2021,7,14,10,21.17
2021,7,14,11,21.94
2021,7,14,12,22.46
2021,7,14,13,22.7
2021,7,14,14,22.77
2021,7,14,15,22.5
2021,7,14,16,21.86
2021,7,14,17,20.9
2021,7,14,18,19.53
2021,7,14,19,17.52
2021,7,14,20,15.54
2021,7,14,21,14.48
2021,7,14,22,13.71
2021,7,14,23,13.18
2021,7,15,0,12.89
2021,7,15,1,12.72
2021,7,15,2,12.62
2021,7,15,3,12.56
2021,7,15,4,13.22
2021,7,15,5,14.88
2021,7,15,6,16.66
2021,7,15,7,18.01
2021,7,15,8,19.06
2021,7,15,9,20.05
2021,7,15,10,20.95
2021,7,15,11,21.77
2021,7,15,12,22.37
2021,7,15,13,22.7
2021,7,15,14,22.65
2021,7,15,15,22.4
2021,7,15,16,21.87
2021,7,15,17,20.94
2021,7,15,18,19.51
2021,7,15,19,17.08
2021,7,15,20,14.69
2021,7,15,21,13.55
2021,7,15,22,12.71
2021,7,15,23,12.13
2021,7,16,0,11.84
2021,7,16,1,11.65
2021,7,16,2,11.41
2021,7,16,3,10.99
2021,7,16,4,11.1
2021,7,16,5,13.17
2021,7,16,6,14.93
2021,7,16,7,17.24
2021,7,16,8,19.38
2021,7,16,9,21.28
2021,7,16,10,22.99
2021,7,16,11,24.12
2021,7,16,12,24.87
2021,7,16,13,25.3
2021,7,16,14,25.45
2021,7,16,15,25.3
2021,7,16,16,24.91
2021,7,16,17,24.05
2021,7,16,18,22.77
2021,7,16,19,20.73
2021,7,16,20,18.87
2021,7,16,21,17.76
2021,7,16,22,16.83
2021,7,16,23,16.36
2021,7,17,0,16.3
2021,7,17,1,15.97
2021,7,17,2,15.15
2021,7,17,3,14.29
2021,7,17,4,14.2
2021,7,17,5,16.43
2021,7,17,6,17.91
2021,7,17,7,20.39
2021,7,17,8,22.15
2021,7,17,9,23.37
2021,7,17,10,24.44
2021,7,17,11,25.33
2021,7,17,12,26.03
2021,7,17,13,26.55
2021,7,17,14,26.81
2021,7,17,15,26.83
2021,7,17,16,26.66
2021,7,17,17,26.52
2021,7,17,18,25.63
2021,7,17,19,23.7
2021,7,17,20,22.27
2021,7,17,21,20.85
2021,7,17,22,19.55
2021,7,17,23,18.31
2021,7,18,0,17.29
2021,7,18,1,16.38
2021,7,18,2,15.72
2021,7,18,3,15.12
2021,7,18,4,15.12
2021,7,18,5,17.03
2021,7,18,6,18.27
2021,7,18,7,20.63
2021,7,18,8,23.33
2021,7,18,9,24.97
2021,7,18,10,26.29
2021,7,18,11,27.1
2021,7,18,12,27.64
2021,7,18,13,27.94
2021,7,18,14,28.01
2021,7,18,15,27.89
2021,7,18,16,27.56
2021,7,18,17,27.27
2021,7,18,18,25.8
2021,7,18,19,23.01
2021,7,18,20,21.07
2021,7,18,21,20.08
2021,7,18,22,19.26
2021,7,18,23,18.61
2021,7,19,0,18.12
2021,7,19,1,17.72
2021,7,19,2,17.43
2021,7,19,3,17.12
2021,7,19,4,17.06
2021,7,19,5,18.28
2021,7,19,6,19.33
2021,7,19,7,21.82
2021,7,19,8,23.62
2021,7,19,9,24.82
2021,7,19,10,25.78
2021,7,19,11,26.44
2021,7,19,12,26.9
2021,7,19,13,27.15
2021,7,19,14,27.19
2021,7,19,15,27.0
2021,7,19,16,26.74
2021,7,19,17,26.44
2021,7,19,18,25.31
2021,7,19,19,22.62
2021,7,19,20,20.49
2021,7,19,21,19.44
2021,7,19,22,18.62
2021,7,19,23,17.82
2021,7,20,0,17.07
2021,7,20,1,16.4
2021,7,20,2,15.84
2021,7,20,3,15.38
2021,7,20,4,15.46
2021,7,20,5,16.84
2021,7,20,6,18.03
2021,7,20,7,20.21
2021,7,20,8,22.47
2021,7,20,9,24.93
2021,7,20,10,26.4
2021,7,20,11,27.24
2021,7,20,12,27.7
2021,7,20,13,27.94
2021,7,20,14,27.98
2021,7,20,15,27.73
2021,7,20,16,27.3
2021,7,20,17,26.83
2021,7,20,18,25.26
2021,7,20,19,22.56
2021,7,20,20,20.86
2021,7,20,21,19.78
2021,7,20,22,18.9
2021,7,20,23,18.12
2021,7,21,0,17.36
2021,7,21,1,16.76
2021,7,21,2,16.41
2021,7,21,3,15.89
2021,7,21,4,15.63
2021,7,21,5,17.0
2021,7,21,6,18.24
2021,7,21,7,20.13
2021,7,21,8,22.07
2021,7,21,9,23.72
2021,7,21,10,24.96
2021,7,21,11,25.83
2021,7,21,12,26.37
2021,7,21,13,26.65
2021,7,21,14,26.64
2021,7,21,15,26.47
2021,7,21,16,26.06
2021,7,21,17,25.32
2021,7,21,18,23.81
2021,7,21,19,21.23
2021,7,21,20,19.52
2021,7,21,21,18.55
2021,7,21,22,17.61
2021,7,21,23,16.79
2021,7,22,0,16.09
2021,7,22,1,15.53
2021,7,22,2,15.08
2021,7,22,3,14.72
2021,7,22,4,14.78
2021,7,22,5,16.48
2021,7,22,6,17.65
2021,7,22,7,19.94
2021,7,22,8,22.69
2021,7,22,9,24.38
2021,7,22,10,25.57
2021,7,22,11,26.37
2021,7,22,12,26.94
2021,7,22,13,27.27
2021,7,22,14,27.35
2021,7,22,15,27.16
2021,7,22,16,26.8
2021,7,22,17,26.27
2021,7,22,18,24.66
2021,7,22,19,21.8
2021,7,22,20,20.12
2021,7,22,21,19.21
2021,7,22,22,18.26
2021,7,22,23,17.36
2021,7,23,0,16.51
2021,7,23,1,15.84
2021,7,23,2,15.3
2021,7,23,3,14.76
2021,7,23,4,14.55
2021,7,23,5,15.24
2021,7,23,6,16.32
2021,7,23,7,17.76
2021,7,23,8,19.16
2021,7,23,9,20.48
2021,7,23,10,21.59
2021,7,23,11,22.44
2021,7,23,12,23.0
2021,7,23,13,23.33
2021,7,23,14,23.38
2021,7,23,15,23.08
2021,7,23,16,22.36
2021,7,23,17,21.16
2021,7,23,18,19.48
2021,7,23,19,17.8
2021,7,23,20,16.29
2021,7,23,21,15.3
2021,7,23,22,14.65
2021,7,23,23,14.08
2021,7,24,0,13.64
2021,7,24,1,13.36
2021,7,24,2,13.3
2021,7,24,3,13.35
2021,7,24,4,13.36
2021,7,24,5,13.81
2021,7,24,6,14.84
2021,7,24,7,15.93
2021,7,24,8,17.15
2021,7,24,9,18.35
2021,7,24,10,19.7
2021,7,24,11,20.83
2021,7,24,12,21.45
2021,7,24,13,21.75
2021,7,24,14,21.54
2021,7,24,15,21.12
2021,7,24,16,20.3
2021,7,24,17,19.33
2021,7,24,18,18.17
2021,7,24,19,16.91
2021,7,24,20,15.91
2021,7,24,21,15.28
2021,7,24,22,14.89
2021,7,24,23,14.68
2021,7,25,0,14.53
2021,7,25,1,14.43
2021,7,25,2,14.39
2021,7,25,3,14.33
2021,7,25,4,14.32
2021,7,25,5,14.6
2021,7,25,6,15.06
2021,7,25,7,15.8
2021,7,25,8,16.63
2021,7,25,9,17.42
2021,7,25,10,18.15
2021,7,25,11,18.99
2021,7,25,12,19.57
2021,7,25,13,20.19
2021,7,25,14,20.68
2021,7,25,15,20.81
2021,7,25,16,20.7
2021,7,25,17,20.33
2021,7,25,18,19.55
2021,7,25,19,17.94
2021,7,25,20,16.89
2021,7,25,21,16.4
2021,7,25,22,15.87
2021,7,25,23,15.44
2021,7,26,0,15.11
2021,7,26,1,14.8
2021,7,26,2,14.51
2021,7,26,3,14.18
2021,7,26,4,13.96
2021,7,26,5,14.97
2021,7,26,6,16.26
2021,7,26,7,17.98
2021,7,26,8,19.71
2021,7,26,9,21.32
2021,7,26,10,22.26
2021,7,26,11,22.86
2021,7,26,12,23.43
2021,7,26,13,23.91
2021,7,26,14,24.12
2021,7,26,15,24.06
2021,7,26,16,23.69
2021,7,26,17,23.15
2021,7,26,18,22.09
2021,7,26,19,20.37
2021,7,26,20,18.88
2021,7,26,21,17.59
2021,7,26,22,16.88
2021,7,26,23,16.44
2021,7,27,0,15.97
2021,7,27,1,15.61
2021,7,27,2,15.3
2021,7,27,3,14.92
2021,7,27,4,14.65
2021,7,27,5,14.89
2021,7,27,6,15.41
2021,7,27,7,16.3
2021,7,27,8,17.38
2021,7,27,9,18.36
2021,7,27,10,19.05
2021,7,27,11,19.4
2021,7,27,12,19.61
2021,7,27,13,19.73
2021,7,27,14,19.73
2021,7,27,15,19.58
2021,7,27,16,19.3
2021,7,27,17,18.89
2021,7,27,18,18.27
2021,7,27,19,17.0
2021,7,27,20,16.19
2021,7,27,21,15.54
2021,7,27,22,15.05
2021,7,27,23,14.8
2021,7,28,0,14.57
2021,7,28,1,14.38
2021,7,28,2,14.29
2021,7,28,3,13.83
2021,7,28,4,13.23
2021,7,28,5,13.75
2021,7,28,6,14.65
2021,7,28,7,15.54
2021,7,28,8,16.63
2021,7,28,9,17.8
2021,7,28,10,18.52
2021,7,28,11,19.05
2021,7,28,12,18.87
2021,7,28,13,18.54
2021,7,28,14,17.73
2021,7,28,15,17.29
2021,7,28,16,17.3
2021,7,28,17,16.94
2021,7,28,18,15.9
2021,7,28,19,14.37
2021,7,28,20,13.19
2021,7,28,21,12.45
2021,7,28,22,11.92
2021,7,28,23,11.4
2021,7,29,0,11.03
2021,7,29,1,10.79
2021,7,29,2,10.59
2021,7,29,3,10.38
2021,7,29,4,10.27
2021,7,29,5,10.98
2021,7,29,6,12.55
2021,7,29,7,14.4
2021,7,29,8,16.09
2021,7,29,9,17.33
2021,7,29,10,18.31
2021,7,29,11,19.06
2021,7,29,12,19.6
2021,7,29,13,19.93
2021,7,29,14,20.02
2021,7,29,15,19.73
2021,7,29,16,19.26
2021,7,29,17,18.48
2021,7,29,18,17.2
2021,7,29,19,15.08
2021,7,29,20,14.08
2021,7,29,21,13.85
2021,7,29,22,13.64
2021,7,29,23,13.4
2021,7,30,0,13.25
2021,7,30,1,13.21
2021,7,30,2,13.12
2021,7,30,3,12.95
2021,7,30,4,13.0
2021,7,30,5,13.44
2021,7,30,6,14.22
2021,7,30,7,15.26
2021,7,30,8,16.4
2021,7,30,9,16.87
2021,7,30,10,17.26
2021,7,30,11,17.09
2021,7,30,12,17.03
2021,7,30,13,17.07
2021,7,30,14,16.81
2021,7,30,15,16.52
2021,7,30,16,16.25
2021,7,30,17,15.99
2021,7,30,18,15.37
2021,7,30,19,14.34
2021,7,30,20,13.53
2021,7,30,21,13.06
2021,7,30,22,12.89
2021,7,30,23,12.79
2021,7,31,0,12.72
2021,7,31,1,12.68
2021,7,31,2,12.65
2021,7,31,3,12.6
2021,7,31,4,12.58
2021,7,31,5,13.08
2021,7,31,6,13.87
2021,7,31,7,15.0
2021,7,31,8,16.26
2021,7,31,9,17.52
2021,7,31,10,18.6
2021,7,31,11,19.51
2021,7,31,12,20.04
2021,7,31,13,20.21
2021,7,31,14,20.08
2021,7,31,15,19.88
2021,7,31,16,19.26
2021,7,31,17,18.36
2021,7,31,18,17.27
2021,7,31,19,15.41
2021,7,31,20,14.09
2021,7,31,21,13.48
2021,7,31,22,12.98
2021,7,31,23,12.45
2021,8,1,0,12.09
2021,8,1,1,11.92
2021,8,1,2,11.81
2021,8,1,3,11.87
2021,8,1,4,12.05
2021,8,1,5,12.9
2021,8,1,6,13.55
2021,8,1,7,14.37
2021,8,1,8,15.44
2021,8,1,9,16.48
2021,8,1,10,17.3
2021,8,1,11,17.86
2021,8,1,12,18.22
2021,8,1,13,18.75
2021,8,1,14,19.02
2021,8,1,15,19.01
2021,8,1,16,18.57
2021,8,1,17,17.58
2021,8,1,18,16.23
2021,8,1,19,14.52
2021,8,1,20,13.53
2021,8,1,21,12.8
2021,8,1,22,12.03
2021,8,1,23,11.42
2021,8,2,0,10.84
2021,8,2,1,10.41
2021,8,2,2,10.08
2021,8,2,3,9.8
2021,8,2,4,9.53
2021,8,2,5,10.86
2021,8,2,6,12.45
2021,8,2,7,14.7
2021,8,2,8,16.2
2021,8,2,9,17.39
2021,8,2,10,18.28
2021,8,2,11,18.8
2021,8,2,12,18.88
2021,8,2,13,18.51
2021,8,2,14,18.15
2021,8,2,15,17.92
2021,8,2,16,17.61
2021,8,2,17,17.28
2021,8,2,18,16.62
2021,8,2,19,15.57
2021,8,2,20,14.57
2021,8,2,21,13.82
2021,8,2,22,13.29
2021,8,2,23,12.81
2021,8,3,0,12.44
2021,8,3,1,12.19
2021,8,3,2,11.89
2021,8,3,3,11.48
2021,8,3,4,11.19
2021,8,3,5,12.06
2021,8,3,6,13.39
2021,8,3,7,15.19
2021,8,3,8,16.65
2021,8,3,9,17.78
2021,8,3,10,18.59
2021,8,3,11,19.14
2021,8,3,12,19.39
2021,8,3,13,19.59
2021,8,3,14,19.58
2021,8,3,15,19.51
2021,8,3,16,19.19
2021,8,3,17,18.79
2021,8,3,18,17.9
2021,8,3,19,16.17
2021,8,3,20,15.08
2021,8,3,21,14.43
2021,8,3,22,13.89
2021,8,3,23,13.34
2021,8,4,0,12.8
2021,8,4,1,12.33
2021,8,4,2,11.9
2021,8,4,3,11.51
2021,8,4,4,11.11
2021,8,4,5,12.15
2021,8,4,6,13.33
2021,8,4,7,15.57
2021,8,4,8,17.71
2021,8,4,9,19.26
2021,8,4,10,20.4
2021,8,4,11,21.19
2021,8,4,12,21.63
2021,8,4,13,21.69
2021,8,4,14,21.51
2021,8,4,15,21.36
2021,8,4,16,21.11
2021,8,4,17,20.5
2021,8,4,18,19.05
2021,8,4,19,16.83
2021,8,4,20,15.65
2021,8,4,21,14.86
2021,8,4,22,14.1
2021,8,4,23,13.56
2021,8,5,0,13.3
2021,8,5,1,13.1
2021,8,5,2,12.77
2021,8,5,3,12.4
2021,8,5,4,11.94
2021,8,5,5,13.09
2021,8,5,6,14.27
2021,8,5,7,15.91
2021,8,5,8,17.39
2021,8,5,9,18.65
2021,8,5,10,19.55
2021,8,5,11,19.73
2021,8,5,12,19.32
2021,8,5,13,19.1
2021,8,5,14,19.02
2021,8,5,15,18.54
2021,8,5,16,17.85
2021,8,5,17,17.26
2021,8,5,18,16.62
2021,8,5,19,16.0
2021,8,5,20,15.67
2021,8,5,21,15.46
2021,8,5,22,15.1
2021,8,5,23,14.67
2021,8,6,0,14.33
2021,8,6,1,14.06
2021,8,6,2,13.91
2021,8,6,3,13.92
2021,8,6,4,14.01
2021,8,6,5,14.51
2021,8,6,6,15.44
2021,8,6,7,16.65
2021,8,6,8,17.83
2021,8,6,9,18.8
2021,8,6,10,19.48
2021,8,6,11,19.98
2021,8,6,12,20.29
2021,8,6,13,20.33
2021,8,6,14,20.18
2021,8,6,15,19.84
2021,8,6,16,19.24
2021,8,6,17,18.26
2021,8,6,18,16.92
2021,8,6,19,15.35
2021,8,6,20,14.08
2021,8,6,21,13.3
2021,8,6,22,12.73
2021,8,6,23,12.28
2021,8,7,0,11.97
2021,8,7,1,11.76
2021,8,7,2,11.73
2021,8,7,3,11.78
2021,8,7,4,11.84
2021,8,7,5,12.24
2021,8,7,6,12.94
2021,8,7,7,13.97
2021,8,7,8,15.11
2021,8,7,9,16.19
2021,8,7,10,17.12
2021,8,7,11,17.8
2021,8,7,12,18.19
2021,8,7,13,18.4
2021,8,7,14,18.13
2021,8,7,15,17.72
2021,8,7,16,17.33
2021,8,7,17,16.83
2021,8,7,18,16.23
2021,8,7,19,15.25
2021,8,7,20,14.31
2021,8,7,21,13.68
2021,8,7,22,13.25
2021,8,7,23,12.94
2021,8,8,0,12.72
2021,8,8,1,12.63
2021,8,8,2,12.73
2021,8,8,3,12.78
2021,8,8,4,12.82
2021,8,8,5,13.07
2021,8,8,6,13.62
2021,8,8,7,14.45
2021,8,8,8,15.55
2021,8,8,9,16.87
2021,8,8,10,18.12
2021,8,8,11,18.82
2021,8,8,12,19.19
2021,8,8,13,19.26
2021,8,8,14,19.13
2021,8,8,15,18.72
2021,8,8,16,18.16
2021,8,8,17,17.3
2021,8,8,18,16.15
2021,8,8,19,15.05
2021,8,8,20,14.26
2021,8,8,21,13.62
2021,8,8,22,12.8
2021,8,8,23,12.18
2021,8,9,0,11.9
2021,8,9,1,11.8
2021,8,9,2,11.76
2021,8,9,3,11.7
2021,8,9,4,11.65
2021,8,9,5,12.37
2021,8,9,6,13.21
2021,8,9,7,14.4
2021,8,9,8,15.98
2021,8,9,9,17.55
2021,8,9,10,18.76
2021,8,9,11,19.46
2021,8,9,12,19.9
2021,8,9,13,20.11
2021,8,9,14,19.83
2021,8,9,15,19.28
2021,8,9,16,18.6
2021,8,9,17,17.6
2021,8,9,18,16.16
2021,8,9,19,14.9
2021,8,9,20,14.29
2021,8,9,21,13.63
2021,8,9,22,12.94
2021,8,9,23,12.39
2021,8,10,0,11.99
2021,8,10,1,11.62
2021,8,10,2,11.32
2021,8,10,3,11.16
2021,8,10,4,11.1
2021,8,10,5,12.15
2021,8,10,6,13.5
2021,8,10,7,15.58
2021,8,10,8,17.4
2021,8,10,9,18.85
2021,8,10,10,19.98
2021,8,10,11,20.77
2021,8,10,12,21.06
2021,8,10,13,21.49
2021,8,10,14,21.58
2021,8,10,15,21.44
2021,8,10,16,20.92
2021,8,10,17,20.08
2021,8,10,18,18.73
2021,8,10,19,16.83
2021,8,10,20,15.88
2021,8,10,21,15.04
2021,8,10,22,14.4
2021,8,10,23,13.98
2021,8,11,0,13.59
2021,8,11,1,13.12
2021,8,11,2,12.8
2021,8,11,3,12.33
2021,8,11,4,11.83
2021,8,11,5,12.46
2021,8,11,6,13.8
2021,8,11,7,15.58
2021,8,11,8,17.28
2021,8,11,9,18.73
2021,8,11,10,19.97
2021,8,11,11,20.82
2021,8,11,12,21.23
2021,8,11,13,21.38
2021,8,11,14,21.58
2021,8,11,15,21.54
2021,8,11,16,21.21
2021,8,11,17,20.4
2021,8,11,18,19.04
2021,8,11,19,17.19
2021,8,11,20,16.16
2021,8,11,21,15.43
2021,8,11,22,14.87
2021,8,11,23,14.35
2021,8,12,0,13.84
2021,8,12,1,13.44
2021,8,12,2,12.85
2021,8,12,3,12.14
2021,8,12,4,11.39
2021,8,12,5,12.23
2021,8,12,6,13.51
2021,8,12,7,14.9
2021,8,12,8,16.51
2021,8,12,9,18.21
2021,8,12,10,19.71
2021,8,12,11,20.91
2021,8,12,12,21.73
2021,8,12,13,22.17
2021,8,12,14,22.19
2021,8,12,15,22.01
2021,8,12,16,21.37
2021,8,12,17,20.36
2021,8,12,18,18.58
2021,8,12,19,15.94
2021,8,12,20,14.62
2021,8,12,21,13.92
2021,8,12,22,13.64
2021,8,12,23,13.04
2021,8,13,0,12.6
2021,8,13,1,12.28
2021,8,13,2,12.12
2021,8,13,3,12.16
2021,8,13,4,12.27
2021,8,13,5,12.76
2021,8,13,6,13.69
2021,8,13,7,15.4
2021,8,13,8,17.22
2021,8,13,9,18.53
2021,8,13,10,19.59
2021,8,13,11,20.46
2021,8,13,12,21.12
2021,8,13,13,21.35
2021,8,13,14,21.34
2021,8,13,15,21.05
2021,8,13,16,20.05
2021,8,13,17,19.12
2021,8,13,18,17.87
2021,8,13,19,16.1
2021,8,13,20,15.13
2021,8,13,21,14.69
2021,8,13,22,14.34
2021,8,13,23,13.94
2021,8,14,0,13.68
2021,8,14,1,13.51
2021,8,14,2,13.35
2021,8,14,3,13.15
2021,8,14,4,12.98
2021,8,14,5,13.58
2021,8,14,6,14.73
2021,8,14,7,16.3
2021,8,14,8,17.52
2021,8,14,9,18.38
2021,8,14,10,18.9
2021,8,14,11,19.43
2021,8,14,12,20.06
2021,8,14,13,20.62
2021,8,14,14,21.01
2021,8,14,15,21.09
2021,8,14,16,20.73
2021,8,14,17,19.99
2021,8,14,18,18.81
2021,8,14,19,17.69
2021,8,14,20,17.08
2021,8,14,21,16.42
2021,8,14,22,15.7
2021,8,14,23,14.94
2021,8,15,0,14.3
2021,8,15,1,13.84
2021,8,15,2,13.46
2021,8,15,3,13.04
2021,8,15,4,12.73
2021,8,15,5,13.76
2021,8,15,6,15.02
2021,8,15,7,16.38
2021,8,15,8,17.9
2021,8,15,9,19.2
2021,8,15,10,20.22
2021,8,15,11,20.93
2021,8,15,12,21.35
2021,8,15,13,21.43
2021,8,15,14,21.15
2021,8,15,15,20.57
2021,8,15,16,19.65
2021,8,15,17,18.75
2021,8,15,18,17.53
2021,8,15,19,15.93
2021,8,15,20,15.37
2021,8,15,21,14.6
2021,8,15,22,13.62
2021,8,15,23,12.7
2021,8,16,0,12.08
2021,8,16,1,11.6
2021,8,16,2,11.28
2021,8,16,3,11.12
2021,8,16,4,11.35
2021,8,16,5,12.03
2021,8,16,6,13.05
2021,8,16,7,14.28
2021,8,16,8,15.41
2021,8,16,9,16.03
2021,8,16,10,16.37
2021,8,16,11,16.16
2021,8,16,12,16.32
2021,8,16,13,17.04
2021,8,16,14,17.01
2021,8,16,15,16.27
2021,8,16,16,15.53
2021,8,16,17,14.86
2021,8,16,18,14.05
2021,8,16,19,13.08
2021,8,16,20,12.62
2021,8,16,21,12.2
2021,8,16,22,11.51
2021,8,16,23,11.22
2021,8,17,0,11.18
2021,8,17,1,11.1
2021,8,17,2,11.12
2021,8,17,3,11.36
2021,8,17,4,11.83
2021,8,17,5,12.2
2021,8,17,6,12.77
2021,8,17,7,13.81
2021,8,17,8,14.95
2021,8,17,9,16.12
2021,8,17,10,17.38
2021,8,17,11,18.23
2021,8,17,12,18.72
2021,8,17,13,18.8
2021,8,17,14,18.7
2021,8,17,15,18.54
2021,8,17,16,18.12
2021,8,17,17,17.48
2021,8,17,18,16.52
2021,8,17,19,15.19
2021,8,17,20,14.47
2021,8,17,21,13.99
2021,8,17,22,13.51
2021,8,17,23,13.21
2021,8,18,0,13.0
2021,8,18,1,12.99
2021,8,18,2,13.03
2021,8,18,3,13.09
2021,8,18,4,12.87
2021,8,18,5,13.18
2021,8,18,6,14.01
2021,8,18,7,15.1
2021,8,18,8,16.01
2021,8,18,9,16.62
2021,8,18,10,17.33
2021,8,18,11,18.12
2021,8,18,12,18.97
2021,8,18,13,19.62
2021,8,18,14,19.8
2021,8,18,15,19.55
2021,8,18,16,19.12
2021,8,18,17,18.4
2021,8,18,18,17.02
2021,8,18,19,14.94
2021,8,18,20,14.09
2021,8,18,21,13.5
2021,8,18,22,13.05
2021,8,18,23,12.59
2021,8,19,0,12.15
2021,8,19,1,11.75
2021,8,19,2,11.48
2021,8,19,3,11.25
2021,8,19,4,11.33
2021,8,19,5,11.96
2021,8,19,6,12.73
2021,8,19,7,13.94
2021,8,19,8,15.69
2021,8,19,9,16.98
2021,8,19,10,17.81
2021,8,19,11,18.43
2021,8,19,12,19.12
2021,8,19,13,19.87
2021,8,19,14,20.48
2021,8,19,15,20.56
2021,8,19,16,20.25
2021,8,19,17,19.39
2021,8,19,18,17.98
2021,8,19,19,16.5
2021,8,19,20,15.84
2021,8,19,21,15.27
2021,8,19,22,14.55
2021,8,19,23,13.82
2021,8,20,0,13.1
2021,8,20,1,12.43
2021,8,20,2,11.8
2021,8,20,3,11.34
2021,8,20,4,10.92
2021,8,20,5,11.66
2021,8,20,6,13.82
2021,8,20,7,15.7
2021,8,20,8,17.54
2021,8,20,9,19.0
2021,8,20,10,20.15
2021,8,20,11,21.1
2021,8,20,12,21.83
2021,8,20,13,22.26
2021,8,20,14,22.26
2021,8,20,15,21.84
2021,8,20,16,21.24
2021,8,20,17,20.37
2021,8,20,18,18.98
2021,8,20,19,17.5
2021,8,20,20,16.94
2021,8,20,21,16.47
2021,8,20,22,16.1
2021,8,20,23,15.68
2021,8,21,0,15.1
2021,8,21,1,14.46
2021,8,21,2,14.13
2021,8,21,3,13.7
2021,8,21,4,13.25
2021,8,21,5,13.72
2021,8,21,6,14.9
2021,8,21,7,15.69
2021,8,21,8,16.63
2021,8,21,9,17.13
2021,8,21,10,17.49
2021,8,21,11,17.74
2021,8,21,12,17.8
2021,8,21,13,17.51
2021,8,21,14,17.72
2021,8,21,15,18.3
2021,8,21,16,18.7
2021,8,21,17,18.53
2021,8,21,18,17.14
2021,8,21,19,15.65
2021,8,21,20,15.27
2021,8,21,21,15.17
2021,8,21,22,15.08
2021,8,21,23,14.95
2021,8,22,0,14.84
2021,8,22,1,14.85
2021,8,22,2,14.89
2021,8,22,3,14.61
2021,8,22,4,13.98
2021,8,22,5,13.78
2021,8,22,6,14.54
2021,8,22,7,15.99
2021,8,22,8,17.55
2021,8,22,9,18.9
2021,8,22,10,19.92
2021,8,22,11,20.69
2021,8,22,12,21.19
2021,8,22,13,21.42
2021,8,22,14,21.42
2021,8,22,15,21.16
2021,8,22,16,20.45
2021,8,22,17,19.58
2021,8,22,18,18.1
2021,8,22,19,16.75
2021,8,22,20,16.26
2021,8,22,21,15.75
2021,8,22,22,15.29
2021,8,22,23,14.75
2021,8,23,0,14.08
2021,8,23,1,13.57
2021,8,23,2,13.31
2021,8,23,3,13.05
2021,8,23,4,12.53
2021,8,23,5,12.76
2021,8,23,6,14.38
2021,8,23,7,15.55
2021,8,23,8,16.75
2021,8,23,9,18.12
2021,8,23,10,19.27
2021,8,23,11,20.13
2021,8,23,12,20.72
2021,8,23,13,21.01
2021,8,23,14,20.98
2021,8,23,15,20.64
2021,8,23,16,19.86
2021,8,23,17,18.4
2021,8,23,18,16.01
2021,8,23,19,14.01
2021,8,23,20,13.44
2021,8,23,21,13.06
2021,8,23,22,12.57
