-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2011 through 01/01/2021 
Location: Latitude  52.4996   Longitude -1.9172 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 103.17 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,WS50M
2011,1,9,3,0.0,8.86
2011,1,9,4,0.0,8.74
2011,1,9,5,0.0,8.77
2011,1,9,6,0.0,8.94
2011,1,9,7,0.0,8.96
2011,1,9,8,17.55,8.88
2011,1,9,9,107.26,8.28
2011,1,9,10,199.64,7.89
2011,1,9,11,251.84,7.74
2011,1,9,12,260.29,7.46
2011,1,9,13,226.74,7.23
2011,1,9,14,148.3,7.31
2011,1,9,15,50.82,7.84
2011,1,9,16,0.0,8.22
2011,1,9,17,0.0,8.17
2011,1,9,18,0.0,7.94
2011,1,9,19,0.0,7.72
2011,1,9,20,0.0,7.7
2011,1,9,21,0.0,7.65
2011,1,9,22,0.0,7.47
2011,1,9,23,0.0,7.37
2011,1,10,0,0.0,7.44
2011,1,10,1,0.0,7.43
2011,1,10,2,0.0,7.37
2011,1,10,3,0.0,7.34
2011,1,10,4,0.0,7.52
2011,1,10,5,0.0,7.95
2011,1,10,6,0.0,8.82
2011,1,10,7,0.0,9.72
2011,1,10,8,10.58,10.92
2011,1,10,9,43.27,11.06
2011,1,10,10,72.42,12.0
2011,1,10,11,124.5,12.16
2011,1,10,12,140.17,12.45
2011,1,10,13,114.41,12.44
2011,1,10,14,66.29,12.51
2011,1,10,15,27.2,12.96
2011,1,10,16,0.0,13.88
2011,1,10,17,0.0,14.27
2011,1,10,18,0.0,14.43
2011,1,10,19,0.0,15.09
2011,1,10,20,0.0,15.03
2011,1,10,21,0.0,14.48
2011,1,10,22,0.0,13.52
2011,1,10,23,0.0,11.82
2011,1,11,0,0.0,10.58
2011,1,11,1,0.0,9.18
2011,1,11,2,0.0,7.99
2011,1,11,3,0.0,8.09
2011,1,11,4,0.0,8.4
2011,1,11,5,0.0,8.28
2011,1,11,6,0.0,8.85
2011,1,11,7,0.0,9.98
2011,1,11,8,8.73,11.47
2011,1,11,9,79.27,12.19
2011,1,11,10,56.58,12.09
2011,1,11,11,73.03,11.93
2011,1,11,12,114.66,11.01
2011,1,11,13,62.38,9.99
2011,1,11,14,60.27,9.07
2011,1,11,15,24.77,8.14
2011,1,11,16,0.0,7.55
2011,1,11,17,0.0,5.96
2011,1,11,18,0.0,3.86
2011,1,11,19,0.0,1.63
2011,1,11,20,0.0,2.85
2011,1,11,21,0.0,5.48
2011,1,11,22,0.0,7.38
2011,1,11,23,0.0,7.85
2011,1,12,0,0.0,6.66
2011,1,12,1,0.0,6.64
2011,1,12,2,0.0,8.77
2011,1,12,3,0.0,9.72
2011,1,12,4,0.0,10.01
2011,1,12,5,0.0,8.85
2011,1,12,6,0.0,9.74
2011,1,12,7,0.0,10.48
2011,1,12,8,11.13,9.34
2011,1,12,9,39.01,9.02
2011,1,12,10,60.85,9.06
2011,1,12,11,89.96,8.81
2011,1,12,12,102.45,7.88
2011,1,12,13,80.33,7.46
2011,1,12,14,49.03,7.6
2011,1,12,15,24.66,7.35
2011,1,12,16,0.0,7.69
2011,1,12,17,0.0,7.69
2011,1,12,18,0.0,7.72
2011,1,12,19,0.0,7.48
2011,1,12,20,0.0,7.93
2011,1,12,21,0.0,7.94
2011,1,12,22,0.0,8.11
2011,1,12,23,0.0,9.38
2011,1,13,0,0.0,9.74
2011,1,13,1,0.0,9.33
2011,1,13,2,0.0,9.24
2011,1,13,3,0.0,9.47
2011,1,13,4,0.0,9.37
2011,1,13,5,0.0,9.83
2011,1,13,6,0.0,10.6
2011,1,13,7,0.0,10.16
2011,1,13,8,15.03,9.53
2011,1,13,9,72.12,9.7
2011,1,13,10,120.06,9.92
2011,1,13,11,146.82,9.87
2011,1,13,12,150.15,9.61
2011,1,13,13,124.69,9.18
2011,1,13,14,89.84,8.7
2011,1,13,15,31.99,8.13
2011,1,13,16,0.0,7.75
2011,1,13,17,0.0,7.23
2011,1,13,18,0.0,7.41
2011,1,13,19,0.0,7.53
2011,1,13,20,0.0,7.35
2011,1,13,21,0.0,7.19
2011,1,13,22,0.0,7.82
2011,1,13,23,0.0,9.03
2011,1,14,0,0.0,9.76
2011,1,14,1,0.0,10.12
2011,1,14,2,0.0,10.27
2011,1,14,3,0.0,10.29
2011,1,14,4,0.0,10.14
2011,1,14,5,0.0,10.49
2011,1,14,6,0.0,10.33
2011,1,14,7,0.0,9.83
2011,1,14,8,11.18,10.14
2011,1,14,9,40.65,10.49
2011,1,14,10,82.88,10.69
2011,1,14,11,95.16,10.5
2011,1,14,12,94.48,10.43
2011,1,14,13,65.37,10.73
2011,1,14,14,59.87,10.93
2011,1,14,15,37.2,11.01
2011,1,14,16,0.0,11.2
2011,1,14,17,0.0,10.27
2011,1,14,18,0.0,9.27
2011,1,14,19,0.0,9.18
2011,1,14,20,0.0,8.68
2011,1,14,21,0.0,8.21
2011,1,14,22,0.0,7.8
2011,1,14,23,0.0,7.66
2011,1,15,0,0.0,8.07
2011,1,15,1,0.0,9.34
2011,1,15,2,0.0,10.47
2011,1,15,3,0.0,11.07
2011,1,15,4,0.0,12.09
2011,1,15,5,0.0,13.33
2011,1,15,6,0.0,13.9
2011,1,15,7,0.0,14.07
2011,1,15,8,8.77,13.87
2011,1,15,9,32.45,13.84
2011,1,15,10,30.43,14.57
2011,1,15,11,72.77,14.97
2011,1,15,12,48.04,15.07
2011,1,15,13,54.55,14.9
2011,1,15,14,58.87,14.72
2011,1,15,15,27.16,14.26
2011,1,15,16,0.0,13.95
2011,1,15,17,0.0,13.84
2011,1,15,18,0.0,13.83
2011,1,15,19,0.0,13.54
2011,1,15,20,0.0,13.65
2011,1,15,21,0.0,14.21
2011,1,15,22,0.0,14.84
2011,1,15,23,0.0,15.28
2011,1,16,0,0.0,15.53
2011,1,16,1,0.0,15.64
2011,1,16,2,0.0,15.37
2011,1,16,3,0.0,14.8
2011,1,16,4,0.0,14.62
2011,1,16,5,0.0,14.63
2011,1,16,6,0.0,14.51
2011,1,16,7,0.0,14.36
2011,1,16,8,16.66,14.53
2011,1,16,9,49.21,14.74
2011,1,16,10,73.2,14.74
2011,1,16,11,130.68,14.51
2011,1,16,12,141.07,13.96
2011,1,16,13,109.17,13.14
2011,1,16,14,78.95,12.07
2011,1,16,15,30.92,10.94
2011,1,16,16,0.0,9.61
2011,1,16,17,0.0,8.64
2011,1,16,18,0.0,8.13
2011,1,16,19,0.0,7.69
2011,1,16,20,0.0,7.2
2011,1,16,21,0.0,7.22
2011,1,16,22,0.0,6.9
2011,1,16,23,0.0,6.28
2011,1,17,0,0.0,5.44
2011,1,17,1,0.0,4.81
2011,1,17,2,0.0,4.18
2011,1,17,3,0.0,3.49
2011,1,17,4,0.0,2.98
2011,1,17,5,0.0,2.35
2011,1,17,6,0.0,1.48
2011,1,17,7,0.0,0.67
2011,1,17,8,11.84,0.44
2011,1,17,9,29.61,1.07
2011,1,17,10,30.57,2.15
2011,1,17,11,131.16,2.57
2011,1,17,12,137.52,2.66
2011,1,17,13,161.03,2.7
2011,1,17,14,112.62,2.5
2011,1,17,15,44.88,1.88
2011,1,17,16,0.0,1.1
2011,1,17,17,0.0,0.47
2011,1,17,18,0.0,0.16
2011,1,17,19,0.0,0.74
2011,1,17,20,0.0,1.05
2011,1,17,21,0.0,0.93
2011,1,17,22,0.0,1.5
2011,1,17,23,0.0,2.59
2011,1,18,0,0.0,3.79
2011,1,18,1,0.0,5.0
2011,1,18,2,0.0,5.97
2011,1,18,3,0.0,6.55
2011,1,18,4,0.0,6.55
2011,1,18,5,0.0,6.22
2011,1,18,6,0.0,5.48
2011,1,18,7,0.0,4.93
2011,1,18,8,23.07,4.63
2011,1,18,9,114.77,4.57
2011,1,18,10,208.55,4.98
2011,1,18,11,257.23,5.31
2011,1,18,12,261.77,5.61
2011,1,18,13,239.56,5.57
2011,1,18,14,170.96,5.33
2011,1,18,15,76.52,5.64
2011,1,18,16,0.0,6.47
2011,1,18,17,0.0,7.0
2011,1,18,18,0.0,7.16
2011,1,18,19,0.0,7.14
2011,1,18,20,0.0,7.0
2011,1,18,21,0.0,7.07
2011,1,18,22,0.0,6.69
2011,1,18,23,0.0,6.09
2011,1,19,0,0.0,5.73
2011,1,19,1,0.0,5.11
2011,1,19,2,0.0,4.76
2011,1,19,3,0.0,4.53
2011,1,19,4,0.0,4.38
2011,1,19,5,0.0,4.5
2011,1,19,6,0.0,4.65
2011,1,19,7,0.0,4.61
2011,1,19,8,21.2,4.52
2011,1,19,9,97.73,4.46
2011,1,19,10,183.3,4.25
2011,1,19,11,231.89,4.97
2011,1,19,12,239.26,5.42
2011,1,19,13,230.42,5.41
2011,1,19,14,160.83,5.01
2011,1,19,15,65.65,5.28
2011,1,19,16,0.0,6.19
2011,1,19,17,0.0,6.76
2011,1,19,18,0.0,6.92
2011,1,19,19,0.0,6.72
2011,1,19,20,0.0,6.04
2011,1,19,21,0.0,5.19
2011,1,19,22,0.0,4.47
2011,1,19,23,0.0,4.06
2011,1,20,0,0.0,4.08
2011,1,20,1,0.0,4.16
2011,1,20,2,0.0,4.36
2011,1,20,3,0.0,4.41
2011,1,20,4,0.0,4.45
2011,1,20,5,0.0,4.4
2011,1,20,6,0.0,4.57
2011,1,20,7,0.0,4.84
2011,1,20,8,25.23,4.91
2011,1,20,9,118.3,4.37
2011,1,20,10,160.91,3.92
2011,1,20,11,204.98,4.06
2011,1,20,12,218.84,4.13
2011,1,20,13,203.38,4.17
2011,1,20,14,140.41,4.13
2011,1,20,15,77.2,4.78
2011,1,20,16,0.0,5.61
2011,1,20,17,0.0,6.1
2011,1,20,18,0.0,6.31
2011,1,20,19,0.0,5.96
2011,1,20,20,0.0,5.22
2011,1,20,21,0.0,4.69
2011,1,20,22,0.0,4.53
2011,1,20,23,0.0,4.5
2011,1,21,0,0.0,4.45
2011,1,21,1,0.0,4.53
2011,1,21,2,0.0,4.61
2011,1,21,3,0.0,4.68
2011,1,21,4,0.0,4.76
2011,1,21,5,0.0,4.64
2011,1,21,6,0.0,4.7
2011,1,21,7,0.0,4.95
2011,1,21,8,26.12,5.23
2011,1,21,9,107.8,5.28
2011,1,21,10,206.02,5.4
2011,1,21,11,282.05,5.2
2011,1,21,12,300.43,4.85
2011,1,21,13,246.41,4.71
2011,1,21,14,186.91,4.55
2011,1,21,15,80.84,4.88
2011,1,21,16,8.55,5.59
2011,1,21,17,0.0,5.93
2011,1,21,18,0.0,5.89
2011,1,21,19,0.0,5.55
2011,1,21,20,0.0,4.97
2011,1,21,21,0.0,4.43
2011,1,21,22,0.0,3.8
2011,1,21,23,0.0,3.29
2011,1,22,0,0.0,3.34
2011,1,22,1,0.0,3.92
2011,1,22,2,0.0,4.43
2011,1,22,3,0.0,4.74
2011,1,22,4,0.0,5.1
2011,1,22,5,0.0,5.44
2011,1,22,6,0.0,5.53
2011,1,22,7,0.0,5.65
2011,1,22,8,22.41,6.11
2011,1,22,9,51.06,6.32
2011,1,22,10,63.43,6.13
2011,1,22,11,108.04,5.95
2011,1,22,12,146.88,6.45
2011,1,22,13,138.45,6.64
2011,1,22,14,87.65,6.63
2011,1,22,15,38.12,6.87
2011,1,22,16,7.71,7.44
2011,1,22,17,0.0,7.89
2011,1,22,18,0.0,8.56
2011,1,22,19,0.0,8.72
2011,1,22,20,0.0,8.24
2011,1,22,21,0.0,7.95
2011,1,22,22,0.0,7.25
2011,1,22,23,0.0,6.39
2011,1,23,0,0.0,6.19
2011,1,23,1,0.0,6.16
2011,1,23,2,0.0,5.97
2011,1,23,3,0.0,6.02
2011,1,23,4,0.0,6.04
2011,1,23,5,0.0,5.82
2011,1,23,6,0.0,5.88
2011,1,23,7,0.0,6.2
2011,1,23,8,22.3,6.76
2011,1,23,9,59.88,6.89
2011,1,23,10,63.53,6.79
2011,1,23,11,115.6,6.67
2011,1,23,12,100.91,6.4
2011,1,23,13,108.5,6.49
2011,1,23,14,79.78,6.81
2011,1,23,15,33.13,7.5
2011,1,23,16,7.74,7.81
2011,1,23,17,0.0,7.47
2011,1,23,18,0.0,7.73
2011,1,23,19,0.0,7.49
2011,1,23,20,0.0,7.42
2011,1,23,21,0.0,7.7
2011,1,23,22,0.0,7.5
2011,1,23,23,0.0,7.24
2011,1,24,0,0.0,7.12
2011,1,24,1,0.0,6.73
2011,1,24,2,0.0,6.18
2011,1,24,3,0.0,5.69
2011,1,24,4,0.0,5.38
2011,1,24,5,0.0,5.25
2011,1,24,6,0.0,5.41
2011,1,24,7,0.0,5.7
2011,1,24,8,21.52,5.94
2011,1,24,9,57.27,5.99
2011,1,24,10,112.21,5.85
2011,1,24,11,146.55,6.48
2011,1,24,12,142.08,7.66
2011,1,24,13,139.17,8.26
2011,1,24,14,96.96,7.7
2011,1,24,15,39.8,7.29
2011,1,24,16,7.81,7.74
2011,1,24,17,0.0,7.62
2011,1,24,18,0.0,7.85
2011,1,24,19,0.0,7.88
2011,1,24,20,0.0,7.82
2011,1,24,21,0.0,7.99
2011,1,24,22,0.0,8.1
2011,1,24,23,0.0,8.03
2011,1,25,0,0.0,7.92
2011,1,25,1,0.0,8.51
2011,1,25,2,0.0,8.33
2011,1,25,3,0.0,8.65
2011,1,25,4,0.0,8.39
2011,1,25,5,0.0,8.31
2011,1,25,6,0.0,8.21
2011,1,25,7,0.0,8.31
2011,1,25,8,28.26,8.18
2011,1,25,9,90.82,8.21
2011,1,25,10,115.21,7.86
2011,1,25,11,145.02,7.11
2011,1,25,12,162.85,7.07
2011,1,25,13,124.09,7.32
2011,1,25,14,70.96,7.16
2011,1,25,15,36.37,7.45
2011,1,25,16,8.59,7.33
2011,1,25,17,0.0,6.77
2011,1,25,18,0.0,6.23
2011,1,25,19,0.0,5.97
2011,1,25,20,0.0,5.83
2011,1,25,21,0.0,5.85
2011,1,25,22,0.0,5.83
2011,1,25,23,0.0,5.63
2011,1,26,0,0.0,5.58
2011,1,26,1,0.0,5.79
2011,1,26,2,0.0,5.93
2011,1,26,3,0.0,6.12
2011,1,26,4,0.0,6.42
2011,1,26,5,0.0,7.02
2011,1,26,6,0.0,7.81
2011,1,26,7,0.0,8.52
2011,1,26,8,26.01,9.07
2011,1,26,9,69.91,8.8
2011,1,26,10,115.26,8.79
2011,1,26,11,132.14,9.35
2011,1,26,12,126.1,9.26
2011,1,26,13,96.09,8.82
2011,1,26,14,63.14,8.3
2011,1,26,15,29.7,8.96
2011,1,26,16,9.52,9.6
2011,1,26,17,0.0,9.5
2011,1,26,18,0.0,9.17
2011,1,26,19,0.0,8.92
2011,1,26,20,0.0,8.71
2011,1,26,21,0.0,8.68
2011,1,26,22,0.0,8.34
2011,1,26,23,0.0,7.98
2011,1,27,0,0.0,7.89
2011,1,27,1,0.0,8.43
2011,1,27,2,0.0,8.8
2011,1,27,3,0.0,8.68
2011,1,27,4,0.0,8.36
2011,1,27,5,0.0,8.11
2011,1,27,6,0.0,8.06
2011,1,27,7,0.0,8.14
2011,1,27,8,28.16,7.96
2011,1,27,9,22.25,7.61
2011,1,27,10,81.31,8.19
2011,1,27,11,77.93,8.64
2011,1,27,12,114.26,8.52
2011,1,27,13,101.54,8.23
2011,1,27,14,76.91,7.85
2011,1,27,15,32.88,7.42
2011,1,27,16,13.89,7.63
2011,1,27,17,0.0,7.9
2011,1,27,18,0.0,8.01
2011,1,27,19,0.0,8.07
2011,1,27,20,0.0,7.94
2011,1,27,21,0.0,7.71
2011,1,27,22,0.0,7.44
2011,1,27,23,0.0,7.26
2011,1,28,0,0.0,7.25
2011,1,28,1,0.0,7.27
2011,1,28,2,0.0,7.15
2011,1,28,3,0.0,7.22
2011,1,28,4,0.0,7.01
2011,1,28,5,0.0,6.76
2011,1,28,6,0.0,6.64
2011,1,28,7,0.0,6.59
2011,1,28,8,47.23,6.2
2011,1,28,9,138.95,5.75
2011,1,28,10,190.12,6.47
2011,1,28,11,223.0,6.38
2011,1,28,12,247.54,6.33
2011,1,28,13,247.83,6.31
2011,1,28,14,219.55,6.13
2011,1,28,15,111.43,5.95
2011,1,28,16,17.19,6.29
2011,1,28,17,0.0,6.72
2011,1,28,18,0.0,6.9
2011,1,28,19,0.0,6.83
2011,1,28,20,0.0,6.62
2011,1,28,21,0.0,6.38
2011,1,28,22,0.0,6.13
2011,1,28,23,0.0,5.87
2011,1,29,0,0.0,5.69
2011,1,29,1,0.0,5.52
2011,1,29,2,0.0,5.48
2011,1,29,3,0.0,5.42
2011,1,29,4,0.0,5.33
2011,1,29,5,0.0,5.2
2011,1,29,6,0.0,4.88
2011,1,29,7,0.0,4.47
2011,1,29,8,36.25,4.2
2011,1,29,9,101.26,4.67
2011,1,29,10,135.28,4.77
2011,1,29,11,136.98,4.86
2011,1,29,12,121.85,4.98
2011,1,29,13,106.53,5.05
2011,1,29,14,88.23,4.93
2011,1,29,15,42.31,4.84
2011,1,29,16,17.55,5.43
2011,1,29,17,0.0,6.23
2011,1,29,18,0.0,6.79
2011,1,29,19,0.0,6.92
2011,1,29,20,0.0,6.75
2011,1,29,21,0.0,6.54
2011,1,29,22,0.0,6.26
2011,1,29,23,0.0,5.67
2011,1,30,0,0.0,5.06
2011,1,30,1,0.0,4.77
2011,1,30,2,0.0,4.68
2011,1,30,3,0.0,4.65
2011,1,30,4,0.0,4.64
2011,1,30,5,0.0,4.45
2011,1,30,6,0.0,4.14
2011,1,30,7,0.0,3.78
2011,1,30,8,38.91,3.34
2011,1,30,9,92.59,2.57
2011,1,30,10,157.18,2.19
2011,1,30,11,175.69,1.54
2011,1,30,12,196.05,1.21
2011,1,30,13,174.6,1.11
2011,1,30,14,134.7,1.04
2011,1,30,15,64.85,1.15
2011,1,30,16,16.55,1.6
2011,1,30,17,0.0,2.56
2011,1,30,18,0.0,3.52
2011,1,30,19,0.0,3.82
2011,1,30,20,0.0,3.34
2011,1,30,21,0.0,2.73
2011,1,30,22,0.0,2.74
2011,1,30,23,0.0,3.46
2011,1,31,0,0.0,3.99
2011,1,31,1,0.0,3.62
2011,1,31,2,0.0,2.8
2011,1,31,3,0.0,2.13
2011,1,31,4,0.0,1.96
2011,1,31,5,0.0,2.31
2011,1,31,6,0.0,2.8
2011,1,31,7,0.0,3.17
2011,1,31,8,55.78,3.28
2011,1,31,9,173.17,2.7
2011,1,31,10,253.71,2.03
2011,1,31,11,311.01,2.12
2011,1,31,12,277.16,2.61
2011,1,31,13,255.99,3.23
2011,1,31,14,204.27,3.95
2011,1,31,15,104.7,4.76
2011,1,31,16,19.09,5.98
2011,1,31,17,0.0,6.83
2011,1,31,18,0.0,7.13
2011,1,31,19,0.0,7.25
2011,1,31,20,0.0,7.31
2011,1,31,21,0.0,7.2
2011,1,31,22,0.0,6.78
2011,1,31,23,0.0,6.5
2011,2,1,0,0.0,6.54
2011,2,1,1,0.0,6.81
2011,2,1,2,0.0,7.2
2011,2,1,3,0.0,7.6
2011,2,1,4,0.0,7.97
2011,2,1,5,0.0,8.26
2011,2,1,6,0.0,8.45
2011,2,1,7,0.0,8.6
2011,2,1,8,30.71,8.91
2011,2,1,9,80.66,9.81
2011,2,1,10,153.98,8.21
2011,2,1,11,172.89,6.68
2011,2,1,12,210.13,5.78
2011,2,1,13,224.41,5.45
2011,2,1,14,215.0,5.46
2011,2,1,15,125.04,6.38
2011,2,1,16,21.72,7.49
2011,2,1,17,0.0,8.46
2011,2,1,18,0.0,8.7
2011,2,1,19,0.0,7.82
2011,2,1,20,0.0,6.84
2011,2,1,21,0.0,6.43
2011,2,1,22,0.0,6.25
2011,2,1,23,0.0,6.08
2011,2,2,0,0.0,5.89
2011,2,2,1,0.0,5.97
2011,2,2,2,0.0,6.37
2011,2,2,3,0.0,6.74
2011,2,2,4,0.0,7.3
2011,2,2,5,0.0,7.83
2011,2,2,6,0.0,8.31
2011,2,2,7,0.0,8.69
2011,2,2,8,29.17,9.84
2011,2,2,9,78.09,10.29
2011,2,2,10,125.96,11.09
2011,2,2,11,116.21,11.61
2011,2,2,12,124.47,12.35
2011,2,2,13,79.87,12.67
2011,2,2,14,67.23,12.95
2011,2,2,15,42.0,13.69
2011,2,2,16,14.54,13.46
2011,2,2,17,0.0,12.93
