-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2011 through 01/01/2021 
Location: Latitude  51.502   Longitude -0.1265 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 73.15 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,WS50M
2011,1,26,5,0.0,5.78
2011,1,26,6,0.0,5.9
2011,1,26,7,0.0,5.82
2011,1,26,8,25.48,5.82
2011,1,26,9,61.63,6.39
2011,1,26,10,72.46,7.48
2011,1,26,11,103.48,8.24
2011,1,26,12,143.46,8.54
2011,1,26,13,129.2,8.89
2011,1,26,14,69.78,9.06
2011,1,26,15,27.91,9.29
2011,1,26,16,12.58,9.65
2011,1,26,17,0.0,9.79
2011,1,26,18,0.0,9.65
2011,1,26,19,0.0,9.72
2011,1,26,20,0.0,9.92
2011,1,26,21,0.0,10.13
2011,1,26,22,0.0,9.85
2011,1,26,23,0.0,9.63
2011,1,27,0,0.0,9.15
2011,1,27,1,0.0,8.76
2011,1,27,2,0.0,8.98
2011,1,27,3,0.0,8.88
2011,1,27,4,0.0,8.87
2011,1,27,5,0.0,8.87
2011,1,27,6,0.0,8.73
2011,1,27,7,0.0,8.66
2011,1,27,8,46.53,8.56
2011,1,27,9,35.66,8.12
2011,1,27,10,99.4,8.9
2011,1,27,11,96.43,9.55
2011,1,27,12,129.4,9.47
2011,1,27,13,100.53,9.3
2011,1,27,14,80.32,8.8
2011,1,27,15,35.68,8.21
2011,1,27,16,12.71,8.46
2011,1,27,17,0.0,8.7
2011,1,27,18,0.0,8.7
2011,1,27,19,0.0,8.78
2011,1,27,20,0.0,8.53
2011,1,27,21,0.0,8.45
2011,1,27,22,0.0,8.43
2011,1,27,23,0.0,8.48
2011,1,28,0,0.0,8.51
2011,1,28,1,0.0,8.53
2011,1,28,2,0.0,8.52
2011,1,28,3,0.0,8.45
2011,1,28,4,0.0,8.48
2011,1,28,5,0.0,8.55
2011,1,28,6,0.0,8.65
2011,1,28,7,0.0,8.74
2011,1,28,8,51.11,8.34
2011,1,28,9,81.52,8.18
2011,1,28,10,121.81,9.06
2011,1,28,11,235.59,9.06
2011,1,28,12,251.47,8.95
2011,1,28,13,222.36,8.87
2011,1,28,14,170.59,8.76
2011,1,28,15,87.14,8.38
2011,1,28,16,18.03,8.32
2011,1,28,17,0.0,8.75
2011,1,28,18,0.0,8.44
2011,1,28,19,0.0,8.15
2011,1,28,20,0.0,7.68
2011,1,28,21,0.0,7.6
2011,1,28,22,0.0,7.27
2011,1,28,23,0.0,6.8
2011,1,29,0,0.0,6.55
2011,1,29,1,0.0,6.23
2011,1,29,2,0.0,6.04
2011,1,29,3,0.0,6.1
2011,1,29,4,0.0,6.38
2011,1,29,5,0.0,6.68
2011,1,29,6,0.0,6.92
2011,1,29,7,0.0,7.01
2011,1,29,8,36.1,6.83
2011,1,29,9,47.95,6.73
2011,1,29,10,100.06,6.76
2011,1,29,11,114.44,6.71
2011,1,29,12,148.88,6.89
2011,1,29,13,107.37,7.25
2011,1,29,14,102.83,7.58
2011,1,29,15,44.32,7.51
2011,1,29,16,21.91,7.75
2011,1,29,17,0.0,7.88
2011,1,29,18,0.0,8.09
2011,1,29,19,0.0,8.04
2011,1,29,20,0.0,7.75
2011,1,29,21,0.0,7.8
2011,1,29,22,0.0,7.78
2011,1,29,23,0.0,7.41
2011,1,30,0,0.0,7.36
2011,1,30,1,0.0,6.92
2011,1,30,2,0.0,6.6
2011,1,30,3,0.0,6.52
2011,1,30,4,0.0,6.55
2011,1,30,5,0.0,6.75
2011,1,30,6,0.0,6.93
2011,1,30,7,0.0,7.17
2011,1,30,8,57.09,6.89
2011,1,30,9,130.97,6.41
2011,1,30,10,204.8,7.05
2011,1,30,11,241.2,6.53
2011,1,30,12,279.17,5.95
2011,1,30,13,284.45,5.69
2011,1,30,14,219.87,5.55
2011,1,30,15,120.59,5.67
2011,1,30,16,24.31,6.18
2011,1,30,17,0.0,6.17
2011,1,30,18,0.0,5.76
2011,1,30,19,0.0,5.19
2011,1,30,20,0.0,4.64
2011,1,30,21,0.0,4.25
2011,1,30,22,0.0,3.9
2011,1,30,23,0.0,3.48
2011,1,31,0,0.0,3.03
2011,1,31,1,0.0,3.1
2011,1,31,2,0.0,3.81
2011,1,31,3,0.0,3.97
2011,1,31,4,0.0,3.47
2011,1,31,5,0.0,2.88
2011,1,31,6,0.0,2.35
2011,1,31,7,0.0,1.78
2011,1,31,8,65.45,1.37
2011,1,31,9,136.22,1.1
2011,1,31,10,205.22,0.92
2011,1,31,11,266.31,0.62
2011,1,31,12,268.55,0.46
2011,1,31,13,277.63,0.75
2011,1,31,14,227.25,1.2
2011,1,31,15,128.45,1.72
2011,1,31,16,25.3,2.42
2011,1,31,17,0.0,3.18
2011,1,31,18,0.0,3.95
2011,1,31,19,0.0,4.75
2011,1,31,20,0.0,5.38
2011,1,31,21,0.0,5.79
2011,1,31,22,0.0,6.07
2011,1,31,23,0.0,6.28
2011,2,1,0,0.0,6.23
2011,2,1,1,0.0,6.4
2011,2,1,2,0.0,6.11
2011,2,1,3,0.0,6.19
2011,2,1,4,0.0,5.92
2011,2,1,5,0.0,6.22
2011,2,1,6,0.0,6.7
2011,2,1,7,0.0,7.17
2011,2,1,8,29.89,7.19
2011,2,1,9,84.73,7.59
2011,2,1,10,123.63,7.71
2011,2,1,11,148.63,8.43
2011,2,1,12,123.38,8.71
2011,2,1,13,158.84,8.04
2011,2,1,14,122.02,7.18
2011,2,1,15,79.55,6.9
2011,2,1,16,21.23,7.13
2011,2,1,17,0.0,7.16
2011,2,1,18,0.0,6.82
2011,2,1,19,0.0,6.54
2011,2,1,20,0.0,6.67
2011,2,1,21,0.0,6.9
2011,2,1,22,0.0,6.88
2011,2,1,23,0.0,6.3
2011,2,2,0,0.0,5.52
2011,2,2,1,0.0,5.14
2011,2,2,2,0.0,4.98
2011,2,2,3,0.0,5.19
2011,2,2,4,0.0,5.51
2011,2,2,5,0.0,5.91
2011,2,2,6,0.0,6.36
2011,2,2,7,0.0,6.86
2011,2,2,8,34.98,7.68
2011,2,2,9,89.71,7.92
2011,2,2,10,110.34,8.23
2011,2,2,11,116.78,9.14
2011,2,2,12,123.42,10.9
2011,2,2,13,63.0,11.68
2011,2,2,14,54.2,11.75
2011,2,2,15,36.82,12.05
2011,2,2,16,16.22,12.41
2011,2,2,17,0.0,12.53
