-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2011 through 01/01/2021 
Location: Latitude  54.5976   Longitude -5.9382 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 81.47 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,WS50M
2011,1,3,10,58.52,4.64
2011,1,3,11,124.27,5.1
2011,1,3,12,137.2,5.63
2011,1,3,13,119.32,6.28
2011,1,3,14,65.84,7.02
2011,1,3,15,22.93,7.5
2011,1,3,16,0.0,8.14
2011,1,3,17,0.0,8.35
2011,1,3,18,0.0,8.61
2011,1,3,19,0.0,8.77
2011,1,3,20,0.0,9.28
2011,1,3,21,0.0,10.05
2011,1,3,22,0.0,10.46
2011,1,3,23,0.0,10.71
2011,1,4,0,0.0,10.65
2011,1,4,1,0.0,10.79
2011,1,4,2,0.0,10.66
2011,1,4,3,0.0,10.37
2011,1,4,4,0.0,10.0
2011,1,4,5,0.0,10.08
2011,1,4,6,0.0,10.42
2011,1,4,7,0.0,10.7
2011,1,4,8,0.0,10.59
2011,1,4,9,19.49,11.21
2011,1,4,10,25.09,11.57
2011,1,4,11,57.14,11.75
2011,1,4,12,39.95,11.89
2011,1,4,13,59.78,12.01
2011,1,4,14,41.23,11.6
2011,1,4,15,21.11,11.48
2011,1,4,16,0.0,11.44
2011,1,4,17,0.0,11.15
2011,1,4,18,0.0,10.56
2011,1,4,19,0.0,10.29
2011,1,4,20,0.0,10.0
2011,1,4,21,0.0,9.54
2011,1,4,22,0.0,8.86
2011,1,4,23,0.0,8.74
2011,1,5,0,0.0,8.88
2011,1,5,1,0.0,9.19
2011,1,5,2,0.0,9.26
2011,1,5,3,0.0,8.92
2011,1,5,4,0.0,8.58
2011,1,5,5,0.0,8.69
2011,1,5,6,0.0,9.49
2011,1,5,7,0.0,9.89
2011,1,5,8,0.0,10.8
2011,1,5,9,34.8,11.29
2011,1,5,10,62.66,11.48
2011,1,5,11,88.55,11.12
2011,1,5,12,92.31,9.99
2011,1,5,13,82.5,9.51
2011,1,5,14,35.52,9.53
2011,1,5,15,18.61,9.47
2011,1,5,16,0.0,9.77
2011,1,5,17,0.0,9.67
2011,1,5,18,0.0,9.49
2011,1,5,19,0.0,8.47
2011,1,5,20,0.0,7.61
2011,1,5,21,0.0,7.22
2011,1,5,22,0.0,7.26
2011,1,5,23,0.0,7.41
2011,1,6,0,0.0,7.55
2011,1,6,1,0.0,7.68
2011,1,6,2,0.0,7.78
2011,1,6,3,0.0,8.15
2011,1,6,4,0.0,8.83
2011,1,6,5,0.0,9.47
2011,1,6,6,0.0,9.75
2011,1,6,7,0.0,9.6
2011,1,6,8,0.0,9.63
2011,1,6,9,47.09,9.53
2011,1,6,10,111.4,9.07
2011,1,6,11,185.96,9.0
2011,1,6,12,200.17,8.92
2011,1,6,13,187.07,8.84
2011,1,6,14,113.97,8.5
2011,1,6,15,44.82,8.26
2011,1,6,16,0.0,7.94
2011,1,6,17,0.0,7.42
2011,1,6,18,0.0,6.71
2011,1,6,19,0.0,5.76
2011,1,6,20,0.0,4.75
2011,1,6,21,0.0,3.81
2011,1,6,22,0.0,3.08
2011,1,6,23,0.0,2.44
2011,1,7,0,0.0,1.83
2011,1,7,1,0.0,1.47
2011,1,7,2,0.0,1.45
2011,1,7,3,0.0,2.02
2011,1,7,4,0.0,2.78
2011,1,7,5,0.0,3.69
2011,1,7,6,0.0,4.72
2011,1,7,7,0.0,5.77
2011,1,7,8,0.0,6.55
2011,1,7,9,25.3,7.05
2011,1,7,10,52.48,7.18
2011,1,7,11,82.92,6.77
2011,1,7,12,96.52,6.32
2011,1,7,13,52.22,6.14
2011,1,7,14,33.33,6.36
2011,1,7,15,18.28,6.85
2011,1,7,16,0.0,7.07
2011,1,7,17,0.0,6.89
2011,1,7,18,0.0,6.86
2011,1,7,19,0.0,6.92
2011,1,7,20,0.0,6.92
2011,1,7,21,0.0,6.86
2011,1,7,22,0.0,6.81
2011,1,7,23,0.0,6.98
2011,1,8,0,0.0,7.28
2011,1,8,1,0.0,7.54
2011,1,8,2,0.0,7.91
2011,1,8,3,0.0,7.89
2011,1,8,4,0.0,7.95
2011,1,8,5,0.0,8.45
2011,1,8,6,0.0,8.59
2011,1,8,7,0.0,8.54
2011,1,8,8,0.0,8.57
2011,1,8,9,44.3,8.33
2011,1,8,10,110.05,8.05
2011,1,8,11,175.26,7.75
2011,1,8,12,195.53,8.54
2011,1,8,13,125.01,10.41
2011,1,8,14,71.07,10.58
2011,1,8,15,27.94,10.37
2011,1,8,16,0.0,10.46
2011,1,8,17,0.0,11.79
2011,1,8,18,0.0,12.54
2011,1,8,19,0.0,12.58
2011,1,8,20,0.0,12.89
2011,1,8,21,0.0,12.36
2011,1,8,22,0.0,11.15
2011,1,8,23,0.0,11.15
2011,1,9,0,0.0,10.76
2011,1,9,1,0.0,10.77
2011,1,9,2,0.0,10.73
2011,1,9,3,0.0,11.08
2011,1,9,4,0.0,10.99
2011,1,9,5,0.0,10.91
2011,1,9,6,0.0,10.54
2011,1,9,7,0.0,10.15
2011,1,9,8,0.0,9.76
2011,1,9,9,44.79,9.26
2011,1,9,10,114.52,8.5
2011,1,9,11,175.38,7.41
2011,1,9,12,187.6,6.65
2011,1,9,13,159.82,6.28
2011,1,9,14,99.12,6.44
2011,1,9,15,34.22,6.95
2011,1,9,16,0.0,7.56
2011,1,9,17,0.0,7.69
2011,1,9,18,0.0,7.58
2011,1,9,19,0.0,8.09
2011,1,9,20,0.0,8.4
2011,1,9,21,0.0,8.56
2011,1,9,22,0.0,8.77
2011,1,9,23,0.0,8.98
2011,1,10,0,0.0,8.84
2011,1,10,1,0.0,8.73
2011,1,10,2,0.0,8.86
2011,1,10,3,0.0,8.29
2011,1,10,4,0.0,7.46
2011,1,10,5,0.0,7.1
2011,1,10,6,0.0,7.11
2011,1,10,7,0.0,6.16
2011,1,10,8,0.0,4.86
2011,1,10,9,25.27,4.1
2011,1,10,10,52.46,4.17
2011,1,10,11,85.18,4.9
2011,1,10,12,102.65,5.47
2011,1,10,13,69.27,5.97
2011,1,10,14,27.84,6.38
2011,1,10,15,17.01,6.8
2011,1,10,16,0.0,7.39
2011,1,10,17,0.0,8.1
2011,1,10,18,0.0,8.11
2011,1,10,19,0.0,7.12
2011,1,10,20,0.0,4.76
2011,1,10,21,0.0,1.69
2011,1,10,22,0.0,2.89
2011,1,10,23,0.0,7.1
2011,1,11,0,0.0,10.19
2011,1,11,1,0.0,11.01
2011,1,11,2,0.0,11.71
2011,1,11,3,0.0,11.98
2011,1,11,4,0.0,12.01
2011,1,11,5,0.0,12.05
2011,1,11,6,0.0,11.22
2011,1,11,7,0.0,10.22
2011,1,11,8,0.0,9.76
2011,1,11,9,49.9,8.8
2011,1,11,10,112.82,7.06
2011,1,11,11,174.75,5.33
2011,1,11,12,210.53,4.33
2011,1,11,13,194.57,3.94
2011,1,11,14,88.77,3.97
2011,1,11,15,31.72,3.42
2011,1,11,16,0.0,2.74
2011,1,11,17,0.0,3.86
2011,1,11,18,0.0,5.9
2011,1,11,19,0.0,7.45
2011,1,11,20,0.0,8.71
2011,1,11,21,0.0,8.75
2011,1,11,22,0.0,9.26
2011,1,11,23,0.0,10.77
2011,1,12,0,0.0,11.61
2011,1,12,1,0.0,10.41
2011,1,12,2,0.0,8.48
2011,1,12,3,0.0,8.93
2011,1,12,4,0.0,10.15
2011,1,12,5,0.0,9.03
2011,1,12,6,0.0,8.95
2011,1,12,7,0.0,9.18
2011,1,12,8,0.0,9.38
2011,1,12,9,22.05,8.78
2011,1,12,10,46.53,8.05
2011,1,12,11,41.14,7.67
2011,1,12,12,72.62,7.71
2011,1,12,13,68.62,7.41
2011,1,12,14,60.3,6.97
2011,1,12,15,23.31,6.87
2011,1,12,16,0.0,6.4
2011,1,12,17,0.0,5.0
2011,1,12,18,0.0,3.97
2011,1,12,19,0.0,4.01
2011,1,12,20,0.0,4.94
2011,1,12,21,0.0,5.99
2011,1,12,22,0.0,6.27
2011,1,12,23,0.0,6.75
2011,1,13,0,0.0,7.69
2011,1,13,1,0.0,8.41
2011,1,13,2,0.0,9.65
2011,1,13,3,0.0,9.7
2011,1,13,4,0.0,10.05
2011,1,13,5,0.0,9.81
2011,1,13,6,0.0,9.59
2011,1,13,7,0.0,9.64
2011,1,13,8,0.0,9.35
2011,1,13,9,30.1,8.78
2011,1,13,10,46.69,8.07
2011,1,13,11,74.82,7.78
2011,1,13,12,85.56,7.61
2011,1,13,13,83.13,7.5
2011,1,13,14,55.09,7.86
2011,1,13,15,24.45,8.0
2011,1,13,16,0.0,7.87
2011,1,13,17,0.0,7.74
2011,1,13,18,0.0,7.62
2011,1,13,19,0.0,7.54
2011,1,13,20,0.0,7.59
2011,1,13,21,0.0,7.9
2011,1,13,22,0.0,7.75
2011,1,13,23,0.0,7.61
2011,1,14,0,0.0,7.77
2011,1,14,1,0.0,8.48
2011,1,14,2,0.0,8.81
2011,1,14,3,0.0,9.29
2011,1,14,4,0.0,9.04
2011,1,14,5,0.0,9.1
2011,1,14,6,0.0,9.53
2011,1,14,7,0.0,9.96
2011,1,14,8,0.0,10.25
2011,1,14,9,50.34,10.57
2011,1,14,10,79.31,11.21
2011,1,14,11,125.02,11.99
2011,1,14,12,151.96,12.53
2011,1,14,13,142.21,12.62
2011,1,14,14,88.38,12.5
2011,1,14,15,44.32,12.18
2011,1,14,16,0.0,11.25
2011,1,14,17,0.0,10.56
2011,1,14,18,0.0,8.92
2011,1,14,19,0.0,8.73
2011,1,14,20,0.0,9.24
2011,1,14,21,0.0,9.57
2011,1,14,22,0.0,10.18
2011,1,14,23,0.0,11.35
2011,1,15,0,0.0,13.39
2011,1,15,1,0.0,16.39
2011,1,15,2,0.0,17.69
2011,1,15,3,0.0,17.54
2011,1,15,4,0.0,17.75
2011,1,15,5,0.0,17.2
2011,1,15,6,0.0,16.78
2011,1,15,7,0.0,16.66
2011,1,15,8,0.0,16.63
2011,1,15,9,23.77,16.19
2011,1,15,10,12.88,15.84
2011,1,15,11,65.34,16.2
2011,1,15,12,62.74,16.75
2011,1,15,13,59.44,16.93
2011,1,15,14,46.78,16.86
2011,1,15,15,17.95,16.29
2011,1,15,16,0.0,15.95
2011,1,15,17,0.0,15.33
2011,1,15,18,0.0,14.46
2011,1,15,19,0.0,13.7
2011,1,15,20,0.0,13.59
2011,1,15,21,0.0,14.39
2011,1,15,22,0.0,15.71
2011,1,15,23,0.0,16.68
2011,1,16,0,0.0,16.2
2011,1,16,1,0.0,15.72
2011,1,16,2,0.0,15.83
2011,1,16,3,0.0,15.79
2011,1,16,4,0.0,15.05
2011,1,16,5,0.0,13.92
2011,1,16,6,0.0,13.61
2011,1,16,7,0.0,14.16
2011,1,16,8,0.0,13.87
2011,1,16,9,30.27,12.84
2011,1,16,10,81.54,11.72
2011,1,16,11,125.85,11.34
2011,1,16,12,180.41,11.21
2011,1,16,13,155.24,11.31
2011,1,16,14,123.34,11.47
2011,1,16,15,56.94,11.47
2011,1,16,16,0.0,11.6
2011,1,16,17,0.0,11.75
2011,1,16,18,0.0,12.04
2011,1,16,19,0.0,12.33
2011,1,16,20,0.0,12.34
2011,1,16,21,0.0,12.06
2011,1,16,22,0.0,11.62
2011,1,16,23,0.0,11.0
2011,1,17,0,0.0,10.25
2011,1,17,1,0.0,8.93
2011,1,17,2,0.0,8.28
2011,1,17,3,0.0,8.01
2011,1,17,4,0.0,7.33
2011,1,17,5,0.0,6.59
2011,1,17,6,0.0,6.07
2011,1,17,7,0.0,5.8
2011,1,17,8,0.0,5.61
2011,1,17,9,60.27,5.5
2011,1,17,10,126.8,5.34
2011,1,17,11,212.65,5.01
2011,1,17,12,235.85,4.75
2011,1,17,13,211.63,4.54
2011,1,17,14,154.61,4.51
2011,1,17,15,60.89,5.01
2011,1,17,16,0.0,5.59
2011,1,17,17,0.0,5.99
2011,1,17,18,0.0,6.14
2011,1,17,19,0.0,6.32
2011,1,17,20,0.0,6.66
2011,1,17,21,0.0,6.88
2011,1,17,22,0.0,7.07
2011,1,17,23,0.0,7.23
2011,1,18,0,0.0,7.41
2011,1,18,1,0.0,7.52
2011,1,18,2,0.0,7.52
2011,1,18,3,0.0,7.42
2011,1,18,4,0.0,7.39
2011,1,18,5,0.0,7.55
2011,1,18,6,0.0,7.66
2011,1,18,7,0.0,7.49
2011,1,18,8,0.0,7.31
2011,1,18,9,67.8,7.27
2011,1,18,10,140.69,6.58
2011,1,18,11,206.97,5.82
2011,1,18,12,234.18,5.35
2011,1,18,13,212.16,5.17
2011,1,18,14,148.51,5.39
2011,1,18,15,66.64,6.12
2011,1,18,16,8.59,6.73
2011,1,18,17,0.0,6.94
2011,1,18,18,0.0,6.88
2011,1,18,19,0.0,6.64
2011,1,18,20,0.0,6.43
2011,1,18,21,0.0,6.48
2011,1,18,22,0.0,6.66
2011,1,18,23,0.0,6.85
2011,1,19,0,0.0,6.95
2011,1,19,1,0.0,6.86
2011,1,19,2,0.0,6.55
2011,1,19,3,0.0,5.92
2011,1,19,4,0.0,5.21
2011,1,19,5,0.0,4.63
2011,1,19,6,0.0,4.17
2011,1,19,7,0.0,3.88
2011,1,19,8,0.0,3.73
2011,1,19,9,68.83,3.55
2011,1,19,10,156.48,3.02
2011,1,19,11,215.45,2.68
2011,1,19,12,238.11,2.77
2011,1,19,13,210.08,2.89
2011,1,19,14,149.12,2.94
2011,1,19,15,62.28,3.16
2011,1,19,16,9.19,3.28
2011,1,19,17,0.0,3.31
2011,1,19,18,0.0,3.33
2011,1,19,19,0.0,3.25
2011,1,19,20,0.0,3.07
2011,1,19,21,0.0,2.9
2011,1,19,22,0.0,2.78
2011,1,19,23,0.0,2.72
2011,1,20,0,0.0,2.68
2011,1,20,1,0.0,2.61
2011,1,20,2,0.0,2.5
2011,1,20,3,0.0,2.29
2011,1,20,4,0.0,1.92
2011,1,20,5,0.0,1.6
2011,1,20,6,0.0,1.43
2011,1,20,7,0.0,1.41
2011,1,20,8,0.0,1.53
2011,1,20,9,62.96,1.87
2011,1,20,10,142.19,2.12
2011,1,20,11,201.53,2.1
2011,1,20,12,215.59,1.98
2011,1,20,13,209.18,1.85
2011,1,20,14,140.08,1.86
2011,1,20,15,74.1,2.01
2011,1,20,16,9.62,2.25
2011,1,20,17,0.0,2.59
2011,1,20,18,0.0,2.8
2011,1,20,19,0.0,2.87
2011,1,20,20,0.0,2.87
2011,1,20,21,0.0,2.91
2011,1,20,22,0.0,3.1
2011,1,20,23,0.0,3.4
2011,1,21,0,0.0,3.78
2011,1,21,1,0.0,4.08
2011,1,21,2,0.0,4.33
2011,1,21,3,0.0,4.39
2011,1,21,4,0.0,4.3
2011,1,21,5,0.0,4.28
2011,1,21,6,0.0,4.34
2011,1,21,7,0.0,4.31
2011,1,21,8,7.74,4.18
2011,1,21,9,60.2,3.94
2011,1,21,10,137.34,3.53
2011,1,21,11,176.17,3.29
2011,1,21,12,190.34,3.22
2011,1,21,13,180.45,3.25
2011,1,21,14,127.83,3.35
2011,1,21,15,53.11,3.8
2011,1,21,16,8.08,4.29
2011,1,21,17,0.0,4.6
2011,1,21,18,0.0,4.73
2011,1,21,19,0.0,4.79
2011,1,21,20,0.0,4.87
2011,1,21,21,0.0,4.89
2011,1,21,22,0.0,4.9
2011,1,21,23,0.0,5.04
2011,1,22,0,0.0,5.34
2011,1,22,1,0.0,5.5
2011,1,22,2,0.0,5.28
2011,1,22,3,0.0,4.95
2011,1,22,4,0.0,4.77
2011,1,22,5,0.0,4.68
2011,1,22,6,0.0,4.63
2011,1,22,7,0.0,4.57
2011,1,22,8,6.25,4.5
2011,1,22,9,46.98,4.37
2011,1,22,10,81.47,4.24
2011,1,22,11,115.98,4.26
2011,1,22,12,141.84,4.5
2011,1,22,13,152.59,4.69
2011,1,22,14,103.78,4.87
2011,1,22,15,52.45,5.09
2011,1,22,16,9.26,5.32
2011,1,22,17,0.0,5.37
2011,1,22,18,0.0,5.38
2011,1,22,19,0.0,5.39
2011,1,22,20,0.0,5.49
2011,1,22,21,0.0,5.53
2011,1,22,22,0.0,5.31
2011,1,22,23,0.0,4.97
2011,1,23,0,0.0,4.8
2011,1,23,1,0.0,4.92
2011,1,23,2,0.0,5.09
2011,1,23,3,0.0,5.37
2011,1,23,4,0.0,5.68
2011,1,23,5,0.0,5.96
2011,1,23,6,0.0,6.27
2011,1,23,7,0.0,6.6
2011,1,23,8,6.66,6.81
2011,1,23,9,32.77,6.58
2011,1,23,10,71.09,6.04
2011,1,23,11,107.95,5.4
2011,1,23,12,77.95,5.05
2011,1,23,13,124.76,5.06
2011,1,23,14,84.61,5.31
2011,1,23,15,34.38,5.99
2011,1,23,16,7.87,6.59
2011,1,23,17,0.0,6.76
2011,1,23,18,0.0,6.68
2011,1,23,19,0.0,6.56
2011,1,23,20,0.0,6.4
2011,1,23,21,0.0,6.1
2011,1,23,22,0.0,5.82
2011,1,23,23,0.0,5.72
2011,1,24,0,0.0,5.87
2011,1,24,1,0.0,6.13
2011,1,24,2,0.0,6.27
2011,1,24,3,0.0,6.46
2011,1,24,4,0.0,6.72
2011,1,24,5,0.0,7.07
2011,1,24,6,0.0,7.38
2011,1,24,7,0.0,7.82
2011,1,24,8,6.94,8.3
2011,1,24,9,40.44,8.38
2011,1,24,10,94.2,8.12
2011,1,24,11,140.11,8.45
2011,1,24,12,156.09,8.7
2011,1,24,13,144.47,9.02
2011,1,24,14,119.79,8.82
2011,1,24,15,60.07,8.06
2011,1,24,16,10.73,8.24
2011,1,24,17,0.0,8.45
2011,1,24,18,0.0,8.68
2011,1,24,19,0.0,9.23
2011,1,24,20,0.0,9.01
2011,1,24,21,0.0,9.26
2011,1,24,22,0.0,9.09
2011,1,24,23,0.0,8.72
2011,1,25,0,0.0,8.86
2011,1,25,1,0.0,8.98
2011,1,25,2,0.0,9.19
2011,1,25,3,0.0,9.89
2011,1,25,4,0.0,10.27
2011,1,25,5,0.0,9.64
2011,1,25,6,0.0,9.44
2011,1,25,7,0.0,10.02
2011,1,25,8,5.4,9.92
2011,1,25,9,35.58,9.4
2011,1,25,10,40.6,9.24
2011,1,25,11,103.16,9.14
2011,1,25,12,97.93,9.22
2011,1,25,13,68.34,9.3
2011,1,25,14,68.54,9.68
2011,1,25,15,40.59,9.94
2011,1,25,16,9.34,9.96
2011,1,25,17,0.0,9.74
2011,1,25,18,0.0,9.66
2011,1,25,19,0.0,9.54
2011,1,25,20,0.0,9.16
2011,1,25,21,0.0,9.43
2011,1,25,22,0.0,9.69
2011,1,25,23,0.0,9.78
2011,1,26,0,0.0,9.75
2011,1,26,1,0.0,9.49
2011,1,26,2,0.0,9.42
2011,1,26,3,0.0,9.53
2011,1,26,4,0.0,9.64
2011,1,26,5,0.0,9.2
2011,1,26,6,0.0,9.25
2011,1,26,7,0.0,9.12
2011,1,26,8,8.78,8.87
2011,1,26,9,51.02,8.43
2011,1,26,10,113.81,7.81
2011,1,26,11,161.52,7.39
2011,1,26,12,173.48,8.01
2011,1,26,13,221.54,8.41
2011,1,26,14,178.59,8.22
2011,1,26,15,93.59,8.07
2011,1,26,16,16.28,8.25
2011,1,26,17,0.0,8.45
2011,1,26,18,0.0,8.34
2011,1,26,19,0.0,8.17
2011,1,26,20,0.0,8.21
2011,1,26,21,0.0,8.25
2011,1,26,22,0.0,8.08
2011,1,26,23,0.0,7.63
2011,1,27,0,0.0,7.03
2011,1,27,1,0.0,6.4
2011,1,27,2,0.0,5.88
2011,1,27,3,0.0,5.54
2011,1,27,4,0.0,5.62
2011,1,27,5,0.0,5.83
2011,1,27,6,0.0,6.08
2011,1,27,7,0.0,6.33
2011,1,27,8,10.38,6.52
2011,1,27,9,60.79,6.47
2011,1,27,10,117.53,6.08
2011,1,27,11,160.6,5.84
2011,1,27,12,144.25,5.8
2011,1,27,13,123.05,5.45
2011,1,27,14,77.7,4.96
2011,1,27,15,39.3,4.86
2011,1,27,16,12.23,5.03
2011,1,27,17,0.0,5.1
2011,1,27,18,0.0,5.16
2011,1,27,19,0.0,5.31
2011,1,27,20,0.0,5.46
2011,1,27,21,0.0,5.68
2011,1,27,22,0.0,5.87
2011,1,27,23,0.0,5.96
2011,1,28,0,0.0,5.92
2011,1,28,1,0.0,5.71
2011,1,28,2,0.0,5.36
2011,1,28,3,0.0,4.82
2011,1,28,4,0.0,4.27
2011,1,28,5,0.0,3.9
2011,1,28,6,0.0,3.74
2011,1,28,7,0.0,3.68
2011,1,28,8,8.2,3.57
2011,1,28,9,47.47,3.42
2011,1,28,10,106.18,3.19
2011,1,28,11,143.62,2.93
2011,1,28,12,171.9,2.84
2011,1,28,13,174.85,2.8
2011,1,28,14,141.85,2.62
2011,1,28,15,71.88,2.52
2011,1,28,16,17.28,2.55
2011,1,28,17,0.0,2.68
2011,1,28,18,0.0,2.96
2011,1,28,19,0.0,3.32
2011,1,28,20,0.0,3.62
2011,1,28,21,0.0,3.73
2011,1,28,22,0.0,3.65
2011,1,28,23,0.0,3.66
2011,1,29,0,0.0,3.75
2011,1,29,1,0.0,3.85
2011,1,29,2,0.0,3.93
2011,1,29,3,0.0,3.99
2011,1,29,4,0.0,4.02
2011,1,29,5,0.0,4.01
2011,1,29,6,0.0,4.11
2011,1,29,7,0.0,4.33
2011,1,29,8,8.7,4.44
2011,1,29,9,62.81,4.22
2011,1,29,10,137.45,3.85
2011,1,29,11,184.5,3.63
2011,1,29,12,202.51,3.54
2011,1,29,13,202.25,3.48
2011,1,29,14,155.75,3.45
2011,1,29,15,100.92,3.74
2011,1,29,16,23.07,3.98
2011,1,29,17,0.0,4.0
2011,1,29,18,0.0,3.89
2011,1,29,19,0.0,3.85
2011,1,29,20,0.0,3.78
2011,1,29,21,0.0,3.67
2011,1,29,22,0.0,3.54
2011,1,29,23,0.0,3.41
2011,1,30,0,0.0,3.3
2011,1,30,1,0.0,3.39
2011,1,30,2,0.0,3.74
2011,1,30,3,0.0,4.02
2011,1,30,4,0.0,4.12
2011,1,30,5,0.0,4.15
2011,1,30,6,0.0,4.23
2011,1,30,7,0.0,4.37
2011,1,30,8,5.7,4.49
2011,1,30,9,30.28,4.41
2011,1,30,10,48.93,4.62
2011,1,30,11,72.9,5.24
2011,1,30,12,61.91,5.54
2011,1,30,13,92.94,5.62
2011,1,30,14,111.59,5.33
2011,1,30,15,74.08,5.46
2011,1,30,16,17.05,6.39
2011,1,30,17,0.0,7.12
2011,1,30,18,0.0,7.38
2011,1,30,19,0.0,7.43
2011,1,30,20,0.0,7.79
2011,1,30,21,0.0,7.36
2011,1,30,22,0.0,7.39
2011,1,30,23,0.0,7.06
2011,1,31,0,0.0,6.81
2011,1,31,1,0.0,6.72
2011,1,31,2,0.0,6.68
2011,1,31,3,0.0,6.78
2011,1,31,4,0.0,6.9
2011,1,31,5,0.0,7.12
2011,1,31,6,0.0,7.54
2011,1,31,7,0.0,7.97
2011,1,31,8,10.59,8.34
2011,1,31,9,42.48,8.64
2011,1,31,10,99.35,8.86
2011,1,31,11,149.39,9.12
2011,1,31,12,170.99,9.48
2011,1,31,13,155.19,9.64
2011,1,31,14,115.89,9.83
2011,1,31,15,57.88,10.51
2011,1,31,16,15.47,11.36
2011,1,31,17,0.0,11.29
2011,1,31,18,0.0,11.12
2011,1,31,19,0.0,11.27
2011,1,31,20,0.0,11.28
2011,1,31,21,0.0,11.3
2011,1,31,22,0.0,12.03
2011,1,31,23,0.0,12.01
2011,2,1,0,0.0,10.38
2011,2,1,1,0.0,9.15
2011,2,1,2,0.0,8.94
2011,2,1,3,0.0,8.95
2011,2,1,4,0.0,8.37
2011,2,1,5,0.0,8.38
2011,2,1,6,0.0,8.35
2011,2,1,7,0.0,8.33
2011,2,1,8,14.95,8.27
2011,2,1,9,92.18,8.04
2011,2,1,10,194.82,8.56
2011,2,1,11,248.82,7.92
2011,2,1,12,208.55,7.83
2011,2,1,13,219.7,8.03
2011,2,1,14,196.79,7.81
2011,2,1,15,96.91,7.8
2011,2,1,16,27.2,7.9
2011,2,1,17,0.0,8.0
2011,2,1,18,0.0,7.79
2011,2,1,19,0.0,7.28
2011,2,1,20,0.0,7.11
2011,2,1,21,0.0,7.62
2011,2,1,22,0.0,8.08
2011,2,1,23,0.0,8.95
2011,2,2,0,0.0,10.17
2011,2,2,1,0.0,11.6
2011,2,2,2,0.0,13.11
2011,2,2,3,0.0,13.41
2011,2,2,4,0.0,13.47
2011,2,2,5,0.0,13.65
2011,2,2,6,0.0,14.0
2011,2,2,7,0.0,14.57
2011,2,2,8,11.19,15.44
2011,2,2,9,30.52,15.61
2011,2,2,10,39.64,14.65
2011,2,2,11,88.68,13.1
2011,2,2,12,99.43,11.8
2011,2,2,13,171.04,11.39
2011,2,2,14,126.95,12.07
2011,2,2,15,62.21,12.53
2011,2,2,16,22.41,12.7
2011,2,2,17,0.0,13.28
