-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2011 through 01/01/2021 
Location: Latitude  54.9809   Longitude -7.1742 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 97.76 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,WS50M
2011,1,17,22,0.0,8.08
2011,1,17,23,0.0,8.21
2011,1,18,0,0.0,8.16
2011,1,18,1,0.0,8.07
2011,1,18,2,0.0,8.18
2011,1,18,3,0.0,8.15
2011,1,18,4,0.0,8.1
2011,1,18,5,0.0,8.4
2011,1,18,6,0.0,8.65
2011,1,18,7,0.0,8.41
2011,1,18,8,0.0,8.14
2011,1,18,9,63.13,7.93
2011,1,18,10,150.78,7.52
2011,1,18,11,206.71,7.0
2011,1,18,12,246.55,6.59
2011,1,18,13,233.67,6.47
2011,1,18,14,175.7,6.82
2011,1,18,15,90.89,7.13
2011,1,18,16,11.41,7.29
2011,1,18,17,0.0,7.32
2011,1,18,18,0.0,7.25
2011,1,18,19,0.0,7.1
2011,1,18,20,0.0,7.01
2011,1,18,21,0.0,6.95
2011,1,18,22,0.0,6.91
2011,1,18,23,0.0,6.98
2011,1,19,0,0.0,7.12
2011,1,19,1,0.0,7.13
2011,1,19,2,0.0,6.88
2011,1,19,3,0.0,6.33
2011,1,19,4,0.0,5.75
2011,1,19,5,0.0,5.4
2011,1,19,6,0.0,5.28
2011,1,19,7,0.0,5.33
2011,1,19,8,0.0,5.33
2011,1,19,9,67.86,5.01
2011,1,19,10,151.1,4.54
2011,1,19,11,223.46,4.36
2011,1,19,12,247.81,4.4
2011,1,19,13,241.53,4.43
2011,1,19,14,187.26,4.41
2011,1,19,15,98.29,4.8
2011,1,19,16,14.34,5.2
2011,1,19,17,0.0,5.42
2011,1,19,18,0.0,5.31
2011,1,19,19,0.0,5.07
2011,1,19,20,0.0,4.95
2011,1,19,21,0.0,4.77
2011,1,19,22,0.0,4.46
2011,1,19,23,0.0,4.2
2011,1,20,0,0.0,4.09
2011,1,20,1,0.0,4.03
2011,1,20,2,0.0,4.03
2011,1,20,3,0.0,3.98
2011,1,20,4,0.0,3.79
2011,1,20,5,0.0,3.65
2011,1,20,6,0.0,3.58
2011,1,20,7,0.0,3.54
2011,1,20,8,0.0,3.49
2011,1,20,9,65.47,3.54
2011,1,20,10,147.23,3.5
2011,1,20,11,208.48,3.38
2011,1,20,12,233.64,3.3
2011,1,20,13,231.78,3.28
2011,1,20,14,181.0,3.35
2011,1,20,15,97.55,3.49
2011,1,20,16,15.17,3.66
2011,1,20,17,0.0,3.77
2011,1,20,18,0.0,3.76
2011,1,20,19,0.0,3.69
2011,1,20,20,0.0,3.62
2011,1,20,21,0.0,3.73
2011,1,20,22,0.0,3.96
2011,1,20,23,0.0,4.11
2011,1,21,0,0.0,4.2
2011,1,21,1,0.0,4.26
2011,1,21,2,0.0,4.38
2011,1,21,3,0.0,4.32
2011,1,21,4,0.0,4.24
2011,1,21,5,0.0,4.24
2011,1,21,6,0.0,4.2
2011,1,21,7,0.0,4.05
2011,1,21,8,0.0,3.74
2011,1,21,9,69.97,3.35
2011,1,21,10,145.39,2.91
2011,1,21,11,196.5,2.54
2011,1,21,12,224.09,2.41
2011,1,21,13,207.38,2.43
2011,1,21,14,151.05,2.52
2011,1,21,15,77.62,2.74
2011,1,21,16,13.92,2.98
2011,1,21,17,0.0,3.19
2011,1,21,18,0.0,3.31
2011,1,21,19,0.0,3.43
2011,1,21,20,0.0,3.57
2011,1,21,21,0.0,3.65
2011,1,21,22,0.0,3.71
2011,1,21,23,0.0,3.85
2011,1,22,0,0.0,4.02
2011,1,22,1,0.0,4.09
2011,1,22,2,0.0,4.04
2011,1,22,3,0.0,3.88
2011,1,22,4,0.0,3.68
2011,1,22,5,0.0,3.47
2011,1,22,6,0.0,3.29
2011,1,22,7,0.0,3.19
2011,1,22,8,0.0,3.11
2011,1,22,9,47.15,3.19
2011,1,22,10,98.42,3.41
2011,1,22,11,157.05,3.69
2011,1,22,12,176.74,4.0
2011,1,22,13,179.63,4.3
2011,1,22,14,138.54,4.69
2011,1,22,15,83.47,5.12
2011,1,22,16,16.53,5.31
2011,1,22,17,0.0,5.44
2011,1,22,18,0.0,5.58
2011,1,22,19,0.0,5.53
2011,1,22,20,0.0,5.36
2011,1,22,21,0.0,5.18
2011,1,22,22,0.0,4.92
2011,1,22,23,0.0,4.74
2011,1,23,0,0.0,4.87
2011,1,23,1,0.0,5.1
2011,1,23,2,0.0,5.35
2011,1,23,3,0.0,5.67
2011,1,23,4,0.0,5.91
2011,1,23,5,0.0,5.91
2011,1,23,6,0.0,5.79
2011,1,23,7,0.0,5.71
2011,1,23,8,0.0,5.51
2011,1,23,9,48.9,5.17
2011,1,23,10,113.83,4.82
2011,1,23,11,150.73,4.47
2011,1,23,12,146.49,4.37
2011,1,23,13,153.7,4.53
2011,1,23,14,123.07,4.86
2011,1,23,15,60.27,5.37
2011,1,23,16,19.7,5.78
2011,1,23,17,0.0,6.0
2011,1,23,18,0.0,6.08
2011,1,23,19,0.0,6.02
2011,1,23,20,0.0,5.9
2011,1,23,21,0.0,5.65
2011,1,23,22,0.0,5.59
2011,1,23,23,0.0,5.85
2011,1,24,0,0.0,6.37
2011,1,24,1,0.0,6.82
2011,1,24,2,0.0,7.17
2011,1,24,3,0.0,7.8
2011,1,24,4,0.0,8.24
2011,1,24,5,0.0,8.47
2011,1,24,6,0.0,8.69
2011,1,24,7,0.0,8.9
2011,1,24,8,0.0,9.07
2011,1,24,9,72.67,9.34
2011,1,24,10,100.43,9.27
2011,1,24,11,126.2,9.49
2011,1,24,12,167.83,9.63
2011,1,24,13,139.86,9.59
2011,1,24,14,102.12,9.45
2011,1,24,15,48.55,8.97
2011,1,24,16,17.76,9.33
2011,1,24,17,0.0,9.56
2011,1,24,18,0.0,10.02
2011,1,24,19,0.0,10.21
2011,1,24,20,0.0,9.9
2011,1,24,21,0.0,10.33
2011,1,24,22,0.0,10.31
2011,1,24,23,0.0,10.05
2011,1,25,0,0.0,10.61
2011,1,25,1,0.0,10.56
2011,1,25,2,0.0,10.75
2011,1,25,3,0.0,11.16
2011,1,25,4,0.0,11.54
2011,1,25,5,0.0,11.69
2011,1,25,6,0.0,12.22
2011,1,25,7,0.0,11.81
2011,1,25,8,0.0,11.1
2011,1,25,9,32.34,10.48
2011,1,25,10,24.74,10.31
2011,1,25,11,67.41,10.18
2011,1,25,12,92.09,10.22
2011,1,25,13,58.11,10.38
2011,1,25,14,57.91,10.61
2011,1,25,15,22.73,10.55
2011,1,25,16,12.51,10.43
2011,1,25,17,0.0,10.31
2011,1,25,18,0.0,10.4
2011,1,25,19,0.0,10.61
2011,1,25,20,0.0,10.65
2011,1,25,21,0.0,10.68
2011,1,25,22,0.0,10.82
2011,1,25,23,0.0,10.92
2011,1,26,0,0.0,11.07
2011,1,26,1,0.0,11.09
2011,1,26,2,0.0,10.87
2011,1,26,3,0.0,10.5
2011,1,26,4,0.0,10.25
2011,1,26,5,0.0,10.1
2011,1,26,6,0.0,10.03
2011,1,26,7,0.0,9.75
2011,1,26,8,0.0,9.3
2011,1,26,9,80.91,8.72
2011,1,26,10,162.07,7.86
2011,1,26,11,194.48,7.46
2011,1,26,12,230.29,7.95
2011,1,26,13,165.82,7.79
2011,1,26,14,138.53,7.48
2011,1,26,15,74.83,7.32
2011,1,26,16,21.8,7.7
2011,1,26,17,0.0,7.98
2011,1,26,18,0.0,7.79
2011,1,26,19,0.0,7.6
2011,1,26,20,0.0,7.81
2011,1,26,21,0.0,7.88
2011,1,26,22,0.0,7.63
2011,1,26,23,0.0,7.19
2011,1,27,0,0.0,6.82
2011,1,27,1,0.0,6.38
2011,1,27,2,0.0,5.94
2011,1,27,3,0.0,5.53
2011,1,27,4,0.0,5.39
2011,1,27,5,0.0,5.41
2011,1,27,6,0.0,5.53
2011,1,27,7,0.0,5.61
2011,1,27,8,8.68,5.6
2011,1,27,9,72.63,5.47
2011,1,27,10,125.34,5.08
2011,1,27,11,191.62,4.93
2011,1,27,12,209.18,4.59
2011,1,27,13,176.07,4.27
2011,1,27,14,119.07,3.89
2011,1,27,15,64.09,3.83
2011,1,27,16,23.7,4.07
2011,1,27,17,0.0,4.15
2011,1,27,18,0.0,4.26
2011,1,27,19,0.0,4.45
2011,1,27,20,0.0,4.65
2011,1,27,21,0.0,4.8
2011,1,27,22,0.0,4.97
2011,1,27,23,0.0,5.09
2011,1,28,0,0.0,5.1
2011,1,28,1,0.0,4.93
2011,1,28,2,0.0,4.63
2011,1,28,3,0.0,4.25
2011,1,28,4,0.0,3.85
2011,1,28,5,0.0,3.56
2011,1,28,6,0.0,3.37
2011,1,28,7,0.0,3.19
2011,1,28,8,6.16,2.93
2011,1,28,9,36.76,2.65
2011,1,28,10,80.6,2.28
2011,1,28,11,115.95,2.11
2011,1,28,12,122.38,1.9
2011,1,28,13,122.65,1.59
2011,1,28,14,90.66,1.17
2011,1,28,15,42.55,0.66
2011,1,28,16,17.48,0.45
2011,1,28,17,0.0,0.79
2011,1,28,18,0.0,1.18
2011,1,28,19,0.0,1.41
2011,1,28,20,0.0,1.5
2011,1,28,21,0.0,1.56
2011,1,28,22,0.0,1.75
2011,1,28,23,0.0,1.92
2011,1,29,0,0.0,1.89
2011,1,29,1,0.0,1.8
2011,1,29,2,0.0,1.82
2011,1,29,3,0.0,1.69
2011,1,29,4,0.0,1.37
2011,1,29,5,0.0,1.23
2011,1,29,6,0.0,1.42
2011,1,29,7,0.0,1.5
2011,1,29,8,7.45,1.46
2011,1,29,9,58.59,1.52
2011,1,29,10,112.28,1.86
2011,1,29,11,167.63,1.96
2011,1,29,12,186.19,1.99
2011,1,29,13,160.99,2.12
2011,1,29,14,112.83,2.4
2011,1,29,15,58.59,2.65
2011,1,29,16,28.76,2.62
2011,1,29,17,0.0,2.5
2011,1,29,18,0.0,2.51
2011,1,29,19,0.0,2.68
2011,1,29,20,0.0,2.75
2011,1,29,21,0.0,2.79
2011,1,29,22,0.0,2.94
2011,1,29,23,0.0,3.18
2011,1,30,0,0.0,3.53
2011,1,30,1,0.0,4.08
2011,1,30,2,0.0,4.68
2011,1,30,3,0.0,5.07
2011,1,30,4,0.0,5.3
2011,1,30,5,0.0,5.5
2011,1,30,6,0.0,5.67
2011,1,30,7,0.0,5.78
2011,1,30,8,6.87,5.84
2011,1,30,9,58.75,5.95
2011,1,30,10,106.63,6.21
2011,1,30,11,144.76,6.9
2011,1,30,12,193.08,7.31
2011,1,30,13,223.0,7.48
2011,1,30,14,166.91,7.44
2011,1,30,15,91.68,7.81
2011,1,30,16,28.17,8.33
2011,1,30,17,0.0,8.66
2011,1,30,18,0.0,8.85
2011,1,30,19,0.0,9.16
2011,1,30,20,0.0,8.97
2011,1,30,21,0.0,8.58
2011,1,30,22,0.0,8.46
2011,1,30,23,0.0,8.52
2011,1,31,0,0.0,8.37
2011,1,31,1,0.0,8.06
2011,1,31,2,0.0,8.17
2011,1,31,3,0.0,7.99
2011,1,31,4,0.0,8.39
2011,1,31,5,0.0,8.95
2011,1,31,6,0.0,9.33
2011,1,31,7,0.0,9.74
2011,1,31,8,7.27,10.18
2011,1,31,9,39.26,10.64
2011,1,31,10,70.57,10.58
2011,1,31,11,89.98,10.6
2011,1,31,12,138.94,11.05
2011,1,31,13,63.74,11.49
2011,1,31,14,53.62,11.62
2011,1,31,15,28.03,12.36
2011,1,31,16,16.1,13.17
2011,1,31,17,0.0,13.28
2011,1,31,18,0.0,14.04
2011,1,31,19,0.0,13.93
2011,1,31,20,0.0,13.63
2011,1,31,21,0.0,12.7
2011,1,31,22,0.0,12.68
2011,1,31,23,0.0,11.6
2011,2,1,0,0.0,10.78
2011,2,1,1,0.0,9.99
2011,2,1,2,0.0,10.12
2011,2,1,3,0.0,10.18
2011,2,1,4,0.0,9.53
2011,2,1,5,0.0,9.51
2011,2,1,6,0.0,9.6
2011,2,1,7,0.0,9.7
2011,2,1,8,11.87,9.85
2011,2,1,9,70.32,9.41
2011,2,1,10,146.8,9.33
2011,2,1,11,190.99,9.2
2011,2,1,12,231.95,9.2
2011,2,1,13,233.04,9.0
2011,2,1,14,183.95,8.5
2011,2,1,15,117.69,8.07
2011,2,1,16,43.47,7.85
2011,2,1,17,0.0,7.9
2011,2,1,18,0.0,7.69
2011,2,1,19,0.0,7.34
2011,2,1,20,0.0,7.75
2011,2,1,21,0.0,8.47
2011,2,1,22,0.0,9.21
2011,2,1,23,0.0,10.37
2011,2,2,0,0.0,12.59
2011,2,2,1,0.0,14.5
2011,2,2,2,0.0,14.89
2011,2,2,3,0.0,15.18
2011,2,2,4,0.0,15.56
2011,2,2,5,0.0,15.79
2011,2,2,6,0.0,16.13
2011,2,2,7,0.0,16.46
2011,2,2,8,8.45,16.31
2011,2,2,9,43.53,14.79
2011,2,2,10,68.64,13.04
2011,2,2,11,150.51,11.37
2011,2,2,12,163.84,10.87
2011,2,2,13,169.62,11.57
2011,2,2,14,123.62,12.15
2011,2,2,15,84.07,12.18
2011,2,2,16,37.78,12.52
2011,2,2,17,0.0,13.73
