-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2011 through 01/01/2021 
Location: Latitude  55.86   Longitude -4.2354 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 193.5 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,WS50M
2011,1,20,11,181.14,3.5
2011,1,20,12,190.45,3.53
2011,1,20,13,186.29,3.5
2011,1,20,14,121.59,3.79
2011,1,20,15,86.37,4.29
2011,1,20,16,0.0,4.63
2011,1,20,17,0.0,4.81
2011,1,20,18,0.0,4.95
2011,1,20,19,0.0,4.97
2011,1,20,20,0.0,4.78
2011,1,20,21,0.0,4.69
2011,1,20,22,0.0,4.69
2011,1,20,23,0.0,4.77
2011,1,21,0,0.0,4.8
2011,1,21,1,0.0,4.98
2011,1,21,2,0.0,5.36
2011,1,21,3,0.0,5.48
2011,1,21,4,0.0,5.52
2011,1,21,5,0.0,5.66
2011,1,21,6,0.0,5.54
2011,1,21,7,0.0,5.48
2011,1,21,8,0.0,5.31
2011,1,21,9,44.56,4.96
2011,1,21,10,83.09,4.48
2011,1,21,11,130.12,4.13
2011,1,21,12,137.72,3.9
2011,1,21,13,136.02,3.71
2011,1,21,14,96.39,3.71
2011,1,21,15,43.98,3.8
2011,1,21,16,7.79,3.98
2011,1,21,17,0.0,4.16
2011,1,21,18,0.0,3.88
2011,1,21,19,0.0,3.82
2011,1,21,20,0.0,3.71
2011,1,21,21,0.0,3.92
2011,1,21,22,0.0,4.19
2011,1,21,23,0.0,4.3
2011,1,22,0,0.0,4.33
2011,1,22,1,0.0,4.27
2011,1,22,2,0.0,4.24
2011,1,22,3,0.0,4.07
2011,1,22,4,0.0,3.87
2011,1,22,5,0.0,3.67
2011,1,22,6,0.0,3.55
2011,1,22,7,0.0,3.52
2011,1,22,8,0.0,3.59
2011,1,22,9,49.23,3.51
2011,1,22,10,93.38,3.37
2011,1,22,11,129.16,3.23
2011,1,22,12,152.23,3.04
2011,1,22,13,154.25,3.02
2011,1,22,14,96.59,3.33
2011,1,22,15,63.35,3.64
2011,1,22,16,8.58,3.87
2011,1,22,17,0.0,3.92
2011,1,22,18,0.0,3.91
2011,1,22,19,0.0,3.95
2011,1,22,20,0.0,4.16
2011,1,22,21,0.0,4.34
2011,1,22,22,0.0,4.31
2011,1,22,23,0.0,4.44
2011,1,23,0,0.0,4.7
2011,1,23,1,0.0,4.84
2011,1,23,2,0.0,4.98
2011,1,23,3,0.0,5.14
2011,1,23,4,0.0,5.25
2011,1,23,5,0.0,5.28
2011,1,23,6,0.0,5.43
2011,1,23,7,0.0,5.6
2011,1,23,8,0.0,5.77
2011,1,23,9,37.46,5.62
2011,1,23,10,67.12,5.31
2011,1,23,11,97.7,5.01
2011,1,23,12,102.05,4.97
2011,1,23,13,102.55,5.16
2011,1,23,14,76.65,5.51
2011,1,23,15,37.81,5.76
2011,1,23,16,7.05,5.86
2011,1,23,17,0.0,5.85
2011,1,23,18,0.0,5.73
2011,1,23,19,0.0,5.61
2011,1,23,20,0.0,5.51
2011,1,23,21,0.0,5.53
2011,1,23,22,0.0,5.82
2011,1,23,23,0.0,6.27
2011,1,24,0,0.0,6.66
2011,1,24,1,0.0,7.13
2011,1,24,2,0.0,7.51
2011,1,24,3,0.0,7.79
2011,1,24,4,0.0,7.94
2011,1,24,5,0.0,8.07
2011,1,24,6,0.0,8.14
2011,1,24,7,0.0,8.45
2011,1,24,8,0.0,8.43
2011,1,24,9,36.88,8.23
2011,1,24,10,79.17,8.24
2011,1,24,11,125.22,8.64
2011,1,24,12,129.32,9.11
2011,1,24,13,120.38,9.47
2011,1,24,14,81.88,9.59
2011,1,24,15,33.24,9.83
2011,1,24,16,8.2,10.29
2011,1,24,17,0.0,11.13
2011,1,24,18,0.0,10.92
2011,1,24,19,0.0,10.7
2011,1,24,20,0.0,10.57
2011,1,24,21,0.0,10.43
2011,1,24,22,0.0,9.65
2011,1,24,23,0.0,9.29
2011,1,25,0,0.0,8.98
2011,1,25,1,0.0,8.76
2011,1,25,2,0.0,8.58
2011,1,25,3,0.0,8.51
2011,1,25,4,0.0,8.2
2011,1,25,5,0.0,7.93
2011,1,25,6,0.0,7.84
2011,1,25,7,0.0,7.57
2011,1,25,8,6.14,7.63
2011,1,25,9,28.24,7.87
2011,1,25,10,49.12,7.76
2011,1,25,11,72.83,7.64
2011,1,25,12,101.87,7.31
2011,1,25,13,84.48,7.28
2011,1,25,14,81.95,7.3
2011,1,25,15,32.76,7.34
2011,1,25,16,8.7,7.3
2011,1,25,17,0.0,7.14
2011,1,25,18,0.0,7.0
2011,1,25,19,0.0,7.08
2011,1,25,20,0.0,7.61
2011,1,25,21,0.0,7.86
2011,1,25,22,0.0,8.14
2011,1,25,23,0.0,8.52
2011,1,26,0,0.0,8.08
2011,1,26,1,0.0,7.32
2011,1,26,2,0.0,6.87
2011,1,26,3,0.0,6.96
2011,1,26,4,0.0,7.02
2011,1,26,5,0.0,6.98
2011,1,26,6,0.0,6.94
2011,1,26,7,0.0,6.9
2011,1,26,8,9.14,6.89
2011,1,26,9,58.11,6.76
2011,1,26,10,115.35,6.19
2011,1,26,11,161.12,5.79
2011,1,26,12,161.12,6.08
2011,1,26,13,154.38,6.2
2011,1,26,14,122.11,6.39
2011,1,26,15,58.56,6.98
2011,1,26,16,12.38,7.57
2011,1,26,17,0.0,7.62
2011,1,26,18,0.0,7.48
2011,1,26,19,0.0,7.6
2011,1,26,20,0.0,7.46
2011,1,26,21,0.0,7.29
2011,1,26,22,0.0,7.01
2011,1,26,23,0.0,6.75
2011,1,27,0,0.0,6.38
2011,1,27,1,0.0,5.68
2011,1,27,2,0.0,5.24
2011,1,27,3,0.0,4.9
2011,1,27,4,0.0,4.64
2011,1,27,5,0.0,4.42
2011,1,27,6,0.0,4.23
2011,1,27,7,0.0,4.06
2011,1,27,8,8.84,3.79
2011,1,27,9,72.96,3.26
2011,1,27,10,139.22,2.62
2011,1,27,11,194.95,2.29
2011,1,27,12,211.34,1.96
2011,1,27,13,191.91,1.52
2011,1,27,14,111.56,1.06
2011,1,27,15,54.14,0.73
2011,1,27,16,10.76,0.46
2011,1,27,17,0.0,0.36
2011,1,27,18,0.0,0.62
2011,1,27,19,0.0,1.05
2011,1,27,20,0.0,1.43
2011,1,27,21,0.0,1.68
2011,1,27,22,0.0,1.81
2011,1,27,23,0.0,1.87
2011,1,28,0,0.0,1.89
2011,1,28,1,0.0,1.88
2011,1,28,2,0.0,1.85
2011,1,28,3,0.0,1.7
2011,1,28,4,0.0,1.57
2011,1,28,5,0.0,1.57
2011,1,28,6,0.0,1.58
2011,1,28,7,0.0,1.56
2011,1,28,8,7.62,1.43
2011,1,28,9,51.66,1.38
2011,1,28,10,115.06,1.46
2011,1,28,11,153.73,1.77
2011,1,28,12,165.16,1.99
2011,1,28,13,136.67,2.04
2011,1,28,14,108.6,1.95
2011,1,28,15,47.98,1.9
2011,1,28,16,11.43,2.0
2011,1,28,17,0.0,2.12
2011,1,28,18,0.0,2.24
2011,1,28,19,0.0,2.31
2011,1,28,20,0.0,2.35
2011,1,28,21,0.0,2.53
2011,1,28,22,0.0,2.95
2011,1,28,23,0.0,3.16
2011,1,29,0,0.0,3.09
2011,1,29,1,0.0,3.12
2011,1,29,2,0.0,3.38
2011,1,29,3,0.0,3.49
2011,1,29,4,0.0,3.33
2011,1,29,5,0.0,3.33
2011,1,29,6,0.0,3.62
2011,1,29,7,0.0,3.93
2011,1,29,8,10.14,4.19
2011,1,29,9,82.2,4.52
2011,1,29,10,130.66,4.42
2011,1,29,11,198.12,3.94
2011,1,29,12,174.46,3.62
2011,1,29,13,186.53,3.2
2011,1,29,14,119.84,2.99
2011,1,29,15,68.8,3.18
2011,1,29,16,19.39,3.47
2011,1,29,17,0.0,3.69
2011,1,29,18,0.0,3.82
2011,1,29,19,0.0,3.58
2011,1,29,20,0.0,3.05
2011,1,29,21,0.0,2.45
2011,1,29,22,0.0,2.19
2011,1,29,23,0.0,2.15
2011,1,30,0,0.0,2.25
2011,1,30,1,0.0,2.62
2011,1,30,2,0.0,3.35
2011,1,30,3,0.0,3.9
2011,1,30,4,0.0,4.33
2011,1,30,5,0.0,4.79
2011,1,30,6,0.0,5.21
2011,1,30,7,0.0,5.66
2011,1,30,8,4.49,6.02
2011,1,30,9,29.0,6.24
2011,1,30,10,39.16,6.38
2011,1,30,11,71.37,6.59
2011,1,30,12,79.12,7.08
2011,1,30,13,152.85,6.94
2011,1,30,14,129.12,6.69
2011,1,30,15,65.91,6.86
2011,1,30,16,15.62,7.59
2011,1,30,17,0.0,7.62
2011,1,30,18,0.0,8.16
2011,1,30,19,0.0,8.55
2011,1,30,20,0.0,8.95
2011,1,30,21,0.0,8.82
2011,1,30,22,0.0,8.63
2011,1,30,23,0.0,8.43
2011,1,31,0,0.0,8.37
2011,1,31,1,0.0,7.84
2011,1,31,2,0.0,7.68
2011,1,31,3,0.0,7.56
2011,1,31,4,0.0,7.74
2011,1,31,5,0.0,8.5
2011,1,31,6,0.0,8.96
2011,1,31,7,0.0,9.49
2011,1,31,8,8.4,9.72
2011,1,31,9,47.52,9.39
2011,1,31,10,83.69,10.15
2011,1,31,11,125.56,10.42
2011,1,31,12,107.7,10.68
2011,1,31,13,57.84,11.13
2011,1,31,14,66.3,11.48
2011,1,31,15,28.41,11.85
2011,1,31,16,11.96,12.45
2011,1,31,17,0.0,12.7
2011,1,31,18,0.0,13.03
2011,1,31,19,0.0,13.41
2011,1,31,20,0.0,13.69
2011,1,31,21,0.0,13.89
2011,1,31,22,0.0,13.76
2011,1,31,23,0.0,12.87
2011,2,1,0,0.0,11.82
2011,2,1,1,0.0,11.16
2011,2,1,2,0.0,11.72
2011,2,1,3,0.0,11.34
2011,2,1,4,0.0,11.16
2011,2,1,5,0.0,10.37
2011,2,1,6,0.0,10.19
2011,2,1,7,0.0,10.67
2011,2,1,8,13.02,10.83
2011,2,1,9,70.86,10.74
2011,2,1,10,167.59,10.9
2011,2,1,11,202.05,11.66
2011,2,1,12,226.16,12.22
2011,2,1,13,211.77,12.31
2011,2,1,14,151.82,11.92
2011,2,1,15,76.61,11.07
2011,2,1,16,22.5,10.4
2011,2,1,17,0.0,9.57
2011,2,1,18,0.0,9.61
2011,2,1,19,0.0,9.23
2011,2,1,20,0.0,8.78
2011,2,1,21,0.0,8.2
2011,2,1,22,0.0,8.11
2011,2,1,23,0.0,8.0
2011,2,2,0,0.0,8.19
2011,2,2,1,0.0,9.27
2011,2,2,2,0.0,10.86
2011,2,2,3,0.0,12.76
2011,2,2,4,0.0,14.47
2011,2,2,5,0.0,14.6
2011,2,2,6,0.0,14.54
2011,2,2,7,0.0,14.9
2011,2,2,8,8.96,15.44
2011,2,2,9,28.54,16.17
2011,2,2,10,17.93,16.35
2011,2,2,11,83.45,14.5
2011,2,2,12,75.85,12.46
2011,2,2,13,81.81,10.69
2011,2,2,14,55.51,10.49
2011,2,2,15,34.91,10.49
2011,2,2,16,17.38,10.31
2011,2,2,17,0.0,10.94
