-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2011 through 01/01/2021 
Location: Latitude  54.6199   Longitude -7.1907 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 126.0 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,WS50M
2011,1,7,8,0.0,4.96
2011,1,7,9,34.51,4.93
2011,1,7,10,78.12,4.58
2011,1,7,11,138.89,4.29
2011,1,7,12,167.31,4.2
2011,1,7,13,145.13,4.51
2011,1,7,14,81.38,5.11
2011,1,7,15,35.43,5.67
2011,1,7,16,0.0,5.97
2011,1,7,17,0.0,5.96
2011,1,7,18,0.0,5.94
2011,1,7,19,0.0,5.91
2011,1,7,20,0.0,5.88
2011,1,7,21,0.0,5.97
2011,1,7,22,0.0,6.06
2011,1,7,23,0.0,6.12
2011,1,8,0,0.0,6.14
2011,1,8,1,0.0,6.12
2011,1,8,2,0.0,6.35
2011,1,8,3,0.0,6.99
2011,1,8,4,0.0,7.84
2011,1,8,5,0.0,8.1
2011,1,8,6,0.0,8.03
2011,1,8,7,0.0,8.23
2011,1,8,8,0.0,8.42
2011,1,8,9,33.55,8.44
2011,1,8,10,115.66,8.46
2011,1,8,11,131.38,8.96
2011,1,8,12,110.38,9.97
2011,1,8,13,106.67,10.21
2011,1,8,14,71.79,9.86
2011,1,8,15,42.3,10.37
2011,1,8,16,0.0,11.28
2011,1,8,17,0.0,10.97
2011,1,8,18,0.0,11.74
2011,1,8,19,0.0,12.6
2011,1,8,20,0.0,11.94
2011,1,8,21,0.0,11.0
2011,1,8,22,0.0,9.96
2011,1,8,23,0.0,9.48
2011,1,9,0,0.0,9.82
2011,1,9,1,0.0,9.53
2011,1,9,2,0.0,10.58
2011,1,9,3,0.0,11.27
2011,1,9,4,0.0,10.8
2011,1,9,5,0.0,10.52
2011,1,9,6,0.0,10.12
2011,1,9,7,0.0,10.12
2011,1,9,8,0.0,9.56
2011,1,9,9,34.38,8.78
2011,1,9,10,110.67,7.79
2011,1,9,11,180.96,6.76
2011,1,9,12,165.52,6.04
2011,1,9,13,154.58,5.91
2011,1,9,14,104.05,6.23
2011,1,9,15,39.52,7.36
2011,1,9,16,0.0,8.49
2011,1,9,17,0.0,8.48
2011,1,9,18,0.0,8.06
2011,1,9,19,0.0,8.24
2011,1,9,20,0.0,8.83
2011,1,9,21,0.0,8.81
2011,1,9,22,0.0,8.84
2011,1,9,23,0.0,8.93
2011,1,10,0,0.0,8.6
2011,1,10,1,0.0,7.83
2011,1,10,2,0.0,7.24
2011,1,10,3,0.0,6.82
2011,1,10,4,0.0,6.21
2011,1,10,5,0.0,5.51
2011,1,10,6,0.0,5.02
2011,1,10,7,0.0,4.57
2011,1,10,8,0.0,4.27
2011,1,10,9,31.18,4.42
2011,1,10,10,55.35,4.49
2011,1,10,11,63.59,4.89
2011,1,10,12,97.66,5.35
2011,1,10,13,26.05,5.74
2011,1,10,14,17.14,6.02
2011,1,10,15,18.47,6.76
2011,1,10,16,0.0,7.79
2011,1,10,17,0.0,7.65
2011,1,10,18,0.0,6.91
2011,1,10,19,0.0,6.41
2011,1,10,20,0.0,6.68
2011,1,10,21,0.0,8.3
2011,1,10,22,0.0,9.85
2011,1,10,23,0.0,10.09
2011,1,11,0,0.0,10.09
2011,1,11,1,0.0,10.09
2011,1,11,2,0.0,10.98
2011,1,11,3,0.0,11.58
2011,1,11,4,0.0,10.93
2011,1,11,5,0.0,10.37
2011,1,11,6,0.0,9.57
2011,1,11,7,0.0,8.7
2011,1,11,8,0.0,7.8
2011,1,11,9,48.86,6.69
2011,1,11,10,114.59,4.85
2011,1,11,11,185.23,3.2
2011,1,11,12,214.69,2.41
2011,1,11,13,163.48,2.5
2011,1,11,14,53.92,3.64
2011,1,11,15,25.27,4.32
2011,1,11,16,0.0,5.41
2011,1,11,17,0.0,6.81
2011,1,11,18,0.0,7.85
2011,1,11,19,0.0,8.56
2011,1,11,20,0.0,8.9
2011,1,11,21,0.0,9.55
2011,1,11,22,0.0,10.1
2011,1,11,23,0.0,9.73
2011,1,12,0,0.0,8.37
2011,1,12,1,0.0,8.31
2011,1,12,2,0.0,10.48
2011,1,12,3,0.0,11.7
2011,1,12,4,0.0,11.29
2011,1,12,5,0.0,10.34
2011,1,12,6,0.0,9.99
2011,1,12,7,0.0,9.92
2011,1,12,8,0.0,10.0
2011,1,12,9,25.48,9.61
2011,1,12,10,60.78,8.33
2011,1,12,11,91.55,8.48
2011,1,12,12,112.27,8.15
2011,1,12,13,112.94,7.49
2011,1,12,14,63.82,7.28
2011,1,12,15,32.96,6.72
2011,1,12,16,0.0,5.53
2011,1,12,17,0.0,4.15
2011,1,12,18,0.0,3.94
2011,1,12,19,0.0,5.13
2011,1,12,20,0.0,6.18
2011,1,12,21,0.0,6.85
2011,1,12,22,0.0,7.38
2011,1,12,23,0.0,8.1
2011,1,13,0,0.0,8.35
2011,1,13,1,0.0,9.06
2011,1,13,2,0.0,9.38
2011,1,13,3,0.0,10.2
2011,1,13,4,0.0,10.13
2011,1,13,5,0.0,9.39
2011,1,13,6,0.0,9.61
2011,1,13,7,0.0,9.32
2011,1,13,8,0.0,8.77
2011,1,13,9,29.6,8.36
2011,1,13,10,59.78,8.29
2011,1,13,11,103.95,8.18
2011,1,13,12,111.02,8.02
2011,1,13,13,93.45,7.93
2011,1,13,14,62.6,8.11
2011,1,13,15,27.99,8.16
2011,1,13,16,0.0,8.49
2011,1,13,17,0.0,8.02
2011,1,13,18,0.0,7.75
2011,1,13,19,0.0,8.11
2011,1,13,20,0.0,8.61
2011,1,13,21,0.0,8.81
2011,1,13,22,0.0,8.51
2011,1,13,23,0.0,8.45
2011,1,14,0,0.0,8.89
2011,1,14,1,0.0,9.91
2011,1,14,2,0.0,9.89
2011,1,14,3,0.0,9.66
2011,1,14,4,0.0,9.63
2011,1,14,5,0.0,9.79
2011,1,14,6,0.0,10.09
2011,1,14,7,0.0,10.91
2011,1,14,8,0.0,11.51
2011,1,14,9,35.58,11.62
2011,1,14,10,90.62,11.65
2011,1,14,11,125.92,11.93
2011,1,14,12,145.8,12.53
2011,1,14,13,159.54,12.88
2011,1,14,14,128.3,12.8
2011,1,14,15,59.83,11.94
2011,1,14,16,9.05,11.13
2011,1,14,17,0.0,10.35
2011,1,14,18,0.0,9.35
2011,1,14,19,0.0,8.86
2011,1,14,20,0.0,9.15
2011,1,14,21,0.0,9.77
2011,1,14,22,0.0,10.65
2011,1,14,23,0.0,11.98
2011,1,15,0,0.0,15.6
2011,1,15,1,0.0,16.85
2011,1,15,2,0.0,16.91
2011,1,15,3,0.0,17.27
2011,1,15,4,0.0,17.44
2011,1,15,5,0.0,17.11
2011,1,15,6,0.0,16.81
2011,1,15,7,0.0,16.49
2011,1,15,8,0.0,16.3
2011,1,15,9,22.17,15.89
2011,1,15,10,13.09,16.11
2011,1,15,11,58.77,16.25
2011,1,15,12,43.04,16.29
2011,1,15,13,44.44,16.38
2011,1,15,14,42.51,15.91
2011,1,15,15,24.91,15.07
2011,1,15,16,6.01,14.62
2011,1,15,17,0.0,13.84
2011,1,15,18,0.0,13.05
2011,1,15,19,0.0,12.22
2011,1,15,20,0.0,11.59
2011,1,15,21,0.0,11.75
2011,1,15,22,0.0,13.54
2011,1,15,23,0.0,13.95
2011,1,16,0,0.0,13.65
2011,1,16,1,0.0,13.71
2011,1,16,2,0.0,14.05
2011,1,16,3,0.0,14.01
2011,1,16,4,0.0,13.63
2011,1,16,5,0.0,14.18
2011,1,16,6,0.0,15.03
2011,1,16,7,0.0,14.77
2011,1,16,8,0.0,13.61
2011,1,16,9,38.19,12.37
2011,1,16,10,96.51,11.82
2011,1,16,11,153.52,11.85
2011,1,16,12,202.26,12.18
2011,1,16,13,183.92,12.36
2011,1,16,14,138.18,12.24
2011,1,16,15,75.24,12.13
2011,1,16,16,9.9,12.31
2011,1,16,17,0.0,12.56
2011,1,16,18,0.0,12.92
2011,1,16,19,0.0,13.12
2011,1,16,20,0.0,12.93
2011,1,16,21,0.0,12.51
2011,1,16,22,0.0,11.72
2011,1,16,23,0.0,10.31
2011,1,17,0,0.0,9.44
2011,1,17,1,0.0,8.84
2011,1,17,2,0.0,8.51
2011,1,17,3,0.0,8.14
2011,1,17,4,0.0,7.53
2011,1,17,5,0.0,7.17
2011,1,17,6,0.0,6.94
2011,1,17,7,0.0,6.86
2011,1,17,8,0.0,6.94
2011,1,17,9,56.56,6.76
2011,1,17,10,135.24,6.09
2011,1,17,11,203.27,5.23
2011,1,17,12,227.27,4.71
2011,1,17,13,217.5,4.61
2011,1,17,14,166.11,4.95
2011,1,17,15,82.59,5.51
2011,1,17,16,11.06,6.19
2011,1,17,17,0.0,6.4
2011,1,17,18,0.0,6.43
2011,1,17,19,0.0,6.52
2011,1,17,20,0.0,6.66
2011,1,17,21,0.0,6.8
2011,1,17,22,0.0,6.97
2011,1,17,23,0.0,7.08
2011,1,18,0,0.0,7.14
2011,1,18,1,0.0,7.21
2011,1,18,2,0.0,7.41
2011,1,18,3,0.0,7.36
2011,1,18,4,0.0,7.36
2011,1,18,5,0.0,7.58
2011,1,18,6,0.0,7.66
2011,1,18,7,0.0,7.44
2011,1,18,8,0.0,7.03
2011,1,18,9,63.13,6.72
2011,1,18,10,150.78,6.26
2011,1,18,11,206.71,5.51
2011,1,18,12,246.55,4.94
2011,1,18,13,233.67,4.75
2011,1,18,14,175.7,5.17
2011,1,18,15,90.89,5.68
2011,1,18,16,11.41,6.07
2011,1,18,17,0.0,6.08
2011,1,18,18,0.0,5.76
2011,1,18,19,0.0,5.42
2011,1,18,20,0.0,5.19
2011,1,18,21,0.0,5.15
2011,1,18,22,0.0,5.4
2011,1,18,23,0.0,5.72
2011,1,19,0,0.0,5.96
2011,1,19,1,0.0,6.07
2011,1,19,2,0.0,6.07
2011,1,19,3,0.0,5.77
2011,1,19,4,0.0,5.25
2011,1,19,5,0.0,4.82
2011,1,19,6,0.0,4.64
2011,1,19,7,0.0,4.68
2011,1,19,8,0.0,4.73
2011,1,19,9,67.86,4.41
2011,1,19,10,151.1,3.95
2011,1,19,11,223.46,3.77
2011,1,19,12,247.81,3.87
2011,1,19,13,241.53,3.94
2011,1,19,14,187.26,3.94
2011,1,19,15,98.29,4.41
2011,1,19,16,14.34,4.85
2011,1,19,17,0.0,4.95
2011,1,19,18,0.0,4.75
2011,1,19,19,0.0,4.4
2011,1,19,20,0.0,4.01
2011,1,19,21,0.0,3.67
2011,1,19,22,0.0,3.35
2011,1,19,23,0.0,3.21
2011,1,20,0,0.0,3.21
2011,1,20,1,0.0,3.22
2011,1,20,2,0.0,3.21
2011,1,20,3,0.0,3.05
2011,1,20,4,0.0,2.8
2011,1,20,5,0.0,2.56
2011,1,20,6,0.0,2.31
2011,1,20,7,0.0,2.05
2011,1,20,8,0.0,1.87
2011,1,20,9,65.47,1.89
2011,1,20,10,147.23,2.11
2011,1,20,11,208.48,2.17
2011,1,20,12,233.64,2.2
2011,1,20,13,231.78,2.27
2011,1,20,14,181.0,2.35
2011,1,20,15,97.55,2.32
2011,1,20,16,15.17,2.35
2011,1,20,17,0.0,2.45
2011,1,20,18,0.0,2.53
2011,1,20,19,0.0,2.55
2011,1,20,20,0.0,2.53
2011,1,20,21,0.0,2.69
2011,1,20,22,0.0,2.99
2011,1,20,23,0.0,3.24
2011,1,21,0,0.0,3.37
2011,1,21,1,0.0,3.41
2011,1,21,2,0.0,3.5
2011,1,21,3,0.0,3.43
2011,1,21,4,0.0,3.37
2011,1,21,5,0.0,3.45
2011,1,21,6,0.0,3.49
2011,1,21,7,0.0,3.39
2011,1,21,8,0.0,3.08
2011,1,21,9,69.97,2.61
2011,1,21,10,145.39,2.06
2011,1,21,11,196.5,1.6
2011,1,21,12,224.09,1.6
2011,1,21,13,207.38,1.73
2011,1,21,14,151.05,1.87
2011,1,21,15,77.62,2.24
2011,1,21,16,13.92,2.65
2011,1,21,17,0.0,2.92
2011,1,21,18,0.0,3.06
2011,1,21,19,0.0,3.16
2011,1,21,20,0.0,3.27
2011,1,21,21,0.0,3.36
2011,1,21,22,0.0,3.41
2011,1,21,23,0.0,3.46
2011,1,22,0,0.0,3.45
2011,1,22,1,0.0,3.49
2011,1,22,2,0.0,3.44
2011,1,22,3,0.0,3.4
2011,1,22,4,0.0,3.35
2011,1,22,5,0.0,3.27
2011,1,22,6,0.0,3.3
2011,1,22,7,0.0,3.28
2011,1,22,8,0.0,3.25
2011,1,22,9,47.15,2.99
2011,1,22,10,98.42,2.81
2011,1,22,11,157.05,2.89
2011,1,22,12,176.74,3.23
2011,1,22,13,179.63,3.51
2011,1,22,14,138.54,3.81
2011,1,22,15,83.47,4.21
2011,1,22,16,16.53,4.66
2011,1,22,17,0.0,4.97
2011,1,22,18,0.0,5.11
2011,1,22,19,0.0,5.04
2011,1,22,20,0.0,4.99
2011,1,22,21,0.0,4.88
2011,1,22,22,0.0,4.64
2011,1,22,23,0.0,4.45
2011,1,23,0,0.0,4.47
2011,1,23,1,0.0,4.69
2011,1,23,2,0.0,4.99
2011,1,23,3,0.0,5.27
2011,1,23,4,0.0,5.54
2011,1,23,5,0.0,5.68
2011,1,23,6,0.0,5.75
2011,1,23,7,0.0,5.72
2011,1,23,8,0.0,5.52
2011,1,23,9,48.9,5.06
2011,1,23,10,113.83,4.39
2011,1,23,11,150.73,3.87
2011,1,23,12,146.49,3.76
2011,1,23,13,153.7,3.83
2011,1,23,14,123.07,3.9
2011,1,23,15,60.27,4.38
2011,1,23,16,19.7,4.91
2011,1,23,17,0.0,5.04
2011,1,23,18,0.0,4.93
2011,1,23,19,0.0,4.87
2011,1,23,20,0.0,4.84
2011,1,23,21,0.0,4.64
2011,1,23,22,0.0,4.48
2011,1,23,23,0.0,4.62
2011,1,24,0,0.0,4.98
2011,1,24,1,0.0,5.37
2011,1,24,2,0.0,5.59
2011,1,24,3,0.0,5.86
2011,1,24,4,0.0,6.28
2011,1,24,5,0.0,6.87
2011,1,24,6,0.0,7.56
2011,1,24,7,0.0,8.02
2011,1,24,8,0.0,8.37
2011,1,24,9,72.67,8.56
2011,1,24,10,100.43,8.34
2011,1,24,11,126.2,8.32
2011,1,24,12,167.83,8.41
2011,1,24,13,139.86,8.33
2011,1,24,14,102.12,8.22
2011,1,24,15,48.55,8.3
2011,1,24,16,17.76,8.64
2011,1,24,17,0.0,8.7
2011,1,24,18,0.0,8.81
2011,1,24,19,0.0,8.7
2011,1,24,20,0.0,8.67
2011,1,24,21,0.0,8.57
2011,1,24,22,0.0,8.7
2011,1,24,23,0.0,8.72
2011,1,25,0,0.0,9.05
2011,1,25,1,0.0,9.37
2011,1,25,2,0.0,9.79
2011,1,25,3,0.0,10.32
2011,1,25,4,0.0,10.68
2011,1,25,5,0.0,10.74
2011,1,25,6,0.0,10.79
2011,1,25,7,0.0,10.4
2011,1,25,8,0.0,10.04
2011,1,25,9,32.34,9.88
2011,1,25,10,24.74,9.62
2011,1,25,11,67.41,9.04
2011,1,25,12,92.09,8.88
2011,1,25,13,58.11,8.87
2011,1,25,14,57.91,9.03
2011,1,25,15,22.73,9.11
2011,1,25,16,12.51,9.15
2011,1,25,17,0.0,9.32
2011,1,25,18,0.0,9.59
2011,1,25,19,0.0,9.67
2011,1,25,20,0.0,9.56
2011,1,25,21,0.0,9.66
2011,1,25,22,0.0,9.36
2011,1,25,23,0.0,9.49
2011,1,26,0,0.0,9.48
2011,1,26,1,0.0,9.15
2011,1,26,2,0.0,9.11
2011,1,26,3,0.0,9.41
2011,1,26,4,0.0,9.43
2011,1,26,5,0.0,9.19
2011,1,26,6,0.0,8.84
2011,1,26,7,0.0,8.47
2011,1,26,8,0.0,8.29
2011,1,26,9,80.91,7.79
2011,1,26,10,162.07,6.72
2011,1,26,11,194.48,6.04
2011,1,26,12,230.29,7.48
2011,1,26,13,165.82,7.62
2011,1,26,14,138.53,7.27
2011,1,26,15,74.83,7.01
2011,1,26,16,21.8,7.21
2011,1,26,17,0.0,7.56
2011,1,26,18,0.0,7.48
2011,1,26,19,0.0,7.25
2011,1,26,20,0.0,7.68
2011,1,26,21,0.0,7.96
2011,1,26,22,0.0,7.72
2011,1,26,23,0.0,7.1
2011,1,27,0,0.0,6.86
2011,1,27,1,0.0,6.63
2011,1,27,2,0.0,6.35
2011,1,27,3,0.0,6.22
2011,1,27,4,0.0,6.05
2011,1,27,5,0.0,6.06
2011,1,27,6,0.0,6.12
2011,1,27,7,0.0,6.17
2011,1,27,8,8.68,6.1
2011,1,27,9,72.63,5.8
2011,1,27,10,125.34,5.11
2011,1,27,11,191.62,5.18
2011,1,27,12,209.18,5.14
2011,1,27,13,176.07,4.85
2011,1,27,14,119.07,4.39
2011,1,27,15,64.09,4.31
2011,1,27,16,23.7,4.79
2011,1,27,17,0.0,5.04
2011,1,27,18,0.0,5.15
2011,1,27,19,0.0,5.21
2011,1,27,20,0.0,5.19
2011,1,27,21,0.0,5.15
2011,1,27,22,0.0,5.22
2011,1,27,23,0.0,5.27
2011,1,28,0,0.0,5.21
2011,1,28,1,0.0,4.99
2011,1,28,2,0.0,4.67
2011,1,28,3,0.0,4.3
2011,1,28,4,0.0,3.98
2011,1,28,5,0.0,3.78
2011,1,28,6,0.0,3.64
2011,1,28,7,0.0,3.5
2011,1,28,8,6.16,3.29
2011,1,28,9,36.76,3.04
2011,1,28,10,80.6,2.54
2011,1,28,11,115.95,2.44
2011,1,28,12,122.38,2.47
2011,1,28,13,122.65,2.22
2011,1,28,14,90.66,1.79
2011,1,28,15,42.55,1.56
2011,1,28,16,17.48,1.66
2011,1,28,17,0.0,2.06
2011,1,28,18,0.0,2.55
2011,1,28,19,0.0,2.94
2011,1,28,20,0.0,3.13
2011,1,28,21,0.0,3.12
2011,1,28,22,0.0,3.03
2011,1,28,23,0.0,3.02
2011,1,29,0,0.0,2.99
2011,1,29,1,0.0,2.94
2011,1,29,2,0.0,2.91
2011,1,29,3,0.0,2.79
2011,1,29,4,0.0,2.58
2011,1,29,5,0.0,2.46
2011,1,29,6,0.0,2.52
2011,1,29,7,0.0,2.66
2011,1,29,8,7.45,2.76
2011,1,29,9,58.59,2.63
2011,1,29,10,112.28,2.35
2011,1,29,11,167.63,2.2
2011,1,29,12,186.19,2.16
2011,1,29,13,160.99,2.14
2011,1,29,14,112.83,2.14
2011,1,29,15,58.59,2.42
2011,1,29,16,28.76,2.64
2011,1,29,17,0.0,2.61
2011,1,29,18,0.0,2.45
2011,1,29,19,0.0,2.23
2011,1,29,20,0.0,1.87
2011,1,29,21,0.0,1.34
2011,1,29,22,0.0,0.95
2011,1,29,23,0.0,1.0
2011,1,30,0,0.0,1.49
2011,1,30,1,0.0,2.16
2011,1,30,2,0.0,2.94
2011,1,30,3,0.0,3.57
2011,1,30,4,0.0,4.02
2011,1,30,5,0.0,4.41
2011,1,30,6,0.0,4.67
2011,1,30,7,0.0,4.82
2011,1,30,8,6.87,4.88
2011,1,30,9,58.75,5.08
2011,1,30,10,106.63,5.31
2011,1,30,11,144.76,6.14
2011,1,30,12,193.08,6.48
2011,1,30,13,223.0,6.46
2011,1,30,14,166.91,6.38
2011,1,30,15,91.68,6.69
2011,1,30,16,28.17,7.1
2011,1,30,17,0.0,7.55
2011,1,30,18,0.0,7.99
2011,1,30,19,0.0,7.98
2011,1,30,20,0.0,7.68
2011,1,30,21,0.0,7.43
2011,1,30,22,0.0,7.1
2011,1,30,23,0.0,7.08
2011,1,31,0,0.0,6.99
2011,1,31,1,0.0,6.83
2011,1,31,2,0.0,6.87
2011,1,31,3,0.0,7.1
2011,1,31,4,0.0,7.92
2011,1,31,5,0.0,8.2
2011,1,31,6,0.0,8.22
2011,1,31,7,0.0,8.41
2011,1,31,8,7.27,8.57
2011,1,31,9,39.26,8.79
2011,1,31,10,70.57,9.31
2011,1,31,11,89.98,9.62
2011,1,31,12,138.94,10.33
2011,1,31,13,63.74,10.43
2011,1,31,14,53.62,10.49
2011,1,31,15,28.03,10.44
2011,1,31,16,16.1,11.12
2011,1,31,17,0.0,11.12
2011,1,31,18,0.0,11.38
2011,1,31,19,0.0,11.29
2011,1,31,20,0.0,11.05
2011,1,31,21,0.0,11.02
2011,1,31,22,0.0,11.66
2011,1,31,23,0.0,10.62
2011,2,1,0,0.0,10.23
2011,2,1,1,0.0,9.45
2011,2,1,2,0.0,9.77
2011,2,1,3,0.0,9.7
2011,2,1,4,0.0,8.76
2011,2,1,5,0.0,8.76
2011,2,1,6,0.0,8.81
2011,2,1,7,0.0,8.4
2011,2,1,8,11.87,8.22
2011,2,1,9,70.32,8.31
2011,2,1,10,146.8,7.56
2011,2,1,11,190.99,7.54
2011,2,1,12,231.95,7.67
2011,2,1,13,233.04,7.82
2011,2,1,14,183.95,7.92
2011,2,1,15,117.69,7.76
2011,2,1,16,43.47,7.43
2011,2,1,17,0.0,7.36
2011,2,1,18,0.0,7.52
2011,2,1,19,0.0,7.49
2011,2,1,20,0.0,7.87
2011,2,1,21,0.0,8.4
2011,2,1,22,0.0,8.93
2011,2,1,23,0.0,9.72
2011,2,2,0,0.0,11.7
2011,2,2,1,0.0,14.44
2011,2,2,2,0.0,14.42
2011,2,2,3,0.0,15.02
2011,2,2,4,0.0,15.38
2011,2,2,5,0.0,15.47
2011,2,2,6,0.0,15.66
2011,2,2,7,0.0,15.99
2011,2,2,8,8.45,15.39
2011,2,2,9,43.53,13.64
2011,2,2,10,68.64,12.09
2011,2,2,11,150.51,10.61
2011,2,2,12,163.84,10.65
2011,2,2,13,169.62,11.71
2011,2,2,14,123.62,12.31
2011,2,2,15,84.07,12.32
2011,2,2,16,37.78,12.98
2011,2,2,17,0.0,14.26
