-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2011 through 01/01/2021 
Location: Latitude  53.4195   Longitude -2.9939 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 58.39 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,WS50M
2011,1,4,13,84.75,9.28
2011,1,4,14,48.12,9.6
2011,1,4,15,21.48,10.15
2011,1,4,16,0.0,10.61
2011,1,4,17,0.0,10.72
2011,1,4,18,0.0,10.69
2011,1,4,19,0.0,10.88
2011,1,4,20,0.0,11.01
2011,1,4,21,0.0,11.34
2011,1,4,22,0.0,11.81
2011,1,4,23,0.0,12.18
2011,1,5,0,0.0,12.13
2011,1,5,1,0.0,11.83
2011,1,5,2,0.0,11.43
2011,1,5,3,0.0,10.62
2011,1,5,4,0.0,9.54
2011,1,5,5,0.0,8.11
2011,1,5,6,0.0,6.78
2011,1,5,7,0.0,5.81
2011,1,5,8,0.0,4.92
2011,1,5,9,35.4,4.39
2011,1,5,10,70.65,4.48
2011,1,5,11,119.26,5.22
2011,1,5,12,131.52,6.26
2011,1,5,13,143.62,7.33
2011,1,5,14,74.69,8.66
2011,1,5,15,25.0,9.42
2011,1,5,16,0.0,9.54
2011,1,5,17,0.0,9.68
2011,1,5,18,0.0,9.75
2011,1,5,19,0.0,9.66
2011,1,5,20,0.0,9.36
2011,1,5,21,0.0,9.13
2011,1,5,22,0.0,8.89
2011,1,5,23,0.0,8.71
2011,1,6,0,0.0,8.45
2011,1,6,1,0.0,8.03
2011,1,6,2,0.0,7.55
2011,1,6,3,0.0,7.12
2011,1,6,4,0.0,6.7
2011,1,6,5,0.0,6.4
2011,1,6,6,0.0,6.29
2011,1,6,7,0.0,6.21
2011,1,6,8,0.0,5.95
2011,1,6,9,42.59,5.4
2011,1,6,10,93.51,4.81
2011,1,6,11,126.3,4.64
2011,1,6,12,145.47,5.3
2011,1,6,13,128.62,6.47
2011,1,6,14,90.61,7.49
2011,1,6,15,28.34,7.96
2011,1,6,16,0.0,8.1
2011,1,6,17,0.0,7.63
2011,1,6,18,0.0,6.74
2011,1,6,19,0.0,5.8
2011,1,6,20,0.0,4.93
2011,1,6,21,0.0,3.9
2011,1,6,22,0.0,2.93
2011,1,6,23,0.0,2.41
2011,1,7,0,0.0,2.68
2011,1,7,1,0.0,3.61
2011,1,7,2,0.0,4.6
2011,1,7,3,0.0,5.09
2011,1,7,4,0.0,5.22
2011,1,7,5,0.0,5.57
2011,1,7,6,0.0,6.23
2011,1,7,7,0.0,6.94
2011,1,7,8,0.0,7.58
2011,1,7,9,29.77,7.85
2011,1,7,10,32.47,8.42
2011,1,7,11,58.09,9.24
2011,1,7,12,53.7,9.71
2011,1,7,13,70.73,9.64
2011,1,7,14,37.94,9.36
2011,1,7,15,20.62,9.08
2011,1,7,16,0.0,8.44
2011,1,7,17,0.0,8.02
2011,1,7,18,0.0,8.02
2011,1,7,19,0.0,9.16
2011,1,7,20,0.0,10.2
2011,1,7,21,0.0,10.52
2011,1,7,22,0.0,10.78
2011,1,7,23,0.0,10.64
2011,1,8,0,0.0,9.81
2011,1,8,1,0.0,8.5
2011,1,8,2,0.0,6.75
2011,1,8,3,0.0,4.22
2011,1,8,4,0.0,1.58
2011,1,8,5,0.0,5.1
2011,1,8,6,0.0,9.15
2011,1,8,7,0.0,10.4
2011,1,8,8,6.87,10.51
2011,1,8,9,47.34,10.18
2011,1,8,10,111.01,9.79
2011,1,8,11,142.2,9.84
2011,1,8,12,145.89,10.52
2011,1,8,13,157.05,10.3
2011,1,8,14,98.55,10.27
2011,1,8,15,30.78,10.83
2011,1,8,16,0.0,11.62
2011,1,8,17,0.0,12.13
2011,1,8,18,0.0,12.41
2011,1,8,19,0.0,12.54
2011,1,8,20,0.0,12.81
2011,1,8,21,0.0,13.63
2011,1,8,22,0.0,14.25
2011,1,8,23,0.0,14.3
2011,1,9,0,0.0,14.09
2011,1,9,1,0.0,13.58
2011,1,9,2,0.0,13.3
2011,1,9,3,0.0,13.03
2011,1,9,4,0.0,12.3
2011,1,9,5,0.0,11.49
2011,1,9,6,0.0,11.32
2011,1,9,7,0.0,11.49
2011,1,9,8,7.37,11.66
2011,1,9,9,51.15,11.37
2011,1,9,10,137.63,11.03
2011,1,9,11,199.15,10.12
2011,1,9,12,223.22,9.65
2011,1,9,13,186.25,9.17
2011,1,9,14,122.64,8.35
2011,1,9,15,38.52,7.95
2011,1,9,16,0.0,7.55
2011,1,9,17,0.0,7.11
2011,1,9,18,0.0,6.97
2011,1,9,19,0.0,7.06
2011,1,9,20,0.0,7.28
2011,1,9,21,0.0,7.5
2011,1,9,22,0.0,7.64
2011,1,9,23,0.0,7.78
2011,1,10,0,0.0,8.0
2011,1,10,1,0.0,8.32
2011,1,10,2,0.0,8.43
2011,1,10,3,0.0,8.61
2011,1,10,4,0.0,8.75
2011,1,10,5,0.0,9.26
2011,1,10,6,0.0,10.86
2011,1,10,7,0.0,11.56
2011,1,10,8,6.02,12.66
2011,1,10,9,25.46,12.78
2011,1,10,10,25.82,12.88
2011,1,10,11,92.52,12.52
2011,1,10,12,96.37,12.1
2011,1,10,13,65.71,11.97
2011,1,10,14,36.39,11.76
2011,1,10,15,16.7,11.77
2011,1,10,16,0.0,11.93
2011,1,10,17,0.0,12.59
2011,1,10,18,0.0,12.94
2011,1,10,19,0.0,12.5
2011,1,10,20,0.0,12.0
2011,1,10,21,0.0,10.98
2011,1,10,22,0.0,9.83
2011,1,10,23,0.0,8.89
2011,1,11,0,0.0,8.28
2011,1,11,1,0.0,7.76
2011,1,11,2,0.0,7.96
2011,1,11,3,0.0,9.03
2011,1,11,4,0.0,9.77
2011,1,11,5,0.0,11.09
2011,1,11,6,0.0,12.31
2011,1,11,7,0.0,12.85
2011,1,11,8,6.25,12.45
2011,1,11,9,51.5,11.35
2011,1,11,10,107.66,10.46
2011,1,11,11,145.63,9.46
2011,1,11,12,161.61,8.29
2011,1,11,13,138.52,7.29
2011,1,11,14,96.74,6.17
2011,1,11,15,45.39,5.31
2011,1,11,16,0.0,4.26
2011,1,11,17,0.0,2.25
2011,1,11,18,0.0,0.8
2011,1,11,19,0.0,3.47
2011,1,11,20,0.0,5.75
2011,1,11,21,0.0,7.18
2011,1,11,22,0.0,7.65
2011,1,11,23,0.0,6.74
2011,1,12,0,0.0,7.25
2011,1,12,1,0.0,9.13
2011,1,12,2,0.0,10.25
2011,1,12,3,0.0,10.43
2011,1,12,4,0.0,9.8
2011,1,12,5,0.0,9.2
2011,1,12,6,0.0,10.15
2011,1,12,7,0.0,9.82
2011,1,12,8,6.76,9.89
2011,1,12,9,29.05,9.64
2011,1,12,10,36.4,8.82
2011,1,12,11,54.92,7.88
2011,1,12,12,78.88,7.48
2011,1,12,13,70.43,7.4
2011,1,12,14,39.04,7.31
2011,1,12,15,24.77,7.31
2011,1,12,16,0.0,7.15
2011,1,12,17,0.0,7.02
2011,1,12,18,0.0,6.68
2011,1,12,19,0.0,6.03
2011,1,12,20,0.0,5.98
2011,1,12,21,0.0,6.49
2011,1,12,22,0.0,7.01
2011,1,12,23,0.0,8.06
2011,1,13,0,0.0,9.24
2011,1,13,1,0.0,9.29
2011,1,13,2,0.0,9.51
2011,1,13,3,0.0,9.3
2011,1,13,4,0.0,9.62
2011,1,13,5,0.0,9.76
2011,1,13,6,0.0,10.78
2011,1,13,7,0.0,11.44
2011,1,13,8,7.09,11.14
2011,1,13,9,41.66,10.22
2011,1,13,10,71.16,9.93
2011,1,13,11,77.53,9.27
2011,1,13,12,101.41,8.76
2011,1,13,13,87.83,8.32
2011,1,13,14,44.72,8.01
2011,1,13,15,25.24,7.83
2011,1,13,16,0.0,7.89
2011,1,13,17,0.0,7.3
2011,1,13,18,0.0,7.08
2011,1,13,19,0.0,6.86
2011,1,13,20,0.0,6.65
2011,1,13,21,0.0,6.35
2011,1,13,22,0.0,6.14
2011,1,13,23,0.0,5.93
2011,1,14,0,0.0,5.88
2011,1,14,1,0.0,6.04
2011,1,14,2,0.0,6.96
2011,1,14,3,0.0,8.05
2011,1,14,4,0.0,9.03
2011,1,14,5,0.0,9.52
2011,1,14,6,0.0,9.61
2011,1,14,7,0.0,10.55
2011,1,14,8,6.66,10.89
2011,1,14,9,51.58,11.05
2011,1,14,10,109.95,11.07
2011,1,14,11,159.31,11.04
2011,1,14,12,160.19,11.41
2011,1,14,13,150.44,11.8
2011,1,14,14,112.33,12.09
2011,1,14,15,51.73,12.25
2011,1,14,16,0.0,12.24
2011,1,14,17,0.0,11.36
2011,1,14,18,0.0,10.61
2011,1,14,19,0.0,10.02
2011,1,14,20,0.0,9.41
2011,1,14,21,0.0,9.18
2011,1,14,22,0.0,9.1
2011,1,14,23,0.0,9.23
2011,1,15,0,0.0,9.57
2011,1,15,1,0.0,9.92
2011,1,15,2,0.0,11.3
2011,1,15,3,0.0,13.07
2011,1,15,4,0.0,13.97
2011,1,15,5,0.0,14.36
2011,1,15,6,0.0,14.85
2011,1,15,7,0.0,14.99
2011,1,15,8,2.9,15.19
2011,1,15,9,23.95,15.24
2011,1,15,10,20.87,14.98
2011,1,15,11,56.27,15.05
2011,1,15,12,30.87,15.49
2011,1,15,13,17.4,15.45
2011,1,15,14,29.81,15.22
2011,1,15,15,25.63,15.07
2011,1,15,16,0.0,15.56
2011,1,15,17,0.0,16.0
2011,1,15,18,0.0,15.41
2011,1,15,19,0.0,15.08
2011,1,15,20,0.0,14.85
2011,1,15,21,0.0,15.58
2011,1,15,22,0.0,15.94
2011,1,15,23,0.0,15.93
2011,1,16,0,0.0,15.88
2011,1,16,1,0.0,15.83
2011,1,16,2,0.0,15.76
2011,1,16,3,0.0,15.47
2011,1,16,4,0.0,15.17
2011,1,16,5,0.0,14.88
2011,1,16,6,0.0,14.66
2011,1,16,7,0.0,14.37
2011,1,16,8,7.41,13.84
2011,1,16,9,29.36,13.31
2011,1,16,10,47.81,12.42
2011,1,16,11,59.52,11.78
2011,1,16,12,63.72,10.61
2011,1,16,13,53.28,9.35
2011,1,16,14,49.41,8.28
2011,1,16,15,27.2,7.82
2011,1,16,16,0.0,7.74
2011,1,16,17,0.0,7.89
2011,1,16,18,0.0,8.21
2011,1,16,19,0.0,8.35
2011,1,16,20,0.0,8.07
2011,1,16,21,0.0,7.82
2011,1,16,22,0.0,7.58
2011,1,16,23,0.0,7.07
2011,1,17,0,0.0,6.45
2011,1,17,1,0.0,5.9
2011,1,17,2,0.0,5.28
2011,1,17,3,0.0,4.77
2011,1,17,4,0.0,4.43
2011,1,17,5,0.0,4.19
2011,1,17,6,0.0,3.65
2011,1,17,7,0.0,3.21
2011,1,17,8,5.8,2.94
2011,1,17,9,32.41,2.77
2011,1,17,10,94.53,2.58
2011,1,17,11,210.62,2.48
2011,1,17,12,218.15,2.56
2011,1,17,13,202.4,2.76
2011,1,17,14,136.41,2.78
2011,1,17,15,52.66,2.83
2011,1,17,16,0.0,3.04
2011,1,17,17,0.0,3.36
2011,1,17,18,0.0,3.69
2011,1,17,19,0.0,3.98
2011,1,17,20,0.0,4.16
2011,1,17,21,0.0,4.37
2011,1,17,22,0.0,4.67
2011,1,17,23,0.0,5.07
2011,1,18,0,0.0,5.54
2011,1,18,1,0.0,5.93
2011,1,18,2,0.0,6.2
2011,1,18,3,0.0,6.22
2011,1,18,4,0.0,6.02
2011,1,18,5,0.0,5.93
2011,1,18,6,0.0,6.11
2011,1,18,7,0.0,6.46
2011,1,18,8,8.28,6.64
2011,1,18,9,63.9,6.59
2011,1,18,10,148.1,6.23
2011,1,18,11,188.38,6.37
2011,1,18,12,215.48,6.85
2011,1,18,13,175.52,6.82
2011,1,18,14,137.12,6.65
2011,1,18,15,55.0,6.79
2011,1,18,16,0.0,6.91
2011,1,18,17,0.0,6.81
2011,1,18,18,0.0,6.83
2011,1,18,19,0.0,6.87
2011,1,18,20,0.0,6.9
2011,1,18,21,0.0,6.99
2011,1,18,22,0.0,7.09
2011,1,18,23,0.0,7.07
2011,1,19,0,0.0,7.01
2011,1,19,1,0.0,6.9
2011,1,19,2,0.0,6.73
2011,1,19,3,0.0,6.36
2011,1,19,4,0.0,6.04
2011,1,19,5,0.0,5.86
2011,1,19,6,0.0,5.48
2011,1,19,7,0.0,5.04
2011,1,19,8,10.63,4.66
2011,1,19,9,66.38,4.35
2011,1,19,10,157.65,4.02
2011,1,19,11,220.54,3.8
2011,1,19,12,235.26,3.74
2011,1,19,13,225.5,3.65
2011,1,19,14,157.24,3.55
2011,1,19,15,61.98,3.74
2011,1,19,16,8.32,3.87
2011,1,19,17,0.0,3.81
2011,1,19,18,0.0,3.64
2011,1,19,19,0.0,3.51
2011,1,19,20,0.0,3.4
2011,1,19,21,0.0,3.26
2011,1,19,22,0.0,3.18
2011,1,19,23,0.0,3.23
2011,1,20,0,0.0,3.37
2011,1,20,1,0.0,3.48
2011,1,20,2,0.0,3.5
2011,1,20,3,0.0,3.54
2011,1,20,4,0.0,3.52
2011,1,20,5,0.0,3.5
2011,1,20,6,0.0,3.47
2011,1,20,7,0.0,3.4
2011,1,20,8,11.96,3.24
2011,1,20,9,82.0,3.02
2011,1,20,10,159.41,2.93
2011,1,20,11,212.95,3.01
2011,1,20,12,221.32,3.03
2011,1,20,13,204.66,2.99
2011,1,20,14,159.27,2.88
2011,1,20,15,67.09,2.92
2011,1,20,16,7.97,3.07
2011,1,20,17,0.0,3.25
2011,1,20,18,0.0,3.42
2011,1,20,19,0.0,3.36
2011,1,20,20,0.0,3.11
2011,1,20,21,0.0,2.92
2011,1,20,22,0.0,3.0
2011,1,20,23,0.0,3.3
2011,1,21,0,0.0,3.69
2011,1,21,1,0.0,4.24
2011,1,21,2,0.0,4.86
2011,1,21,3,0.0,5.52
2011,1,21,4,0.0,6.15
2011,1,21,5,0.0,6.58
2011,1,21,6,0.0,6.84
2011,1,21,7,0.0,6.82
2011,1,21,8,10.98,6.63
2011,1,21,9,68.62,6.0
2011,1,21,10,141.25,5.08
2011,1,21,11,188.93,4.74
2011,1,21,12,214.02,4.54
2011,1,21,13,172.74,4.34
2011,1,21,14,128.78,4.07
2011,1,21,15,63.38,4.06
2011,1,21,16,8.09,4.11
2011,1,21,17,0.0,3.97
2011,1,21,18,0.0,3.54
2011,1,21,19,0.0,2.85
2011,1,21,20,0.0,2.11
2011,1,21,21,0.0,1.45
2011,1,21,22,0.0,0.76
2011,1,21,23,0.0,0.41
2011,1,22,0,0.0,0.92
2011,1,22,1,0.0,1.76
2011,1,22,2,0.0,2.5
2011,1,22,3,0.0,3.16
2011,1,22,4,0.0,3.73
2011,1,22,5,0.0,4.14
2011,1,22,6,0.0,4.36
2011,1,22,7,0.0,4.25
2011,1,22,8,9.59,4.0
2011,1,22,9,57.53,3.66
2011,1,22,10,85.92,3.2
2011,1,22,11,77.31,2.97
2011,1,22,12,101.27,3.02
2011,1,22,13,89.95,3.13
2011,1,22,14,71.45,3.43
2011,1,22,15,36.18,3.96
2011,1,22,16,7.61,4.47
2011,1,22,17,0.0,4.75
2011,1,22,18,0.0,4.5
2011,1,22,19,0.0,4.08
2011,1,22,20,0.0,3.97
2011,1,22,21,0.0,4.01
2011,1,22,22,0.0,4.02
2011,1,22,23,0.0,3.95
2011,1,23,0,0.0,4.04
2011,1,23,1,0.0,4.24
2011,1,23,2,0.0,4.48
2011,1,23,3,0.0,4.61
2011,1,23,4,0.0,4.54
2011,1,23,5,0.0,4.39
2011,1,23,6,0.0,4.43
2011,1,23,7,0.0,4.57
2011,1,23,8,11.7,4.41
2011,1,23,9,35.01,4.1
2011,1,23,10,82.98,3.98
2011,1,23,11,125.06,3.86
2011,1,23,12,120.77,4.14
2011,1,23,13,115.17,4.78
2011,1,23,14,84.95,5.21
2011,1,23,15,36.8,5.98
2011,1,23,16,8.93,6.64
2011,1,23,17,0.0,6.88
2011,1,23,18,0.0,6.93
2011,1,23,19,0.0,6.57
2011,1,23,20,0.0,6.27
2011,1,23,21,0.0,5.87
2011,1,23,22,0.0,5.32
2011,1,23,23,0.0,4.67
2011,1,24,0,0.0,4.15
2011,1,24,1,0.0,4.13
2011,1,24,2,0.0,4.81
2011,1,24,3,0.0,5.81
2011,1,24,4,0.0,6.42
2011,1,24,5,0.0,6.61
2011,1,24,6,0.0,6.78
2011,1,24,7,0.0,6.74
2011,1,24,8,12.17,6.82
2011,1,24,9,43.28,6.87
2011,1,24,10,107.05,7.13
2011,1,24,11,122.48,7.73
2011,1,24,12,127.69,8.6
2011,1,24,13,137.7,8.77
2011,1,24,14,91.41,8.75
2011,1,24,15,44.73,8.86
2011,1,24,16,7.79,8.81
2011,1,24,17,0.0,9.02
2011,1,24,18,0.0,9.15
2011,1,24,19,0.0,9.31
2011,1,24,20,0.0,9.66
2011,1,24,21,0.0,9.4
2011,1,24,22,0.0,9.79
2011,1,24,23,0.0,10.3
2011,1,25,0,0.0,10.09
2011,1,25,1,0.0,9.82
2011,1,25,2,0.0,9.41
2011,1,25,3,0.0,9.84
2011,1,25,4,0.0,10.2
2011,1,25,5,0.0,10.19
2011,1,25,6,0.0,10.2
2011,1,25,7,0.0,9.93
2011,1,25,8,11.57,9.92
2011,1,25,9,36.38,9.61
2011,1,25,10,64.95,9.72
2011,1,25,11,97.93,9.69
2011,1,25,12,107.39,9.63
2011,1,25,13,80.58,9.23
2011,1,25,14,64.09,8.62
2011,1,25,15,27.63,8.49
2011,1,25,16,8.1,8.51
2011,1,25,17,0.0,8.32
2011,1,25,18,0.0,7.93
2011,1,25,19,0.0,7.59
2011,1,25,20,0.0,7.37
2011,1,25,21,0.0,7.18
2011,1,25,22,0.0,6.6
2011,1,25,23,0.0,6.19
2011,1,26,0,0.0,5.89
2011,1,26,1,0.0,5.84
2011,1,26,2,0.0,5.88
2011,1,26,3,0.0,6.14
2011,1,26,4,0.0,6.64
2011,1,26,5,0.0,7.39
2011,1,26,6,0.0,7.4
2011,1,26,7,0.0,6.91
2011,1,26,8,17.8,7.11
2011,1,26,9,86.59,7.22
2011,1,26,10,144.09,7.32
2011,1,26,11,187.87,7.97
2011,1,26,12,173.95,8.64
2011,1,26,13,142.1,8.94
2011,1,26,14,86.45,8.73
2011,1,26,15,44.8,8.44
2011,1,26,16,10.98,8.34
2011,1,26,17,0.0,7.93
2011,1,26,18,0.0,7.62
2011,1,26,19,0.0,6.87
2011,1,26,20,0.0,6.18
2011,1,26,21,0.0,5.98
2011,1,26,22,0.0,6.0
2011,1,26,23,0.0,6.04
2011,1,27,0,0.0,6.1
2011,1,27,1,0.0,6.24
2011,1,27,2,0.0,6.56
2011,1,27,3,0.0,6.36
2011,1,27,4,0.0,6.21
2011,1,27,5,0.0,6.45
2011,1,27,6,0.0,6.83
2011,1,27,7,0.0,7.11
2011,1,27,8,14.92,7.26
2011,1,27,9,44.64,6.95
2011,1,27,10,104.12,7.1
2011,1,27,11,89.13,7.57
2011,1,27,12,145.38,7.39
2011,1,27,13,112.87,6.8
2011,1,27,14,102.05,6.03
2011,1,27,15,62.91,5.53
2011,1,27,16,14.37,5.38
2011,1,27,17,0.0,5.33
2011,1,27,18,0.0,5.43
2011,1,27,19,0.0,5.62
2011,1,27,20,0.0,5.77
2011,1,27,21,0.0,5.8
2011,1,27,22,0.0,5.75
2011,1,27,23,0.0,5.61
2011,1,28,0,0.0,5.57
2011,1,28,1,0.0,5.59
2011,1,28,2,0.0,5.64
2011,1,28,3,0.0,5.42
2011,1,28,4,0.0,5.14
2011,1,28,5,0.0,4.98
2011,1,28,6,0.0,4.88
2011,1,28,7,0.0,4.77
2011,1,28,8,21.01,4.74
2011,1,28,9,98.5,4.32
2011,1,28,10,209.76,4.4
2011,1,28,11,274.51,4.52
2011,1,28,12,294.43,4.38
2011,1,28,13,285.12,4.25
2011,1,28,14,221.45,4.15
2011,1,28,15,118.11,4.07
2011,1,28,16,19.95,4.16
2011,1,28,17,0.0,4.32
2011,1,28,18,0.0,4.51
2011,1,28,19,0.0,4.65
2011,1,28,20,0.0,4.67
2011,1,28,21,0.0,4.52
2011,1,28,22,0.0,4.2
2011,1,28,23,0.0,3.82
2011,1,29,0,0.0,3.49
2011,1,29,1,0.0,3.28
2011,1,29,2,0.0,3.11
2011,1,29,3,0.0,2.92
2011,1,29,4,0.0,2.76
2011,1,29,5,0.0,2.69
2011,1,29,6,0.0,2.66
2011,1,29,7,0.0,2.74
2011,1,29,8,24.33,2.82
2011,1,29,9,104.31,2.67
2011,1,29,10,191.41,2.67
2011,1,29,11,237.95,2.69
2011,1,29,12,290.88,2.55
2011,1,29,13,274.31,2.41
2011,1,29,14,211.94,2.27
2011,1,29,15,108.79,2.24
2011,1,29,16,18.16,2.45
2011,1,29,17,0.0,2.76
2011,1,29,18,0.0,3.24
2011,1,29,19,0.0,3.77
2011,1,29,20,0.0,4.27
2011,1,29,21,0.0,4.59
2011,1,29,22,0.0,4.65
2011,1,29,23,0.0,4.28
2011,1,30,0,0.0,3.49
2011,1,30,1,0.0,2.64
2011,1,30,2,0.0,1.9
2011,1,30,3,0.0,1.52
2011,1,30,4,0.0,1.66
2011,1,30,5,0.0,2.09
2011,1,30,6,0.0,2.47
2011,1,30,7,0.0,2.69
2011,1,30,8,18.38,2.86
2011,1,30,9,71.39,3.04
2011,1,30,10,145.47,3.04
2011,1,30,11,184.02,3.07
2011,1,30,12,194.68,3.05
2011,1,30,13,181.84,2.96
2011,1,30,14,133.4,2.88
2011,1,30,15,70.31,2.98
2011,1,30,16,17.09,3.11
2011,1,30,17,0.0,2.77
2011,1,30,18,0.0,2.05
2011,1,30,19,0.0,1.79
2011,1,30,20,0.0,2.33
2011,1,30,21,0.0,3.04
2011,1,30,22,0.0,3.6
2011,1,30,23,0.0,3.66
2011,1,31,0,0.0,3.41
2011,1,31,1,0.0,3.3
2011,1,31,2,0.0,3.42
2011,1,31,3,0.0,3.61
2011,1,31,4,0.0,3.81
2011,1,31,5,0.0,3.96
2011,1,31,6,0.0,4.1
2011,1,31,7,0.0,4.33
2011,1,31,8,23.53,4.55
2011,1,31,9,60.48,4.66
2011,1,31,10,90.45,4.56
2011,1,31,11,131.8,4.78
2011,1,31,12,155.06,5.14
2011,1,31,13,167.52,5.43
2011,1,31,14,120.7,5.6
2011,1,31,15,68.94,5.78
2011,1,31,16,17.26,6.23
2011,1,31,17,0.0,6.69
2011,1,31,18,0.0,6.94
2011,1,31,19,0.0,7.09
2011,1,31,20,0.0,7.21
2011,1,31,21,0.0,7.52
2011,1,31,22,0.0,7.94
2011,1,31,23,0.0,8.39
2011,2,1,0,0.0,8.72
2011,2,1,1,0.0,9.03
2011,2,1,2,0.0,9.36
2011,2,1,3,0.0,9.59
2011,2,1,4,0.0,9.43
2011,2,1,5,0.0,9.18
2011,2,1,6,0.0,9.23
2011,2,1,7,0.0,9.4
2011,2,1,8,24.73,8.73
2011,2,1,9,91.98,7.95
2011,2,1,10,183.33,7.73
2011,2,1,11,245.9,7.75
2011,2,1,12,253.67,7.32
2011,2,1,13,255.94,7.02
2011,2,1,14,201.55,7.34
2011,2,1,15,107.77,7.99
2011,2,1,16,23.23,8.76
2011,2,1,17,0.0,9.38
2011,2,1,18,0.0,9.73
2011,2,1,19,0.0,9.61
2011,2,1,20,0.0,9.24
2011,2,1,21,0.0,8.79
2011,2,1,22,0.0,8.48
2011,2,1,23,0.0,8.18
2011,2,2,0,0.0,8.22
2011,2,2,1,0.0,8.63
2011,2,2,2,0.0,8.81
2011,2,2,3,0.0,8.99
2011,2,2,4,0.0,9.56
2011,2,2,5,0.0,10.06
2011,2,2,6,0.0,10.39
2011,2,2,7,0.0,10.6
2011,2,2,8,19.09,11.3
2011,2,2,9,36.5,12.1
2011,2,2,10,58.34,12.84
2011,2,2,11,74.53,13.34
2011,2,2,12,99.47,13.57
2011,2,2,13,67.47,15.31
2011,2,2,14,81.91,16.72
2011,2,2,15,40.35,15.23
2011,2,2,16,16.47,13.68
2011,2,2,17,0.0,13.25
